
28.50	1.050
28.51	1.192
28.52	1.008
28.53	1.092
28.54	1.025
28.55	1.017
28.56	1.100
28.57	0.875
28.58	0.950
28.59	1.008
28.60	0.833
28.61	1.042
28.62	1.025
28.63	0.983
28.64	0.908
28.65	1.050
28.66	1.075
28.67	0.767
28.68	0.942
28.69	1.042
28.70	1.008
28.71	1.033
28.72	0.817
28.73	1.092
28.74	0.908
28.75	0.850
28.76	1.033
28.77	0.917
28.78	0.992
28.79	0.892
28.80	0.908
28.81	0.942
28.82	0.908
28.83	1.125
28.84	0.883
28.85	1.000
28.86	1.117
28.87	0.950
28.88	1.033
28.89	1.025
28.90	0.975
28.91	1.092
28.92	0.917
28.93	0.967
28.94	0.925
28.95	0.925
28.96	1.058
28.97	0.900
28.98	0.958
28.99	0.992
29.00	0.867
29.01	1.100
29.02	0.858
29.03	0.892
29.04	0.817
29.05	0.842
29.06	1.100
29.07	0.958
29.08	0.817
29.09	0.925
29.10	0.908
29.11	0.858
29.12	0.950
29.13	1.025
29.14	0.775
29.15	0.967
29.16	0.833
29.17	0.892
29.18	0.900
29.19	0.792
29.20	0.925
29.21	0.775
29.22	0.933
29.23	0.925
29.24	0.925
29.25	1.000
29.26	0.767
29.27	0.958
29.28	0.842
29.29	0.858
29.30	0.942
29.31	1.008
29.32	0.942
29.33	0.900
29.34	0.942
29.35	0.917
29.36	0.917
29.37	1.058
29.38	0.850
29.39	0.908
29.40	1.017
29.41	0.867
29.42	0.867
29.43	0.933
29.44	1.050
29.45	0.875
29.46	0.933
29.47	0.833
29.48	0.817
29.49	0.800
29.50	0.875
29.51	0.883
29.52	0.783
29.53	1.017
29.54	0.967
29.55	0.683
29.56	0.825
29.57	0.900
29.58	0.942
29.59	0.800
29.60	0.867
29.61	0.817
29.62	0.992
29.63	0.875
29.64	0.875
29.65	1.092
29.66	0.792
29.67	0.825
29.68	1.000
29.69	1.058
29.70	1.058
29.71	0.825
29.72	0.967
29.73	0.958
29.74	0.900
29.75	0.992
29.76	0.808
29.77	0.800
29.78	0.917
29.79	0.942
29.80	0.950
29.81	0.883
29.82	0.908
29.83	0.933
29.84	0.833
29.85	0.792
29.86	1.067
29.87	1.033
29.88	0.892
29.89	0.967
29.90	0.850
29.91	0.800
29.92	1.017
29.93	1.100
29.94	0.950
29.95	1.108
29.96	0.867
29.97	0.800
29.98	0.983
29.99	0.975
30.00	0.875
30.01	1.200
30.02	1.050
30.03	1.017
30.04	1.200
30.05	1.550
30.06	1.542
30.07	1.750
30.08	1.667
30.09	1.950
30.10	2.058
30.11	2.017
30.12	2.100
30.13	2.850
30.14	3.108
30.15	3.650
30.16	4.175
30.17	4.667
30.18	4.775
30.19	5.750
30.20	5.942
30.21	6.375
30.22	6.250
30.23	6.658
30.24	6.775
30.25	6.258
30.26	5.900
30.27	5.433
30.28	5.317
30.29	5.033
30.30	4.483
30.31	3.933
30.32	3.825
30.33	3.150
30.34	3.250
30.35	3.025
