
2.0	3.2
2.1	5.4
2.2	5.3
2.3	5.3
2.4	5.2
2.5	5.0
2.6	5.4
2.7	4.0
2.8	5.0
2.9	5.6
3.0	7.2
3.1	7.9
3.2	10.3
3.3	29.5
3.4	127.1
3.5	333.9
3.6	586.2
3.7	814.6
3.8	956.6
3.9	1059.0
4.0	1120.0
4.1	1145.8
4.2	1145.2
4.3	1178.7
4.4	1164.8
4.5	1160.4
4.6	1134.5
4.7	1157.2
4.8	1258.4
4.9	1497.2
5.0	1662.8
5.1	1529.3
5.2	1214.1
5.3	1142.2
5.4	1226.2
5.5	1794.4
5.6	2559.9
5.7	2734.8
5.8	1923.9
5.9	1234.7
6.0	1001.6
6.1	956.6
6.2	912.4
6.3	881.0
6.4	874.3
6.5	834.0
6.6	799.0
6.7	791.3
6.8	754.9
6.9	728.6
7.0	710.9
7.1	721.5
7.2	695.9
7.3	694.0
7.4	703.3
7.5	655.2
7.6	641.7
7.7	624.8
7.8	593.7
7.9	581.6
8.0	544.6
8.1	530.4
8.2	510.7
8.3	484.4
8.4	461.0
8.5	439.5
8.6	427.1
8.7	403.6
8.8	385.9
8.9	370.1
9.0	349.7
9.1	339.0
9.2	319.9
9.3	303.6
9.4	291.9
9.5	259.5
9.6	252.3
9.7	248.9
9.8	255.2
9.9	273.2
10.0	363.3
10.1	377.7
10.2	315.8
10.3	235.6
10.4	202.2
10.5	192.4
10.6	189.8
10.7	192.9
10.8	193.4
10.9	194.1
11.0	189.1
11.1	203.8
11.2	303.8
11.3	545.8
11.4	763.4
11.5	687.8
11.6	358.2
11.7	207.2
11.8	175.5
11.9	169.8
12.0	166.7
12.1	164.1
12.2	165.5
12.3	169.6
12.4	156.6
12.5	158.1
12.6	156.4
12.7	151.1
12.8	153.3
12.9	145.0
13.0	150.0
13.1	144.1
13.2	144.9
13.3	147.0
13.4	135.2
13.5	144.6
13.6	137.2
13.7	129.1
13.8	128.7
13.9	125.7
14.0	131.5
14.1	121.9
14.2	121.6
14.3	118.5
14.4	113.5
14.5	117.6
14.6	115.6
14.7	119.0
14.8	118.1
14.9	119.5
15.0	117.5
15.1	123.8
15.2	134.7
15.3	151.7
15.4	125.2
15.5	105.4
15.6	101.4
15.7	95.6
15.8	99.7
15.9	98.4
16.0	90.3
16.1	86.6
16.2	89.8
16.3	80.6
16.4	87.0
16.5	86.8
16.6	82.8
16.7	82.0
16.8	78.9
16.9	80.5
17.0	87.1
17.1	124.9
17.2	182.5
17.3	221.6
17.4	184.1
17.5	125.7
17.6	79.3
17.7	70.9
17.8	65.3
17.9	65.1
18.0	62.4
18.1	61.7
18.2	57.9
18.3	59.3
18.4	56.2
18.5	53.7
18.6	53.6
18.7	56.4
18.8	48.7
18.9	47.4
19.0	50.7
19.1	47.9
19.2	47.4
19.3	47.9
19.4	40.9
19.5	45.6
19.6	41.5
19.7	41.0
19.8	42.8
19.9	37.4
20.0	38.0
20.1	39.5
20.2	43.1
20.3	38.5
20.4	39.4
20.5	41.2
20.6	45.0
20.7	42.8
20.8	36.8
20.9	34.7
21.0	34.5
21.1	34.3
21.2	29.5
21.3	34.3
21.4	32.9
21.5	32.3
21.6	34.4
21.7	29.5
21.8	30.5
21.9	27.6
22.0	30.1
22.1	32.4
22.2	28.4
22.3	26.9
22.4	28.0
22.5	25.6
22.6	26.7
22.7	31.5
22.8	30.5
22.9	25.8
23.0	28.3
23.1	29.8
23.2	38.1
23.3	50.6
23.4	57.9
23.5	50.2
23.6	36.5
23.7	31.2
23.8	24.0
23.9	25.0
24.0	23.2
24.1	22.9
24.2	17.9
24.3	20.8
24.4	19.1
24.5	19.6
24.6	21.9
24.7	19.5
24.8	22.0
24.9	19.8
25.0	18.5
