&a / °	I1 / %
2.528	36.3
2.522	36.3
2.517	35.2
2.512	32.9
2.506	30.0
2.501	27.2
2.496	25.2
2.490	24.0
2.485	22.4
2.480	20.3
2.474	17.9
2.469	15.9
2.464	14.5
2.458	13.9
2.453	14.4
2.448	15.6
2.442	17.6
2.437	19.5
2.432	21.0
2.426	22.3
2.421	24.2
2.416	26.5
2.410	29.1
2.405	31.5
2.400	33.8
2.394	35.6
2.389	36.3
2.384	36.0
2.378	36.3
2.373	36.9
2.368	37.0
2.362	36.2
2.357	34.5
2.352	32.4
2.346	30.0
2.341	27.6
2.336	26.0
2.330	24.7
2.325	23.0
2.320	20.6
2.314	18.1
2.309	15.8
2.304	14.3
2.298	13.5
2.293	13.5
2.288	14.3
2.282	15.9
2.277	17.9
2.272	20.1
2.266	21.6
2.261	22.6
2.256	23.7
2.250	24.5
2.245	25.6
2.240	27.5
2.234	30.5
2.229	33.9
2.223	36.4
2.218	37.5
2.213	37.8
2.207	38.2
2.202	38.3
2.197	37.4
2.191	35.5
2.186	33.7
2.181	31.7
2.175	29.8
2.170	27.7
2.165	25.9
2.159	24.6
2.154	23.4
2.149	21.6
2.143	19.3
2.138	16.9
2.133	15.0
2.127	13.7
2.122	13.2
2.117	13.2
2.111	14.0
2.106	15.5
2.101	17.5
2.095	19.9
2.090	21.9
2.085	23.6
2.079	25.3
2.074	27.2
2.069	29.0
2.063	30.4
2.058	31.5
2.053	33.0
2.047	35.2
2.042	37.4
2.037	38.8
2.031	39.3
2.026	39.6
2.021	39.6
2.015	38.9
2.010	37.2
2.005	35.0
1.999	33.1
1.994	31.7
1.989	30.5
1.983	29.3
1.978	28.1
1.972	27.0
1.967	25.2
1.962	22.9
1.956	20.1
1.951	17.3
1.946	14.9
1.940	13.4
1.935	12.5
1.930	12.3
1.924	12.4
1.919	13.1
1.914	14.2
1.908	15.8
1.903	17.9
1.898	20.3
1.892	22.4
1.887	24.3
1.882	26.0
1.876	27.8
1.871	29.0
1.866	29.8
1.860	30.2
1.855	30.9
1.850	32.5
1.844	34.8
1.839	37.3
1.834	39.0
1.828	39.8
1.823	40.1
1.818	40.1
1.812	39.1
1.807	37.1
1.802	34.7
1.796	32.5
1.791	31.1
1.786	30.4
1.780	30.0
1.775	29.5
1.769	28.8
1.764	27.8
1.759	26.3
1.753	24.1
1.748	21.6
1.743	18.8
1.737	16.4
1.732	14.5
1.727	13.2
1.721	12.3
1.716	11.9
1.711	11.8
1.705	12.1
1.700	12.8
1.695	14.0
1.689	15.6
1.684	17.6
1.679	19.8
1.673	21.9
1.668	23.8
1.663	25.5
1.657	27.2
1.652	28.7
1.647	29.6
1.641	29.9
1.636	29.9
1.631	30.2
1.625	31.3
1.620	33.3
1.615	36.1
1.609	38.8
1.604	40.6
1.599	41.5
1.593	41.8
1.588	41.6
1.582	40.3
1.577	38.1
1.572	35.4
1.566	33.0
1.561	30.9
1.556	29.9
1.550	29.3
1.545	29.3
1.540	29.8
1.534	29.6
1.529	29.6
1.524	28.5
1.518	26.9
1.513	24.5
1.508	21.7
1.502	19.1
1.497	16.7
1.492	14.7
1.486	13.2
1.481	12.1
1.476	11.4
1.470	11.0
1.465	11.0
1.460	11.4
1.454	11.8
1.449	12.5
1.444	13.4
1.438	14.8
1.433	16.4
1.428	18.6
1.422	20.9
1.417	23.2
1.411	25.2
1.406	27.1
1.401	28.7
1.395	30.0
1.390	30.8
1.385	30.8
1.379	30.4
1.374	30.0
1.369	29.8
1.363	29.9
1.358	30.9
1.353	32.4
1.347	35.0
1.342	37.8
1.337	40.5
1.331	42.4
1.326	43.5
1.321	43.4
1.315	42.5
1.310	40.5
1.305	37.9
1.299	35.0
1.294	32.6
1.289	30.8
1.283	29.6
1.278	29.2
1.273	29.3
1.267	29.6
1.262	30.3
1.256	30.7
1.251	30.7
1.246	30.2
1.240	29.3
1.235	28.0
1.230	26.3
1.224	24.3
1.219	21.9
1.214	19.5
1.208	17.5
1.203	15.7
1.198	14.3
1.192	13.2
1.187	12.4
1.182	11.9
1.176	11.3
1.171	11.0
1.166	10.9
1.160	10.8
1.155	10.8
1.150	11.1
1.144	11.7
1.139	12.5
1.134	13.7
1.128	14.9
1.123	16.0
1.118	17.4
1.112	18.9
1.107	20.9
1.101	22.7
1.096	24.6
1.091	26.3
1.085	28.1
1.080	29.6
1.075	30.9
1.069	31.7
1.064	31.7
1.059	31.1
1.053	30.3
1.048	29.4
1.043	28.6
1.037	28.3
1.032	28.6
1.027	29.8
1.021	31.5
1.016	33.7
1.011	36.3
1.005	39.1
1.000	41.8
0.995	44.0
0.989	45.6
0.984	46.6
0.979	46.9
0.973	46.6
0.968	45.5
0.962	43.9
0.957	41.5
0.952	38.7
0.946	35.8
0.941	33.1
0.936	31.4
0.930	30.4
0.925	30.0
0.920	29.6
0.914	28.6
0.909	27.3
0.904	25.8
0.898	24.5
0.893	24.0
0.888	24.2
0.882	25.3
0.877	27.0
0.872	28.9
0.866	30.4
0.861	31.2
0.856	30.8
0.850	29.6
0.845	28.0
0.840	25.7
0.834	23.6
0.829	21.6
0.823	20.0
0.818	18.4
0.813	16.9
0.807	15.6
0.802	14.6
0.797	13.8
0.791	13.1
0.786	12.7
0.781	12.3
0.775	11.9
0.770	11.6
0.765	11.4
0.759	11.2
0.754	11.1
0.749	11.0
0.743	11.0
0.738	11.0
0.733	11.2
0.727	11.3
0.722	11.5
0.717	11.8
0.711	12.2
0.706	12.6
0.701	13.0
0.695	13.5
0.690	14.2
0.684	15.0
0.679	15.8
0.674	16.7
0.668	17.9
0.663	19.1
0.658	20.5
0.652	21.7
0.647	23.0
0.642	24.2
0.636	25.4
0.631	26.7
0.626	27.9
0.620	28.8
0.615	29.6
0.610	30.3
0.604	30.9
0.599	31.5
0.594	31.7
0.588	32.1
0.583	31.7
0.578	31.4
0.572	30.9
0.567	30.5
0.561	30.1
0.556	29.7
0.551	29.4
0.545	28.9
0.540	28.4
0.535	28.0
0.529	27.7
0.524	27.5
0.519	27.5
0.513	27.6
0.508	27.9
0.503	28.2
0.497	28.5
0.492	29.0
0.487	29.5
0.481	30.8
0.476	32.1
0.471	33.7
0.465	35.3
0.460	36.7
0.455	38.2
0.449	39.6
0.444	40.8
0.438	41.9
0.433	42.9
0.428	43.9
0.422	44.7
0.417	45.6
0.412	46.2
0.406	46.8
0.401	47.1
0.396	47.2
0.390	47.2
0.385	47.0
0.380	46.7
0.374	46.2
0.369	45.8
0.364	44.9
0.358	44.0
0.353	43.0
0.348	42.2
0.342	41.3
0.337	40.6
0.332	39.8
0.326	38.9
0.321	37.9
0.316	36.9
0.310	36.0
0.305	35.0
0.299	34.1
0.294	33.2
0.289	32.4
0.283	31.6
0.278	30.8
0.273	30.1
0.267	29.6
0.262	29.2
0.257	28.8
0.251	28.4
0.246	28.3
0.241	28.1
0.235	27.9
0.230	27.7
0.225	27.5
0.219	27.3
0.214	27.2
0.209	27.0
0.203	27.0
0.198	27.1
0.193	27.2
0.187	27.2
0.182	27.2
0.176	27.2
0.171	27.2
0.166	27.2
0.160	27.2
0.155	27.3
0.150	27.3
0.144	27.4
0.139	27.5
0.134	27.6
0.128	27.7
0.123	27.8
0.118	27.9
0.112	28.0
0.107	28.0
0.102	28.1
0.096	28.2
0.091	28.3
0.086	28.3
0.080	28.3
0.075	28.3
0.070	28.4
0.064	28.4
0.059	28.3
0.053	28.4
0.048	28.4
0.043	28.4
0.037	28.4
0.032	28.5
0.027	28.5
0.021	28.7
0.016	28.7
0.011	28.8
0.005	28.9
0.000	28.9
-0.005	28.9
-0.011	28.7
-0.016	28.7
-0.021	28.7
-0.027	28.8
-0.032	28.9
-0.037	28.9
-0.043	28.9
-0.048	28.9
-0.053	28.9
-0.059	28.9
-0.064	28.9
-0.070	28.9
-0.075	28.9
-0.080	28.8
-0.086	28.8
-0.091	28.7
-0.096	28.7
-0.102	28.3
-0.107	27.8
-0.112	27.4
-0.118	27.0
-0.123	27.4
-0.128	27.6
-0.134	28.0
-0.139	28.2
-0.144	28.1
-0.150	28.1
-0.155	28.1
-0.160	28.0
-0.166	28.0
-0.171	28.0
-0.176	28.0
-0.182	28.1
-0.187	28.2
-0.193	28.2
-0.198	28.2
-0.203	28.2
-0.209	28.5
-0.214	28.7
-0.219	29.1
-0.225	29.4
-0.230	29.7
-0.235	30.0
-0.241	30.4
-0.246	30.8
-0.251	31.3
-0.257	31.8
-0.262	32.6
-0.267	33.0
-0.273	33.6
-0.278	34.1
-0.283	34.8
-0.289	35.8
-0.294	37.1
-0.299	38.3
-0.305	39.2
-0.310	40.2
-0.316	41.2
-0.321	42.3
-0.326	43.2
-0.332	44.1
-0.337	44.9
-0.342	45.7
-0.348	46.3
-0.353	46.6
-0.358	46.8
-0.364	47.0
-0.369	47.0
-0.374	47.0
-0.380	47.0
-0.385	46.8
-0.390	46.4
-0.396	45.7
-0.401	45.1
-0.406	44.2
-0.412	43.2
-0.417	42.1
-0.422	40.9
-0.428	39.6
-0.433	38.4
-0.438	36.9
-0.444	35.6
-0.449	34.1
-0.455	32.9
-0.460	31.7
-0.465	30.5
-0.471	29.5
-0.476	28.7
-0.481	28.2
-0.487	27.4
-0.492	26.7
-0.497	26.2
-0.503	26.1
-0.508	26.5
-0.513	27.2
-0.519	28.1
-0.524	28.9
-0.529	29.7
-0.535	30.4
-0.540	30.8
-0.545	30.8
-0.551	30.7
-0.556	30.7
-0.561	30.7
-0.567	30.6
-0.572	30.3
-0.578	29.9
-0.583	29.4
-0.588	28.7
-0.594	27.9
-0.599	27.2
-0.604	26.2
-0.610	25.0
-0.615	23.8
-0.620	22.3
-0.626	21.1
-0.631	20.1
-0.636	18.9
-0.642	17.9
-0.647	16.8
-0.652	15.7
-0.658	14.8
-0.663	13.9
-0.668	13.1
-0.674	12.4
-0.679	11.9
-0.684	11.4
-0.690	11.0
-0.695	10.7
-0.701	10.7
-0.706	10.6
-0.711	10.6
-0.717	10.6
-0.722	10.6
-0.727	10.6
-0.733	10.6
-0.738	10.6
-0.743	10.9
-0.749	11.1
-0.754	11.5
-0.759	11.9
-0.765	12.3
-0.770	12.8
-0.775	13.5
-0.781	14.3
-0.786	15.1
-0.791	15.9
-0.797	17.1
-0.802	18.1
-0.807	19.0
-0.813	20.4
-0.818	22.1
-0.823	24.4
-0.829	26.4
-0.834	27.9
-0.840	28.8
-0.845	29.4
-0.850	29.7
-0.856	29.7
-0.861	29.7
-0.866	29.4
-0.872	29.0
-0.877	28.5
-0.882	28.1
-0.888	27.7
-0.893	27.5
-0.898	27.6
-0.904	28.0
-0.909	28.9
-0.914	30.2
-0.920	31.8
-0.925	34.0
-0.930	35.8
-0.936	37.9
-0.941	39.2
-0.946	40.5
-0.952	41.7
-0.957	42.4
-0.962	42.5
-0.968	41.8
-0.973	40.5
-0.979	38.7
-0.984	36.4
-0.989	33.9
-0.995	31.4
-1.000	29.4
-1.005	27.9
-1.011	27.2
-1.016	27.0
-1.021	27.4
-1.027	28.0
-1.032	28.8
-1.037	29.4
-1.043	29.7
-1.048	29.6
-1.053	29.1
-1.059	28.1
-1.064	26.9
-1.069	25.3
-1.075	23.8
-1.080	21.8
-1.085	19.9
-1.091	18.2
-1.096	16.3
-1.101	14.8
-1.107	13.6
-1.112	12.5
-1.118	11.7
-1.123	11.2
-1.128	10.8
-1.134	10.6
-1.139	10.5
-1.144	10.5
-1.150	10.5
-1.155	10.5
-1.160	10.7
-1.166	11.1
-1.171	11.9
-1.176	13.1
-1.182	14.6
-1.187	16.3
-1.192	18.3
-1.198	20.4
-1.203	22.7
-1.208	24.7
-1.214	26.4
-1.219	27.6
-1.224	28.4
-1.230	28.8
-1.235	28.8
-1.240	28.5
-1.246	28.1
-1.251	27.7
-1.256	27.4
-1.262	27.5
-1.267	28.3
-1.273	29.8
-1.278	32.0
-1.283	34.8
-1.289	37.6
-1.294	40.0
-1.299	41.5
-1.305	41.9
-1.310	41.4
-1.315	39.9
-1.321	37.3
-1.326	33.7
-1.331	30.5
-1.337	27.8
-1.342	26.6
-1.347	26.2
-1.353	26.7
-1.358	27.6
-1.363	28.5
-1.369	28.9
-1.374	28.8
-1.379	27.5
-1.385	25.9
-1.390	23.9
-1.395	21.9
-1.401	19.6
-1.406	17.5
-1.411	15.4
-1.417	13.8
-1.422	12.6
-1.428	11.6
-1.433	11.0
-1.438	10.6
-1.444	10.6
-1.449	10.6
-1.454	10.7
-1.460	11.2
-1.465	11.9
-1.470	13.1
-1.476	14.6
-1.481	16.5
-1.486	18.6
-1.492	21.2
-1.497	23.8
-1.502	25.8
-1.508	27.3
-1.513	27.9
-1.518	27.9
-1.524	28.0
-1.529	27.4
-1.534	27.2
-1.540	27.1
-1.545	27.9
-1.550	29.4
-1.556	32.1
-1.561	35.0
-1.566	38.0
-1.572	40.0
-1.577	40.8
-1.582	40.1
-1.588	37.8
-1.593	34.2
-1.599	30.6
-1.604	28.2
-1.609	26.7
-1.615	26.4
-1.620	26.3
-1.625	26.7
-1.631	27.5
-1.636	27.4
-1.641	26.6
-1.647	24.2
-1.652	21.5
-1.657	18.6
-1.663	16.1
-1.668	14.0
-1.673	12.6
-1.679	11.5
-1.684	10.8
-1.689	10.4
-1.695	10.4
-1.700	10.4
-1.705	10.9
-1.711	11.7
-1.716	12.8
-1.721	14.4
-1.727	16.6
-1.732	19.3
-1.737	22.5
-1.743	25.2
-1.748	27.3
-1.753	28.3
-1.759	27.7
-1.764	26.7
-1.769	25.5
-1.775	25.1
-1.780	25.6
-1.786	27.5
-1.791	31.1
-1.796	35.0
-1.802	38.6
-1.807	40.3
-1.812	39.6
-1.818	36.5
-1.823	32.4
-1.828	28.7
-1.834	26.6
-1.839	25.8
-1.844	26.4
-1.850	27.4
-1.855	28.2
-1.860	27.8
-1.866	26.1
-1.871	23.4
-1.876	20.2
-1.882	17.0
-1.887	14.4
-1.892	12.5
-1.898	11.3
-1.903	10.5
-1.908	10.2
-1.914	10.2
-1.919	10.4
-1.924	11.1
-1.930	12.3
-1.935	13.9
-1.940	16.3
-1.946	19.3
-1.951	22.7
-1.956	25.7
-1.962	27.4
-1.967	27.8
-1.972	27.3
-1.978	26.4
-1.983	25.8
-1.989	26.3
-1.994	28.6
-1.999	32.6
-2.005	37.3
-2.010	40.4
-2.015	40.2
-2.021	36.7
-2.026	31.8
-2.031	27.7
-2.037	25.5
-2.042	24.8
-2.047	25.3
-2.053	26.0
-2.058	26.3
-2.063	25.1
-2.069	22.6
-2.074	19.3
-2.079	16.1
-2.085	13.6
-2.090	11.9
-2.095	10.9
-2.101	10.4
-2.106	10.2
-2.111	10.4
-2.117	11.0
-2.122	12.2
-2.127	13.9
-2.133	16.4
-2.138	19.9
-2.143	23.8
-2.149	26.6
-2.154	27.8
-2.159	27.3
-2.165	26.2
-2.170	25.2
-2.175	25.6
-2.181	28.0
-2.186	32.7
-2.191	37.7
-2.197	40.4
-2.202	38.0
-2.207	32.9
-2.213	28.0
-2.218	25.3
-2.223	24.9
-2.229	25.8
-2.234	26.4
-2.240	26.0
-2.245	24.0
-2.250	21.2
-2.256	18.0
-2.261	14.9
-2.266	12.7
-2.272	11.4
-2.277	10.6
-2.282	10.2
-2.288	10.2
-2.293	10.6
-2.298	11.7
-2.304	13.7
-2.309	16.6
-2.314	20.7
-2.320	24.8
-2.325	27.2
-2.330	27.6
-2.336	26.3
-2.341	24.8
-2.346	24.4
-2.352	26.4
-2.357	31.3
-2.362	37.2
-2.368	40.2
-2.373	37.5
-2.378	32.2
-2.384	27.8
-2.389	25.7
-2.394	25.6
-2.400	26.7
-2.405	27.5
-2.410	26.5
-2.416	23.2
-2.421	19.0
-2.426	15.5
-2.432	13.0
-2.437	11.4
-2.442	10.6
-2.448	10.2
-2.453	10.3
-2.458	11.0
-2.464	12.4
-2.469	14.8
-2.474	18.8
-2.480	23.6
-2.485	26.6
-2.490	27.0
-2.496	25.2
-2.501	23.6
-2.506	23.5
-2.512	26.1
-2.517	31.9
-2.522	38.0
-2.528	39.1
-2.533	34.7
-2.538	29.5
-2.544	26.2
-2.549	25.0
-2.554	25.7
-2.560	26.9
-2.565	26.5
-2.570	23.5
-2.576	19.2
-2.581	15.6
-2.586	13.0
-2.592	11.4
-2.597	10.5
-2.602	10.2
-2.608	10.3
-2.613	11.1
-2.619	12.9
-2.624	16.4
-2.629	20.9
-2.635	25.1
-2.640	26.7
-2.645	25.9
-2.651	24.3
-2.656	24.0
-2.661	26.7
-2.667	32.8
-2.672	37.5
-2.677	36.4
-2.683	31.0
-2.688	25.8
-2.693	23.8
-2.699	23.5
-2.704	25.3
-2.709	25.8
-2.715	23.8
-2.720	19.8
-2.725	16.2
-2.731	13.4
-2.736	10.4
-2.741	10.0
-2.747	9.9
-2.752	10.3
-2.757	11.1
-2.763	13.1
-2.768	16.6
-2.773	21.3
-2.779	25.1
-2.784	26.0
-2.789	24.7
-2.795	23.5
-2.800	24.2
-2.805	28.6
-2.811	35.0
-2.816	37.5
-2.821	33.6
-2.827	28.4
-2.832	25.0
-2.837	24.2
-2.843	25.0
-2.848	25.8
-2.853	23.7
-2.859	19.4
-2.864	15.5
-2.869	12.7
-2.875	11.1
-2.880	10.3
-2.885	9.9
-2.891	10.3
-2.896	11.5
-2.901	14.3
-2.907	18.6
-2.912	23.0
-2.917	24.8
-2.923	24.0
-2.928	22.7
-2.933	23.0
-2.939	27.0
-2.944	33.6
-2.949	36.8
-2.955	33.4
-2.960	28.3
-2.965	25.2
-2.971	24.5
-2.976	25.6
-2.981	25.9
-2.987	23.1
-2.992	18.7
-2.997	14.9
-3.003	12.4
-3.008	10.8
-3.013	10.1
-3.019	10.2
-3.024	11.0
-3.029	13.4
-3.035	17.1
-3.040	21.6
-3.045	23.9
-3.051	23.3
-3.056	22.1
-3.061	22.7
-3.067	26.3
-3.072	32.4
-3.077	34.5
-3.083	30.9
-3.088	26.5
-3.093	23.9
-3.099	23.7
-3.104	24.8
-3.109	23.8
-3.115	20.2
-3.120	16.1
-3.125	13.0
-3.131	11.1
-3.136	10.1
-3.141	9.9
-3.147	10.4
-3.152	12.1
-3.157	15.6
-3.163	20.2
-3.168	23.5
-3.173	23.8
-3.179	22.8
-3.184	22.9
-3.189	26.4
-3.195	31.6
-3.200	33.5
-3.205	30.0
-3.211	25.6
-3.216	23.2
-3.221	23.3
-3.227	24.0
-3.232	22.5
-3.237	18.8
-3.243	14.9
-3.248	12.1
-3.253	10.5
-3.259	9.8
-3.264	10.0
-3.269	11.2
-3.275	13.1
-3.280	15.9
-3.285	17.8
-3.291	18.3
-3.296	17.9
-3.301	19.1
-3.306	22.8
-3.312	28.3
-3.317	31.2
-3.322	29.1
-3.328	25.5
-3.333	23.5
-3.338	23.4
-3.344	23.7
-3.349	21.7
-3.354	18.0
-3.360	14.3
-3.365	11.9
-3.370	10.5
-3.376	10.0
-3.381	10.7
-3.386	12.6
-3.392	16.0
-3.397	19.9
-3.402	22.2
-3.408	22.1
-3.413	22.1
-3.418	24.2
-3.424	27.8
-3.429	30.6
