&a / °	I1 / %
2.528	35.6
2.522	35.5
2.517	34.4
2.512	32.5
2.506	30.1
2.501	27.5
2.496	25.5
2.490	24.3
2.485	23.2
2.480	21.7
2.474	19.7
2.469	17.9
2.464	16.6
2.458	16.2
2.453	17.0
2.448	18.4
2.442	19.9
2.437	21.0
2.432	22.1
2.426	23.5
2.421	25.5
2.416	27.5
2.410	29.4
2.405	31.4
2.400	33.7
2.394	35.4
2.389	35.8
2.384	35.5
2.378	35.8
2.373	36.3
2.368	36.2
2.362	35.1
2.357	33.4
2.352	31.6
2.346	29.8
2.341	27.8
2.336	26.3
2.330	25.1
2.325	24.0
2.320	22.2
2.314	19.9
2.309	17.8
2.304	16.2
2.298	15.5
2.293	15.9
2.288	17.0
2.282	18.8
2.277	20.5
2.272	22.0
2.266	23.1
2.261	24.1
2.256	25.2
2.250	25.5
2.245	25.9
2.240	27.4
2.234	30.4
2.229	33.8
2.223	36.3
2.218	37.1
2.213	37.3
2.207	37.7
2.202	37.7
2.197	36.5
2.191	34.3
2.186	32.3
2.181	30.6
2.175	29.2
2.170	27.6
2.165	26.1
2.159	25.0
2.154	24.2
2.149	23.1
2.143	21.4
2.138	19.1
2.133	17.0
2.127	15.6
2.122	15.1
2.117	15.4
2.111	16.6
2.106	18.4
2.101	20.5
2.095	22.3
2.090	23.7
2.085	25.2
2.079	26.8
2.074	28.3
2.069	29.2
2.063	29.7
2.058	30.5
2.053	32.3
2.047	34.9
2.042	37.3
2.037	38.6
2.031	39.0
2.026	39.2
2.021	39.2
2.015	38.2
2.010	36.0
2.005	33.4
1.999	31.4
1.994	30.3
1.989	29.6
1.983	29.1
1.978	28.4
1.972	27.6
1.967	26.2
1.962	24.6
1.956	22.2
1.951	19.6
1.946	17.0
1.940	15.2
1.935	14.1
1.930	13.9
1.924	14.3
1.919	15.4
1.914	16.9
1.908	19.0
1.903	21.1
1.898	23.0
1.892	24.5
1.887	26.1
1.882	27.6
1.876	28.7
1.871	29.1
1.866	28.8
1.860	28.8
1.855	29.8
1.850	31.9
1.844	34.7
1.839	37.4
1.834	39.0
1.828	39.7
1.823	39.9
1.818	39.7
1.812	38.4
1.807	36.0
1.802	33.1
1.796	30.8
1.791	29.5
1.786	29.0
1.780	29.1
1.775	29.2
1.769	28.9
1.764	28.4
1.759	27.5
1.753	25.9
1.748	23.9
1.743	21.3
1.737	18.8
1.732	16.7
1.727	15.0
1.721	13.9
1.716	13.5
1.711	13.5
1.705	13.9
1.700	15.1
1.695	16.7
1.689	18.8
1.684	20.9
1.679	22.8
1.673	24.3
1.668	25.8
1.663	27.3
1.657	28.5
1.652	29.2
1.647	28.9
1.641	28.5
1.636	28.3
1.631	28.9
1.625	30.4
1.620	33.0
1.615	36.2
1.609	39.0
1.604	40.8
1.599	41.7
1.593	41.8
1.588	41.3
1.582	39.7
1.577	37.1
1.572	34.1
1.566	31.3
1.561	29.1
1.556	28.0
1.550	27.6
1.545	28.0
1.540	29.0
1.534	29.5
1.529	29.9
1.524	29.6
1.518	28.5
1.513	26.9
1.508	24.6
1.502	22.0
1.497	19.4
1.492	17.1
1.486	15.1
1.481	13.8
1.476	12.8
1.470	12.5
1.465	12.5
1.460	12.9
1.454	13.6
1.449	14.7
1.444	16.1
1.438	17.9
1.433	20.0
1.428	22.1
1.422	24.1
1.417	25.8
1.411	27.4
1.406	28.8
1.401	29.8
1.395	30.3
1.390	29.9
1.385	29.1
1.379	28.2
1.374	27.9
1.369	28.0
1.363	28.7
1.358	30.2
1.353	32.2
1.347	35.2
1.342	38.1
1.337	40.9
1.331	42.7
1.326	43.6
1.321	43.4
1.315	42.2
1.310	39.9
1.305	36.9
1.299	33.8
1.294	31.1
1.289	29.0
1.283	27.6
1.278	27.1
1.273	27.2
1.267	27.7
1.262	28.6
1.256	29.4
1.251	30.0
1.246	30.2
1.240	30.1
1.235	29.6
1.230	28.6
1.224	27.3
1.219	25.3
1.214	23.0
1.208	20.6
1.203	18.4
1.198	16.6
1.192	15.2
1.187	14.0
1.182	13.2
1.176	12.7
1.171	12.4
1.166	12.3
1.160	12.2
1.155	12.2
1.150	12.6
1.144	13.6
1.139	14.9
1.134	16.5
1.128	18.1
1.123	19.6
1.118	21.2
1.112	22.5
1.107	24.3
1.101	25.7
1.096	27.1
1.091	28.5
1.085	29.8
1.080	30.6
1.075	31.0
1.069	30.6
1.064	29.8
1.059	28.6
1.053	27.7
1.048	26.8
1.043	26.4
1.037	26.4
1.032	27.2
1.027	28.8
1.021	30.9
1.016	33.7
1.011	36.5
1.005	39.6
1.000	42.3
0.995	44.7
0.989	46.1
0.984	47.1
0.979	47.3
0.973	46.9
0.968	45.6
0.962	43.8
0.957	41.2
0.952	38.1
0.946	34.9
0.941	32.0
0.936	30.1
0.930	28.8
0.925	28.1
0.920	27.4
0.914	26.4
0.909	25.1
0.904	23.7
0.898	22.5
0.893	22.1
0.888	22.6
0.882	24.0
0.877	26.2
0.872	28.8
0.866	30.9
0.861	32.3
0.856	32.7
0.850	32.1
0.845	31.2
0.840	29.5
0.834	27.7
0.829	25.8
0.823	23.9
0.818	22.1
0.813	20.2
0.807	18.6
0.802	17.2
0.797	16.0
0.791	15.1
0.786	14.3
0.781	13.7
0.775	13.3
0.770	12.9
0.765	12.6
0.759	12.3
0.754	12.3
0.749	12.3
0.743	12.3
0.738	12.3
0.733	12.5
0.727	12.8
0.722	13.2
0.717	13.6
0.711	14.0
0.706	14.8
0.701	15.5
0.695	16.4
0.690	17.3
0.684	18.4
0.679	19.6
0.674	20.8
0.668	22.1
0.663	23.4
0.658	24.8
0.652	25.8
0.647	27.0
0.642	27.7
0.636	28.7
0.631	29.6
0.626	30.5
0.620	31.2
0.615	31.6
0.610	31.8
0.604	31.8
0.599	31.7
0.594	31.3
0.588	30.9
0.583	30.1
0.578	29.2
0.572	28.4
0.567	27.7
0.561	27.2
0.556	26.8
0.551	26.4
0.545	26.0
0.540	25.7
0.535	25.5
0.529	25.5
0.524	25.5
0.519	25.7
0.513	26.0
0.508	26.4
0.503	27.0
0.497	27.4
0.492	28.1
0.487	28.9
0.481	30.4
0.476	31.9
0.471	33.6
0.465	35.3
0.460	36.9
0.455	38.4
0.449	40.0
0.444	41.3
0.438	42.5
0.433	43.5
0.428	44.6
0.422	45.4
0.417	46.3
0.412	46.8
0.406	47.4
0.401	47.7
0.396	47.8
0.390	47.8
0.385	47.6
0.380	47.3
0.374	46.8
0.369	46.2
0.364	45.3
0.358	44.4
0.353	43.3
0.348	42.4
0.342	41.5
0.337	40.7
0.332	39.8
0.326	38.8
0.321	37.7
0.316	36.6
0.310	35.5
0.305	34.4
0.299	33.4
0.294	32.5
0.289	31.5
0.283	30.7
0.278	29.8
0.273	29.1
0.267	28.4
0.262	27.8
0.257	27.4
0.251	27.0
0.246	26.7
0.241	26.4
0.235	26.1
0.230	25.9
0.225	25.7
0.219	25.4
0.214	25.2
0.209	25.0
0.203	25.1
0.198	25.0
0.193	25.1
0.187	25.1
0.182	25.1
0.176	25.1
0.171	25.1
0.166	25.1
0.160	25.1
0.155	25.1
0.150	25.1
0.144	25.2
0.139	25.2
0.134	25.2
0.128	25.3
0.123	25.4
0.118	25.5
0.112	25.5
0.107	25.6
0.102	25.7
0.096	25.7
0.091	25.8
0.086	25.8
0.080	25.9
0.075	25.9
0.070	25.9
0.064	25.9
0.059	25.9
0.053	25.9
0.048	26.0
0.043	26.0
0.037	26.1
0.032	26.1
0.027	26.1
0.021	26.2
0.016	26.3
0.011	26.3
0.005	26.4
0.000	26.6
-0.005	26.5
-0.011	26.4
-0.016	26.4
-0.021	26.4
-0.027	26.5
-0.032	26.5
-0.037	26.6
-0.043	26.6
-0.048	26.6
-0.053	26.5
-0.059	26.5
-0.064	26.5
-0.070	26.5
-0.075	26.5
-0.080	26.4
-0.086	26.4
-0.091	26.3
-0.096	26.3
-0.102	25.9
-0.107	25.5
-0.112	25.2
-0.118	24.8
-0.123	25.3
-0.128	25.4
-0.134	25.8
-0.139	25.9
-0.144	25.9
-0.150	25.9
-0.155	25.9
-0.160	25.9
-0.166	25.9
-0.171	25.9
-0.176	26.0
-0.182	26.1
-0.187	26.3
-0.193	26.3
-0.198	26.5
-0.203	26.6
-0.209	26.9
-0.214	27.3
-0.219	27.8
-0.225	28.2
-0.230	28.6
-0.235	29.1
-0.241	29.6
-0.246	30.0
-0.251	30.7
-0.257	31.4
-0.262	32.2
-0.267	32.8
-0.273	33.6
-0.278	34.0
-0.283	34.8
-0.289	35.9
-0.294	37.4
-0.299	38.8
-0.305	39.7
-0.310	40.8
-0.316	41.9
-0.321	43.1
-0.326	44.0
-0.332	45.0
-0.337	45.9
-0.342	46.6
-0.348	47.3
-0.353	47.6
-0.358	47.7
-0.364	47.8
-0.369	47.8
-0.374	47.9
-0.380	47.8
-0.385	47.6
-0.390	47.1
-0.396	46.3
-0.401	45.6
-0.406	44.8
-0.412	43.6
-0.417	42.4
-0.422	41.1
-0.428	39.6
-0.433	38.3
-0.438	36.7
-0.444	35.1
-0.449	33.5
-0.455	32.1
-0.460	30.8
-0.465	29.5
-0.471	28.3
-0.476	27.4
-0.481	26.7
-0.487	25.7
-0.492	25.0
-0.497	24.3
-0.503	24.1
-0.508	24.4
-0.513	24.9
-0.519	25.7
-0.524	26.5
-0.529	27.2
-0.535	27.9
-0.540	28.5
-0.545	28.9
-0.551	29.1
-0.556	29.5
-0.561	29.9
-0.567	30.4
-0.572	30.8
-0.578	30.8
-0.583	30.7
-0.588	30.4
-0.594	30.0
-0.599	29.6
-0.604	28.8
-0.610	27.9
-0.615	26.8
-0.620	25.5
-0.626	24.4
-0.631	23.6
-0.636	22.7
-0.642	21.7
-0.647	20.5
-0.652	19.3
-0.658	18.0
-0.663	16.9
-0.668	15.8
-0.674	14.8
-0.679	14.0
-0.684	13.3
-0.690	12.8
-0.695	12.4
-0.701	12.0
-0.706	11.8
-0.711	11.7
-0.717	11.7
-0.722	11.7
-0.727	11.7
-0.733	11.8
-0.738	12.0
-0.743	12.4
-0.749	12.8
-0.754	13.2
-0.759	13.8
-0.765	14.5
-0.770	15.3
-0.775	16.2
-0.781	17.2
-0.786	18.4
-0.791	19.6
-0.797	20.9
-0.802	22.0
-0.807	22.8
-0.813	24.1
-0.818	25.6
-0.823	27.4
-0.829	28.7
-0.834	29.4
-0.840	29.7
-0.845	29.7
-0.850	29.3
-0.856	28.8
-0.861	28.2
-0.866	27.6
-0.872	26.9
-0.877	26.4
-0.882	25.9
-0.888	25.6
-0.893	25.6
-0.898	26.0
-0.904	26.7
-0.909	27.9
-0.914	29.6
-0.920	31.6
-0.925	34.2
-0.930	36.2
-0.936	38.5
-0.941	39.9
-0.946	41.2
-0.952	42.4
-0.957	43.0
-0.962	43.0
-0.968	42.1
-0.973	40.6
-0.979	38.5
-0.984	35.8
-0.989	33.0
-0.995	30.3
-1.000	28.0
-1.005	26.4
-1.011	25.4
-1.016	25.1
-1.021	25.2
-1.027	25.8
-1.032	26.7
-1.037	27.6
-1.043	28.5
-1.048	29.2
-1.053	29.5
-1.059	29.1
-1.064	28.4
-1.069	27.2
-1.075	26.0
-1.080	24.4
-1.085	22.9
-1.091	21.3
-1.096	19.5
-1.101	17.8
-1.107	16.2
-1.112	14.7
-1.118	13.6
-1.123	12.8
-1.128	12.2
-1.134	11.8
-1.139	11.7
-1.144	11.7
-1.150	11.7
-1.155	11.9
-1.160	12.3
-1.166	13.1
-1.171	14.2
-1.176	15.8
-1.182	17.7
-1.187	19.9
-1.192	22.2
-1.198	24.3
-1.203	26.2
-1.208	27.5
-1.214	28.3
-1.219	28.6
-1.224	28.5
-1.230	28.0
-1.235	27.3
-1.240	26.5
-1.246	25.9
-1.251	25.5
-1.256	25.5
-1.262	25.9
-1.267	27.2
-1.273	29.2
-1.278	32.0
-1.283	35.1
-1.289	38.3
-1.294	40.7
-1.299	42.1
-1.305	42.3
-1.310	41.5
-1.315	39.7
-1.321	36.6
-1.326	32.7
-1.331	29.2
-1.337	26.4
-1.342	24.9
-1.347	24.4
-1.353	24.8
-1.358	25.8
-1.363	27.0
-1.369	28.1
-1.374	28.7
-1.379	28.4
-1.385	27.4
-1.390	25.9
-1.395	24.3
-1.401	22.5
-1.406	20.5
-1.411	18.3
-1.417	16.3
-1.422	14.6
-1.428	13.4
-1.433	12.5
-1.438	12.1
-1.444	11.8
-1.449	11.9
-1.454	12.2
-1.460	13.0
-1.465	14.0
-1.470	15.6
-1.476	17.6
-1.481	20.0
-1.486	22.5
-1.492	24.9
-1.497	26.8
-1.502	27.8
-1.508	28.1
-1.513	27.7
-1.518	26.8
-1.524	26.4
-1.529	25.5
-1.534	25.4
-1.540	25.5
-1.545	26.8
-1.550	29.0
-1.556	32.3
-1.561	35.7
-1.566	38.8
-1.572	40.9
-1.577	41.2
-1.582	40.3
-1.588	37.5
-1.593	33.4
-1.599	29.6
-1.604	26.8
-1.609	25.2
-1.615	24.7
-1.620	24.7
-1.625	25.4
-1.631	26.7
-1.636	27.5
-1.641	27.6
-1.647	26.1
-1.652	24.0
-1.657	21.4
-1.663	18.9
-1.668	16.4
-1.673	14.6
-1.679	13.0
-1.684	12.2
-1.689	11.7
-1.695	11.6
-1.700	11.9
-1.705	12.6
-1.711	13.7
-1.716	15.3
-1.721	17.5
-1.727	20.2
-1.732	23.2
-1.737	25.8
-1.743	27.5
-1.748	28.2
-1.753	27.7
-1.759	26.3
-1.764	24.9
-1.769	23.7
-1.775	23.5
-1.780	24.6
-1.786	27.2
-1.791	31.3
-1.796	35.7
-1.802	39.3
-1.807	40.7
-1.812	39.5
-1.818	36.0
-1.823	31.3
-1.828	27.4
-1.834	25.1
-1.839	24.2
-1.844	24.7
-1.850	25.8
-1.855	27.1
-1.860	27.8
-1.866	27.3
-1.871	25.5
-1.876	22.9
-1.882	19.7
-1.887	16.8
-1.892	14.4
-1.898	12.8
-1.903	11.8
-1.908	11.4
-1.914	11.4
-1.919	11.8
-1.924	12.9
-1.930	14.5
-1.935	16.9
-1.940	19.9
-1.946	23.2
-1.951	25.8
-1.956	27.2
-1.962	27.2
-1.967	26.4
-1.972	25.3
-1.978	24.3
-1.983	24.1
-1.989	25.3
-1.994	28.5
-1.999	33.2
-2.005	38.2
-2.010	41.0
-2.015	40.1
-2.021	35.9
-2.026	30.6
-2.031	26.4
-2.037	24.0
-2.042	23.2
-2.047	23.7
-2.053	24.8
-2.058	25.9
-2.063	26.0
-2.069	24.7
-2.074	21.9
-2.079	18.6
-2.085	15.7
-2.090	13.6
-2.095	12.2
-2.101	11.4
-2.106	11.3
-2.111	11.7
-2.117	12.7
-2.122	14.3
-2.127	16.8
-2.133	20.3
-2.138	24.0
-2.143	26.8
-2.149	27.5
-2.154	26.9
-2.159	25.5
-2.165	24.1
-2.170	23.5
-2.175	24.7
-2.181	28.1
-2.186	33.7
-2.191	39.0
-2.197	41.2
-2.202	37.7
-2.207	32.0
-2.213	26.8
-2.218	24.0
-2.223	23.5
-2.229	24.3
-2.234	25.3
-2.240	25.8
-2.245	25.0
-2.250	23.3
-2.256	20.5
-2.261	17.1
-2.266	14.6
-2.272	12.8
-2.277	11.7
-2.282	11.3
-2.288	11.4
-2.293	12.2
-2.298	13.9
-2.304	16.8
-2.309	20.8
-2.314	24.8
-2.320	27.2
-2.325	27.3
-2.330	26.1
-2.336	24.2
-2.341	23.0
-2.346	23.6
-2.352	26.7
-2.357	32.5
-2.362	38.7
-2.368	40.9
-2.373	37.0
-2.378	31.2
-2.384	26.7
-2.389	24.4
-2.394	24.1
-2.400	25.2
-2.405	26.7
-2.410	27.3
-2.416	25.5
-2.421	21.7
-2.426	17.8
-2.432	14.8
-2.437	12.8
-2.442	11.7
-2.448	11.3
-2.453	11.7
-2.458	12.8
-2.464	15.1
-2.469	18.6
-2.474	23.3
-2.480	26.7
-2.485	27.2
-2.490	25.7
-2.496	23.3
-2.501	22.0
-2.506	22.7
-2.512	26.5
-2.517	33.3
-2.522	39.2
-2.528	39.1
-2.533	33.9
-2.538	28.5
-2.544	24.9
-2.549	23.7
-2.554	24.2
-2.560	25.9
-2.565	27.0
-2.570	25.7
-2.576	21.8
-2.581	17.8
-2.586	14.7
-2.592	12.7
-2.597	11.6
-2.602	11.3
-2.608	11.7
-2.613	13.1
-2.619	16.0
-2.624	20.6
-2.629	24.7
-2.635	26.6
-2.640	25.8
-2.645	23.9
-2.651	22.5
-2.656	23.2
-2.661	27.0
-2.667	34.1
-2.672	38.5
-2.677	36.3
-2.683	30.2
-2.688	24.8
-2.693	22.5
-2.699	22.2
-2.704	23.9
-2.709	25.3
-2.715	25.1
-2.720	22.0
-2.725	18.2
-2.731	15.1
-2.736	11.4
-2.741	11.0
-2.747	11.0
-2.752	11.5
-2.757	13.1
-2.763	16.2
-2.768	20.7
-2.773	24.6
-2.779	25.8
-2.784	24.7
-2.789	22.7
-2.795	21.9
-2.800	23.9
-2.805	29.5
-2.811	36.3
-2.816	37.7
-2.821	32.7
-2.827	27.3
-2.832	23.7
-2.837	22.7
-2.843	23.5
-2.848	25.2
-2.853	24.8
-2.859	21.4
-2.864	17.3
-2.869	14.1
-2.875	12.2
-2.880	11.2
-2.885	11.0
-2.891	11.9
-2.896	13.9
-2.901	18.0
-2.907	22.4
-2.912	24.8
-2.917	24.2
-2.923	22.3
-2.928	21.1
-2.933	22.5
-2.939	27.9
-2.944	34.9
-2.949	37.0
-2.955	32.7
-2.960	27.3
-2.965	24.0
-2.971	23.1
-2.976	24.2
-2.981	25.7
-2.987	24.5
-2.992	20.7
-2.997	16.6
-3.003	13.7
-3.008	11.9
-3.013	11.2
-3.019	11.5
-3.024	13.1
-3.029	16.5
-3.035	20.9
-3.040	23.7
-3.045	23.7
-3.051	21.8
-3.056	20.7
-3.061	22.2
-3.067	27.1
-3.072	33.5
-3.077	34.6
-3.083	30.1
-3.088	25.4
-3.093	22.6
-3.099	22.3
-3.104	23.7
-3.109	24.0
-3.115	21.6
-3.120	17.6
-3.125	14.2
-3.131	12.0
-3.136	11.0
-3.141	11.0
-3.147	12.1
-3.152	14.9
-3.157	19.2
-3.163	22.9
-3.168	23.7
-3.173	22.5
-3.179	21.3
-3.184	22.4
-3.189	27.0
-3.195	32.4
-3.200	33.3
-3.205	29.1
-3.211	24.5
-3.216	22.0
-3.221	22.0
-3.227	23.4
-3.232	23.3
-3.237	20.3
-3.243	16.5
-3.248	13.3
-3.253	11.5
-3.259	10.8
-3.264	11.4
-3.269	13.3
-3.275	15.9
-3.280	18.4
-3.285	18.5
-3.291	17.8
-3.296	17.1
-3.301	18.7
-3.306	23.3
-3.312	28.9
-3.317	31.1
-3.322	28.3
-3.328	24.4
-3.333	22.2
-3.338	22.2
-3.344	23.1
-3.349	22.5
-3.354	19.5
-3.360	15.9
-3.365	13.0
-3.370	11.5
-3.376	11.1
-3.381	12.4
-3.386	15.1
-3.392	19.0
-3.397	21.8
-3.402	22.1
-3.408	21.0
-3.413	21.4
-3.418	24.3
-3.424	28.3
