&a / 	I1 /
2.757	16.6
2.752	16.9
2.747	17.4
2.741	17.7
2.736	18.3
2.731	19.1
2.725	20.7
2.720	22.9
2.715	24.9
2.709	26.8
2.704	28.0
2.699	28.8
2.693	28.4
2.688	28.3
2.683	28.7
2.677	29.3
2.672	29.8
2.667	29.4
2.661	28.3
2.656	26.3
2.651	24.0
2.645	22.1
2.640	21.1
2.635	20.6
2.629	19.8
2.624	18.5
2.619	17.4
2.613	16.9
2.608	17.1
2.602	17.7
2.597	18.1
2.592	18.5
2.586	19.2
2.581	20.7
2.576	22.5
2.570	24.5
2.565	26.5
2.560	28.6
2.554	30.2
2.549	30.6
2.544	30.0
2.538	29.9
2.533	30.7
2.528	31.5
2.522	31.5
2.517	30.4
2.512	28.6
2.506	26.7
2.501	24.6
2.496	22.7
2.490	21.7
2.485	20.9
2.480	19.9
2.474	18.5
2.469	17.1
2.464	15.9
2.458	15.7
2.453	16.4
2.448	17.4
2.442	18.2
2.437	18.9
2.432	19.9
2.426	21.4
2.421	23.1
2.416	24.6
2.410	26.1
2.405	27.9
2.400	30.0
2.394	31.3
2.389	31.5
2.384	31.2
2.378	31.6
2.373	32.3
2.368	32.3
2.362	31.2
2.357	29.5
2.352	27.9
2.346	26.4
2.341	24.8
2.336	23.5
2.330	22.6
2.325	21.8
2.320	20.6
2.314	18.9
2.309	17.1
2.304	15.7
2.298	15.2
2.293	15.6
2.288	16.6
2.282	17.9
2.277	19.0
2.272	19.9
2.266	20.9
2.261	22.0
2.256	22.9
2.250	22.9
2.245	22.9
2.240	24.3
2.234	27.1
2.229	30.2
2.223	32.2
2.218	32.8
2.213	33.0
2.207	33.6
2.202	33.6
2.197	32.6
2.191	30.6
2.186	28.6
2.181	26.9
2.175	25.7
2.170	24.4
2.165	23.3
2.159	22.4
2.154	22.0
2.149	21.4
2.143	20.2
2.138	18.2
2.133	16.4
2.127	15.0
2.122	14.6
2.117	15.0
2.111	16.2
2.106	17.8
2.101	19.2
2.095	20.4
2.090	21.5
2.085	22.9
2.079	24.3
2.074	25.3
2.069	25.7
2.063	26.0
2.058	26.8
2.053	28.6
2.047	31.1
2.042	33.2
2.037	34.2
2.031	34.5
2.026	34.9
2.021	35.0
2.015	34.2
2.010	32.1
2.005	29.6
1.999	27.6
1.994	26.4
1.989	25.9
1.983	25.7
1.978	25.2
1.972	24.7
1.967	23.8
1.962	22.6
1.956	20.9
1.951	18.7
1.946	16.3
1.940	14.5
1.935	13.5
1.930	13.3
1.924	13.7
1.919	14.9
1.914	16.5
1.908	18.1
1.903	19.7
1.898	21.0
1.892	22.2
1.887	23.7
1.882	24.9
1.876	25.5
1.871	25.4
1.866	25.0
1.860	25.0
1.855	26.1
1.850	28.3
1.844	31.0
1.839	33.4
1.834	34.7
1.828	35.3
1.823	35.7
1.818	35.6
1.812	34.4
1.807	32.1
1.802	29.3
1.796	27.0
1.791	25.6
1.786	25.1
1.780	25.2
1.775	25.5
1.769	25.6
1.764	25.5
1.759	24.9
1.753	23.8
1.748	22.4
1.743	20.3
1.737	18.0
1.732	15.9
1.727	14.3
1.721	13.2
1.716	12.8
1.711	12.8
1.705	13.4
1.700	14.6
1.695	16.3
1.689	18.1
1.684	19.7
1.679	21.0
1.673	22.2
1.668	23.4
1.663	24.7
1.657	25.5
1.652	25.6
1.647	25.0
1.641	24.5
1.636	24.5
1.631	25.2
1.625	26.9
1.620	29.5
1.615	32.5
1.609	35.0
1.604	36.5
1.599	37.3
1.593	37.5
1.588	37.2
1.582	35.8
1.577	33.3
1.572	30.4
1.566	27.6
1.561	25.4
1.556	24.3
1.550	23.8
1.545	24.1
1.540	25.2
1.534	25.8
1.529	26.6
1.524	26.6
1.518	26.1
1.513	24.9
1.508	23.2
1.502	21.1
1.497	18.7
1.492	16.5
1.486	14.5
1.481	13.2
1.476	12.1
1.470	11.8
1.465	11.8
1.460	12.4
1.454	13.2
1.449	14.4
1.444	15.8
1.438	17.5
1.433	19.1
1.428	20.8
1.422	22.2
1.417	23.6
1.411	25.0
1.406	26.1
1.401	26.6
1.395	26.6
1.390	25.8
1.385	24.9
1.379	24.1
1.374	23.9
1.369	24.4
1.363	25.2
1.358	26.8
1.353	28.8
1.347	31.6
1.342	34.2
1.337	36.7
1.331	38.2
1.326	39.1
1.321	39.0
1.315	38.1
1.310	35.8
1.305	33.0
1.299	29.9
1.294	27.4
1.289	25.3
1.283	23.9
1.278	23.3
1.273	23.3
1.267	23.8
1.262	24.6
1.256	25.3
1.251	26.1
1.246	26.6
1.240	26.8
1.235	26.7
1.230	26.3
1.224	25.5
1.219	23.9
1.214	22.1
1.208	20.0
1.203	18.0
1.198	16.2
1.192	14.6
1.187	13.5
1.182	12.7
1.176	12.1
1.171	11.7
1.166	11.6
1.160	11.6
1.155	11.8
1.150	12.2
1.144	13.4
1.139	14.8
1.134	16.5
1.128	18.0
1.123	19.2
1.118	20.4
1.112	21.3
1.107	22.6
1.101	23.7
1.096	24.9
1.091	26.0
1.085	26.8
1.080	27.1
1.075	27.0
1.069	26.4
1.064	25.4
1.059	24.4
1.053	23.6
1.048	23.0
1.043	22.8
1.037	23.0
1.032	23.9
1.027	25.5
1.021	27.5
1.016	30.1
1.011	32.9
1.005	35.7
1.000	38.2
0.995	40.2
0.989	41.5
0.984	42.4
0.979	42.6
0.973	42.3
0.968	41.2
0.962	39.5
0.957	37.1
0.952	34.2
0.946	31.1
0.941	28.4
0.936	26.4
0.930	25.1
0.925	24.3
0.920	23.7
0.914	22.8
0.909	21.5
0.904	20.3
0.898	19.1
0.893	18.8
0.888	19.2
0.882	20.4
0.877	22.4
0.872	24.9
0.866	27.0
0.861	28.6
0.856	29.4
0.850	29.3
0.845	28.9
0.840	27.7
0.834	26.5
0.829	24.9
0.823	23.5
0.818	21.9
0.813	20.0
0.807	18.4
0.802	16.9
0.797	15.7
0.791	14.6
0.786	13.8
0.781	13.1
0.775	12.7
0.770	12.3
0.765	11.9
0.759	11.6
0.754	11.5
0.749	11.5
0.743	11.5
0.738	11.5
0.733	11.8
0.727	12.2
0.722	12.6
0.717	13.0
0.711	13.6
0.706	14.4
0.701	15.3
0.695	16.2
0.690	17.2
0.684	18.2
0.679	19.3
0.674	20.4
0.668	21.5
0.663	22.4
0.658	23.5
0.652	24.2
0.647	25.1
0.642	25.6
0.636	26.4
0.631	27.0
0.626	27.8
0.620	28.2
0.615	28.3
0.610	28.3
0.604	27.9
0.599	27.5
0.594	26.8
0.588	26.4
0.583	25.4
0.578	24.6
0.572	23.8
0.567	23.2
0.561	22.8
0.556	22.4
0.551	22.3
0.545	21.9
0.540	21.8
0.535	21.7
0.529	21.7
0.524	21.8
0.519	22.0
0.513	22.4
0.508	22.8
0.503	23.3
0.497	23.7
0.492	24.5
0.487	25.3
0.481	26.7
0.476	28.1
0.471	29.7
0.465	31.3
0.460	32.7
0.455	34.2
0.449	35.7
0.444	36.9
0.438	38.0
0.433	38.9
0.428	39.9
0.422	40.6
0.417	41.5
0.412	42.0
0.406	42.5
0.401	42.8
0.396	43.0
0.390	43.0
0.385	42.9
0.380	42.7
0.374	42.3
0.369	41.8
0.364	41.0
0.358	40.2
0.353	39.3
0.348	38.5
0.342	37.6
0.337	36.8
0.332	36.0
0.326	35.1
0.321	34.0
0.316	33.0
0.310	31.9
0.305	31.0
0.299	30.0
0.294	29.2
0.289	28.2
0.283	27.4
0.278	26.6
0.273	25.8
0.267	25.1
0.262	24.5
0.257	24.0
0.251	23.6
0.246	23.3
0.241	23.1
0.235	22.8
0.230	22.6
0.225	22.4
0.219	22.1
0.214	22.0
0.209	21.7
0.203	21.7
0.198	21.7
0.193	21.7
0.187	21.7
0.182	21.7
0.176	21.7
0.171	21.7
0.166	21.7
0.160	21.6
0.155	21.6
0.150	21.6
0.144	21.7
0.139	21.7
0.134	21.7
0.128	21.7
0.123	21.8
0.118	21.8
0.112	21.9
0.107	21.9
0.102	22.0
0.096	22.1
0.091	22.1
0.086	22.1
0.080	22.2
0.075	22.2
0.070	22.2
0.064	22.2
0.059	22.2
0.053	22.2
0.048	22.2
0.043	22.2
0.037	22.3
0.032	22.3
0.027	22.4
0.021	22.4
0.016	22.5
0.011	22.5
0.005	22.6
0.000	22.7
-0.005	22.7
-0.011	22.6
-0.016	22.6
-0.021	22.6
-0.027	22.6
-0.032	22.6
-0.037	22.7
-0.043	22.7
-0.048	22.7
-0.053	22.7
-0.059	22.7
-0.064	22.6
-0.070	22.6
-0.075	22.6
-0.080	22.6
-0.086	22.5
-0.091	22.5
-0.096	22.5
-0.102	22.1
-0.107	21.7
-0.112	21.5
-0.118	21.1
-0.123	21.5
-0.128	21.6
-0.134	22.0
-0.139	22.2
-0.144	22.2
-0.150	22.2
-0.155	22.2
-0.160	22.2
-0.166	22.2
-0.171	22.2
-0.176	22.3
-0.182	22.6
-0.187	22.7
-0.193	22.7
-0.198	22.9
-0.203	23.0
-0.209	23.3
-0.214	23.6
-0.219	24.2
-0.225	24.6
-0.230	25.1
-0.235	25.5
-0.241	26.0
-0.246	26.5
-0.251	27.2
-0.257	28.0
-0.262	28.7
-0.267	29.3
-0.273	30.1
-0.278	30.5
-0.283	31.3
-0.289	32.3
-0.294	33.8
-0.299	35.0
-0.305	36.0
-0.310	37.0
-0.316	38.0
-0.321	39.1
-0.326	39.9
-0.332	40.7
-0.337	41.5
-0.342	42.1
-0.348	42.6
-0.353	42.8
-0.358	42.8
-0.364	42.9
-0.369	42.8
-0.374	42.8
-0.380	42.6
-0.385	42.4
-0.390	41.9
-0.396	41.1
-0.401	40.5
-0.406	39.6
-0.412	38.6
-0.417	37.4
-0.422	36.2
-0.428	34.8
-0.433	33.5
-0.438	32.0
-0.444	30.6
-0.449	29.2
-0.455	27.9
-0.460	26.6
-0.465	25.3
-0.471	24.2
-0.476	23.4
-0.481	22.7
-0.487	21.8
-0.492	21.2
-0.497	20.6
-0.503	20.3
-0.508	20.6
-0.513	21.0
-0.519	21.7
-0.524	22.3
-0.529	22.9
-0.535	23.5
-0.540	24.0
-0.545	24.4
-0.551	24.7
-0.556	25.1
-0.561	25.6
-0.567	26.3
-0.572	26.8
-0.578	27.1
-0.583	27.3
-0.588	27.2
-0.594	27.0
-0.599	26.7
-0.604	26.0
-0.610	25.3
-0.615	24.3
-0.620	23.3
-0.626	22.5
-0.631	22.0
-0.636	21.2
-0.642	20.5
-0.647	19.7
-0.652	18.6
-0.658	17.5
-0.663	16.4
-0.668	15.3
-0.674	14.3
-0.679	13.5
-0.684	12.8
-0.690	12.3
-0.695	11.8
-0.701	11.4
-0.706	11.1
-0.711	11.0
-0.717	10.9
-0.722	10.9
-0.727	11.0
-0.733	11.2
-0.738	11.5
-0.743	11.9
-0.749	12.3
-0.754	12.8
-0.759	13.5
-0.765	14.3
-0.770	15.3
-0.775	16.3
-0.781	17.4
-0.786	18.7
-0.791	19.8
-0.797	20.9
-0.802	21.7
-0.807	22.3
-0.813	23.2
-0.818	24.2
-0.823	25.4
-0.829	26.1
-0.834	26.3
-0.840	26.2
-0.845	25.8
-0.850	25.3
-0.856	24.6
-0.861	24.0
-0.866	23.5
-0.872	23.1
-0.877	22.6
-0.882	22.2
-0.888	22.1
-0.893	22.1
-0.898	22.6
-0.904	23.4
-0.909	24.7
-0.914	26.6
-0.920	28.7
-0.925	31.2
-0.930	33.2
-0.936	35.3
-0.941	36.5
-0.946	37.5
-0.952	38.3
-0.957	38.7
-0.962	38.5
-0.968	37.4
-0.973	35.9
-0.979	33.9
-0.984	31.3
-0.989	28.6
-0.995	26.1
-1.000	24.1
-1.005	22.6
-1.011	21.7
-1.016	21.4
-1.021	21.6
-1.027	22.0
-1.032	22.7
-1.037	23.6
-1.043	24.6
-1.048	25.4
-1.053	25.9
-1.059	25.9
-1.064	25.5
-1.069	24.6
-1.075	23.5
-1.080	22.3
-1.085	21.1
-1.091	19.9
-1.096	18.4
-1.101	17.1
-1.107	15.5
-1.112	14.1
-1.118	12.9
-1.123	12.0
-1.128	11.4
-1.134	11.0
-1.139	10.9
-1.144	10.8
-1.150	11.1
-1.155	11.4
-1.160	11.9
-1.166	12.6
-1.171	13.9
-1.176	15.5
-1.182	17.5
-1.187	19.5
-1.192	21.5
-1.198	23.1
-1.203	24.3
-1.208	25.0
-1.214	25.3
-1.219	25.0
-1.224	24.5
-1.230	23.7
-1.235	23.0
-1.240	22.5
-1.246	22.0
-1.251	21.7
-1.256	21.9
-1.262	22.5
-1.267	24.0
-1.273	26.1
-1.278	28.9
-1.283	31.9
-1.289	34.7
-1.294	36.8
-1.299	37.8
-1.305	37.8
-1.310	36.8
-1.315	34.8
-1.321	31.9
-1.326	28.3
-1.331	25.1
-1.337	22.6
-1.342	21.3
-1.347	20.9
-1.353	21.3
-1.358	22.1
-1.363	23.2
-1.369	24.3
-1.374	25.1
-1.379	25.1
-1.385	24.5
-1.390	23.3
-1.395	22.1
-1.401	20.7
-1.406	19.1
-1.411	17.3
-1.417	15.5
-1.422	13.9
-1.428	12.5
-1.433	11.5
-1.438	11.1
-1.444	10.8
-1.449	11.1
-1.454	11.5
-1.460	12.3
-1.465	13.6
-1.470	15.2
-1.476	17.3
-1.481	19.6
-1.486	21.7
-1.492	23.4
-1.497	24.6
-1.502	24.8
-1.508	24.4
-1.513	23.7
-1.518	22.8
-1.524	22.4
-1.529	21.6
-1.534	21.6
-1.540	22.1
-1.545	23.6
-1.550	26.0
-1.556	29.4
-1.561	32.7
-1.566	35.4
-1.572	37.0
-1.577	36.9
-1.582	35.6
-1.588	32.7
-1.593	28.7
-1.599	25.3
-1.604	22.8
-1.609	21.3
-1.615	21.0
-1.620	21.1
-1.625	21.9
-1.631	23.1
-1.636	24.1
-1.641	24.6
-1.647	23.4
-1.652	21.8
-1.657	19.8
-1.663	17.8
-1.668	15.5
-1.673	13.9
-1.679	12.3
-1.684	11.4
-1.689	11.0
-1.695	10.9
-1.700	11.3
-1.705	12.1
-1.711	13.3
-1.716	15.1
-1.721	17.5
-1.727	20.0
-1.732	22.4
-1.737	24.1
-1.743	24.8
-1.748	24.7
-1.753	23.8
-1.759	22.3
-1.764	21.1
-1.769	20.3
-1.775	20.3
-1.780	21.6
-1.786	24.4
-1.791	28.5
-1.796	32.7
-1.802	35.8
-1.807	36.7
-1.812	35.1
-1.818	31.4
-1.823	27.1
-1.828	23.4
-1.834	21.5
-1.839	20.7
-1.844	21.1
-1.850	22.2
-1.855	23.5
-1.860	24.3
-1.866	24.3
-1.871	23.1
-1.876	21.1
-1.882	18.5
-1.887	15.8
-1.892	13.5
-1.898	11.9
-1.903	11.0
-1.908	10.6
-1.914	10.6
-1.919	11.3
-1.924	12.5
-1.930	14.3
-1.935	16.8
-1.940	19.6
-1.946	22.2
-1.951	23.7
-1.956	24.0
-1.962	23.4
-1.967	22.5
-1.972	21.4
-1.978	20.6
-1.983	20.7
-1.989	22.3
-1.994	25.8
-1.999	30.5
-2.005	34.9
-2.010	37.0
-2.015	35.5
-2.021	31.1
-2.026	26.2
-2.031	22.5
-2.037	20.5
-2.042	19.9
-2.047	20.3
-2.053	21.4
-2.058	22.6
-2.063	22.9
-2.069	22.2
-2.074	20.2
-2.079	17.5
-2.085	14.8
-2.090	12.7
-2.095	11.5
-2.101	10.8
-2.106	10.7
-2.111	11.2
-2.117	12.3
-2.122	14.3
-2.127	17.0
-2.133	20.2
-2.138	23.0
-2.143	24.3
-2.149	23.9
-2.154	23.0
-2.159	21.5
-2.165	20.4
-2.170	20.3
-2.175	21.9
-2.181	25.6
-2.186	31.0
-2.191	35.8
-2.197	37.0
-2.202	33.1
-2.207	27.6
-2.213	23.1
-2.218	20.7
-2.223	20.2
-2.229	21.0
-2.234	21.9
-2.240	22.5
-2.245	22.3
-2.250	21.2
-2.256	19.1
-2.261	16.1
-2.266	13.7
-2.272	12.0
-2.277	11.0
-2.282	10.6
-2.288	10.8
-2.293	11.8
-2.298	13.8
-2.304	17.0
-2.309	20.7
-2.314	23.4
-2.320	24.2
-2.325	23.6
-2.330	22.0
-2.336	20.4
-2.341	19.6
-2.346	20.8
-2.352	24.3
-2.357	30.1
-2.362	35.6
-2.368	36.5
-2.373	32.2
-2.378	26.8
-2.384	22.8
-2.389	20.9
-2.394	20.7
-2.400	21.6
-2.405	23.0
-2.410	23.9
-2.416	22.9
-2.421	20.0
-2.426	16.5
-2.432	13.7
-2.437	11.8
-2.442	10.9
-2.448	10.5
-2.453	11.1
-2.458	12.4
-2.464	15.1
-2.469	18.8
-2.474	22.4
-2.480	24.1
-2.485	23.5
-2.490	21.6
-2.496	19.5
-2.501	18.7
-2.506	19.9
-2.512	24.0
-2.517	30.6
-2.522	35.5
-2.528	34.4
-2.533	29.1
-2.538	24.2
-2.544	21.2
-2.549	20.3
-2.554	20.7
-2.560	22.0
-2.565	23.3
-2.570	22.9
-2.576	20.0
-2.581	16.4
-2.586	13.5
-2.592	11.8
-2.597	10.8
-2.602	10.6
-2.608	11.1
-2.613	12.9
-2.619	16.1
-2.624	20.4
-2.629	22.9
-2.635	23.2
-2.640	21.8
-2.645	20.0
-2.651	19.1
-2.656	20.3
-2.661	24.6
-2.667	31.5
-2.672	34.8
-2.677	31.8
-2.683	25.9
-2.688	21.1
-2.693	19.2
-2.699	18.9
-2.704	20.4
-2.709	21.7
-2.715	22.1
-2.720	20.0
-2.725	16.7
-2.731	13.7
-2.736	10.4
-2.741	10.0
-2.747	10.1
-2.752	10.9
-2.757	12.8
-2.763	16.3
-2.768	20.3
-2.773	22.5
-2.779	22.5
-2.784	20.8
-2.789	19.1
-2.795	18.9
-2.800	21.3
-2.805	27.2
-2.811	33.2
-2.816	33.3
-2.821	28.2
-2.827	23.3
-2.832	20.3
-2.837	19.5
-2.843	20.1
-2.848	21.7
-2.853	22.1
-2.859	19.6
-2.864	16.0
-2.869	13.1
-2.875	11.2
-2.880	10.4
-2.885	10.3
-2.891	11.5
-2.896	14.0
-2.901	18.1
-2.907	21.2
-2.912	22.0
-2.917	20.6
-2.923	18.7
-2.928	18.1
-2.933	20.0
-2.939	25.7
-2.944	32.0
-2.949	32.9
-2.955	28.3
-2.960	23.4
-2.965	20.6
-2.971	19.8
-2.976	20.6
-2.981	22.2
-2.987	22.0
-2.992	19.0
-2.997	15.3
-3.003	12.6
-3.008	10.9
-3.013	10.4
-3.019	10.8
-3.024	12.8
-3.029	16.5
-3.035	20.0
-3.040	21.3
-3.045	20.4
-3.051	18.5
-3.056	17.8
-3.061	19.7
-3.067	24.8
-3.072	30.5
-3.077	30.7
-3.083	26.2
-3.088	21.8
-3.093	19.4
-3.099	19.0
-3.104	20.2
-3.109	20.9
-3.115	19.4
-3.120	16.1
-3.125	13.1
-3.131	11.1
-3.136	10.2
-3.141	10.3
-3.147	11.8
-3.152	14.9
-3.157	18.6
-3.163	20.7
-3.168	20.3
-3.173	18.9
-3.179	18.1
-3.184	19.7
-3.189	24.4
-3.195	29.1
-3.200	29.3
-3.205	25.0
-3.211	21.0
-3.216	18.8
-3.221	18.7
-3.227	19.9
-3.232	20.4
-3.237	18.3
-3.243	15.0
-3.248	12.2
-3.253	10.6
-3.259	10.1
-3.264	10.9
-3.269	13.0
-3.275	15.6
-3.280	17.2
-3.285	16.4
-3.291	15.2
-3.296	14.7
-3.301	16.5
-3.306	20.9
-3.312	25.8
-3.317	27.3
-3.322	24.4
-3.328	20.9
-3.333	18.9
-3.338	18.9
-3.344	19.8
-3.349	19.7
-3.354	17.5
-3.360	14.3
-3.365	11.9
-3.370	10.6
-3.376	10.5
-3.381	11.9
-3.386	14.7
-3.392	18.0
-3.397	19.5
-3.402	19.0
-3.408	18.0
-3.413	18.8
-3.418	21.6
-3.424	25.4
-3.429	27.2
