&a / 	I1 /
-3.413	19.0
-3.418	21.0
-3.424	24.8
-3.429	28.2
-3.434	28.1
-3.440	24.7
-3.445	21.4
-3.450	19.7
-3.456	19.7
-3.461	20.2
-3.466	19.3
-3.472	16.6
-3.477	13.8
-3.482	12.1
-3.488	11.5
-3.493	12.4
-3.498	14.5
-3.504	17.3
-3.509	19.1
-3.514	19.4
-3.520	18.9
-3.525	19.9
-3.530	22.5
-3.536	25.8
-3.541	27.9
-3.546	26.6
-3.552	23.2
-3.557	20.5
-3.562	19.6
-3.568	19.6
-3.573	19.2
-3.578	17.2
-3.584	14.4
-3.589	12.4
-3.594	11.9
-3.600	12.7
-3.605	14.5
-3.610	16.9
-3.616	19.0
-3.621	19.5
-3.626	19.5
-3.632	20.7
-3.637	22.8
-3.642	25.2
-3.647	26.9
-3.653	25.4
-3.658	22.3
-3.663	20.0
-3.669	19.0
-3.674	18.6
-3.679	17.8
-3.685	15.7
-3.690	13.3
-3.695	12.0
-3.701	12.3
-3.706	13.5
-3.711	15.4
-3.717	17.7
-3.722	19.3
-3.727	19.8
-3.733	20.8
-3.738	22.2
-3.743	23.7
-3.749	25.2
-3.754	24.7
-3.759	22.3
-3.765	19.9
-3.770	18.4
-3.775	17.5
-3.781	16.7
-3.786	15.0
-3.791	12.9
-3.797	11.8
-3.802	12.2
-3.807	13.3
-3.813	14.9
-3.818	16.9
-3.823	18.5
-3.829	19.6
-3.834	20.7
-3.839	21.4
-3.844	22.2
-3.850	23.1
-3.855	22.5
-3.860	20.8
-3.866	18.9
-3.871	17.4
-3.876	16.5
-3.882	15.4
-3.887	13.8
-3.892	12.6
-3.898	12.4
-3.903	12.8
-3.908	13.3
-3.914	14.5
-3.919	15.8
-3.924	17.4
-3.930	19.1
-3.935	19.9
-3.940	20.2
-3.946	21.0
-3.951	20.9
-3.956	19.8
-3.962	18.2
-3.967	16.5
-3.972	15.3
-3.978	14.5
-3.983	13.3
-3.988	12.4
-3.994	12.4
-3.999	12.8
-4.004	13.4
-4.009	14.6
-4.015	16.2
-4.020	18.3
-4.025	20.0
-4.031	20.0
-4.036	19.5
-4.041	19.5
-4.047	19.0
-4.052	17.9
-4.057	16.7
-4.063	15.2
-4.068	14.3
-4.073	13.3
-4.079	12.0
-4.084	11.4
-4.089	11.5
-4.095	12.2
-4.100	13.0
-4.105	14.4
-4.111	16.3
-4.116	18.2
-4.121	19.2
-4.127	19.2
-4.132	19.4
-4.137	19.5
-4.143	18.5
-4.148	16.9
-4.153	15.1
-4.158	13.7
-4.164	12.6
-4.169	11.6
-4.174	11.2
-4.180	11.1
-4.185	11.5
-4.190	12.3
-4.196	13.9
-4.201	15.2
-4.206	16.4
-4.212	16.9
-4.217	17.5
-4.222	18.0
-4.228	17.9
-4.233	16.7
-4.238	15.1
-4.244	13.8
-4.249	12.7
-4.254	11.7
-4.260	10.8
-4.265	10.1
-4.270	10.1
-4.275	10.6
-4.281	11.7
-4.286	13.0
-4.291	14.0
-4.297	14.8
-4.302	15.4
-4.307	16.5
-4.313	16.8
-4.318	15.8
-4.323	14.2
-4.329	12.7
-4.334	11.8
-4.339	11.1
-4.345	10.3
-4.350	9.4
-4.355	8.8
-4.361	8.9
-4.366	9.7
-4.371	10.6
-4.377	11.0
-4.382	11.4
-4.387	12.2
-4.392	13.8
-4.398	14.8
-4.403	14.1
-4.408	12.7
-4.414	11.5
-4.419	11.1
-4.424	10.7
-4.430	9.5
-4.435	8.3
-4.440	7.5
-4.446	7.4
-4.451	8.2
-4.456	9.4
-4.462	9.8
-4.467	9.7
-4.472	10.1
-4.478	11.7
-4.483	12.4
-4.488	11.3
-4.493	9.7
-4.499	8.9
-4.504	8.7
-4.509	8.6
-4.515	7.7
-4.520	6.8
-4.525	6.0
-4.531	6.0
-4.536	6.9
-4.541	7.7
-4.547	7.6
-4.552	7.5
-4.557	8.3
-4.563	9.9
-4.568	10.4
-4.573	9.3
-4.578	8.1
-4.584	7.7
-4.589	7.7
-4.594	7.2
-4.600	6.0
-4.605	5.2
-4.610	4.8
-4.616	5.3
-4.621	6.1
-4.626	6.5
-4.632	6.4
-4.637	6.8
-4.642	8.0
-4.648	8.8
-4.653	8.4
-4.658	7.4
-4.663	6.8
-4.669	6.8
-4.674	6.5
-4.679	5.6
-4.685	4.8
-4.690	4.4
-4.695	4.5
-4.701	4.9
-4.706	5.2
-4.711	5.1
-4.717	5.5
-4.722	6.3
-4.727	6.6
-4.733	6.4
-4.738	5.9
-4.743	5.5
-4.748	5.5
-4.754	5.2
-4.759	4.8
-4.764	4.2
-4.770	3.8
-4.775	3.9
-4.780	4.0
-4.786	4.3
-4.791	4.5
-4.796	4.8
-4.802	5.1
-4.807	5.4
-4.812	5.4
-4.818	5.0
-4.823	4.6
-4.828	4.3
-4.833	4.0
-4.839	3.8
-4.844	3.4
-4.849	3.2
-4.855	3.2
-4.860	3.2
-4.865	3.2
-4.871	3.4
-4.876	3.5
-4.881	3.6
-4.887	3.6
-4.892	3.6
-4.897	3.5
-4.902	3.2
-4.908	3.0
-4.913	2.8
-4.918	2.7
-4.924	2.5
-4.929	2.2
-4.934	2.2
-4.940	2.1
-4.945	2.1
-4.950	2.0
-4.956	2.0
-4.961	2.0
-4.966	2.0
-4.971	2.0
-4.977	2.0
-4.982	1.8
-4.987	1.7
-4.993	1.6
-4.998	1.6
-5.003	1.5
-5.009	1.3
-5.014	1.2
-5.019	1.2
-5.025	1.2
-5.030	1.2
-5.035	1.2
-5.040	1.2
-5.046	1.2
-5.051	1.2
-5.056	1.0
-5.062	1.0
-5.067	0.9
-5.072	0.9
-5.078	0.8
-5.083	0.8
-5.088	0.8
-5.094	0.8
-5.099	0.8
-5.104	0.8
-5.109	0.8
-5.115	0.8
-5.120	0.8
-5.125	0.8
-5.131	0.8
-5.136	0.8
-5.141	0.7
-5.147	0.7
-5.152	0.6
-5.157	0.6
-5.162	0.5
-5.168	0.5
-5.173	0.4
-5.178	0.4
-5.184	0.4
-5.189	0.4
-5.194	0.4
-5.200	0.4
-5.205	0.4
-5.210	0.4
-5.216	0.4
-5.221	0.4
-5.226	0.4
-5.231	0.4
-5.237	0.4
-5.242	0.4
-5.247	0.4
-5.253	0.4
-5.258	0.4
-5.263	0.4
-5.269	0.4
-5.274	0.4
-5.279	0.4
-5.284	0.4
-5.290	0.4
-5.295	0.4
-5.300	0.4
-5.306	0.4
-5.311	0.4
-5.316	0.4
-5.322	0.4
-5.327	0.4
-5.332	0.4
-5.337	0.4
-5.343	0.4
-5.348	0.4
-5.353	0.4
-5.359	0.4
-5.364	0.4
-5.369	0.4
-5.375	0.4
-5.380	0.4
-5.385	0.4
-5.390	0.4
-5.396	0.4
-5.401	0.4
-5.406	0.3
-5.412	0.3
-5.417	0.3
-5.422	0.3
-5.428	0.3
-5.433	0.3
-5.438	0.3
-5.443	0.3
-5.449	0.3
-5.454	0.2
