5.459	0.6
5.454	0.5
5.449	0.5
5.443	0.5
5.438	0.5
5.433	0.4
5.428	0.4
5.422	0.4
5.417	0.4
5.412	0.4
5.406	0.4
5.401	0.4
5.396	0.4
5.390	0.5
5.385	0.6
5.380	0.5
5.375	0.5
5.369	0.5
5.364	0.5
5.359	0.6
5.353	0.6
5.348	0.6
5.343	0.6
5.337	0.6
5.332	0.7
5.327	0.6
5.322	0.7
5.316	0.7
5.311	0.7
5.306	0.7
5.300	0.7
5.295	0.7
5.290	0.7
5.284	0.7
5.279	0.7
5.274	0.7
5.269	0.9
5.263	1.0
5.258	1.0
5.253	1.0
5.247	1.1
5.242	1.0
5.237	1.0
5.231	1.0
5.226	1.0
5.221	1.0
5.216	1.0
5.210	1.0
5.205	1.0
5.200	1.1
5.194	1.2
5.189	1.2
5.184	1.2
5.178	1.2
5.173	1.1
5.168	1.0
5.162	1.0
5.157	0.9
5.152	0.8
5.147	0.7
5.141	0.7
5.136	0.7
5.131	0.8
5.125	1.0
5.120	1.4
5.115	1.4
5.109	1.5
5.104	1.7
5.099	2.0
5.094	2.2
5.088	2.4
5.083	2.4
5.078	2.3
5.072	2.2
5.067	2.1
5.062	2.0
5.056	2.0
5.051	2.1
5.046	2.5
5.040	2.7
5.035	3.1
5.030	3.5
5.025	3.8
5.019	3.9
5.014	3.9
5.009	3.8
5.003	3.7
4.998	3.4
4.993	3.1
4.987	2.8
4.982	2.7
4.977	2.7
4.971	3.0
4.966	3.3
4.961	3.7
4.956	4.2
4.950	4.8
4.945	5.2
4.940	5.5
4.934	5.5
4.929	5.5
4.924	5.3
4.918	5.0
4.913	4.6
4.908	4.1
4.902	3.8
4.897	3.7
4.892	3.8
4.887	4.2
4.881	4.7
4.876	5.5
4.871	6.1
4.865	6.8
4.860	7.3
4.855	7.5
4.849	7.5
4.844	7.1
4.839	6.7
4.833	6.2
4.828	5.5
4.823	5.1
4.818	4.7
4.812	4.7
4.807	5.1
4.802	5.7
4.796	6.3
4.791	7.2
4.786	8.2
4.780	9.5
4.775	9.6
4.770	9.6
4.764	9.5
4.759	9.2
4.754	8.5
4.748	7.7
4.743	6.9
4.738	6.3
4.733	5.9
4.727	5.9
4.722	6.3
4.717	7.1
4.711	7.9
4.706	8.9
4.701	9.8
4.695	10.7
4.690	11.4
4.685	11.8
4.679	11.7
4.674	11.3
4.669	10.5
4.663	9.6
4.658	8.6
4.653	7.8
4.648	7.4
4.642	7.4
4.637	7.7
4.632	8.5
4.626	9.6
4.621	10.8
4.616	11.9
4.610	12.9
4.605	13.7
4.600	14.1
4.594	13.9
4.589	13.4
4.584	12.7
4.578	11.7
4.573	10.6
4.568	9.6
4.563	9.0
4.557	8.9
4.552	9.1
4.547	9.7
4.541	10.7
4.536	12.0
4.531	13.2
4.525	14.4
4.520	15.4
4.515	16.0
4.509	16.0
4.504	15.6
4.499	14.7
4.493	13.5
4.488	12.3
4.483	11.1
4.478	10.2
4.472	9.9
4.467	10.0
4.462	10.5
4.456	11.4
4.451	12.9
4.446	14.4
4.440	16.4
4.435	16.9
4.430	17.7
4.424	18.1
4.419	18.0
4.414	17.4
4.408	16.5
4.403	15.3
4.398	14.1
4.392	12.8
4.387	12.0
4.382	11.6
4.377	11.7
4.371	12.1
4.366	13.1
4.361	14.5
4.355	15.9
4.350	17.0
4.345	18.1
4.339	18.9
4.334	19.4
4.329	19.2
4.323	18.6
4.318	17.5
4.313	16.3
4.307	15.0
4.302	13.8
4.297	13.1
4.291	12.8
4.286	12.9
4.281	13.3
4.275	14.3
4.270	15.8
4.265	17.1
4.260	18.3
4.254	19.3
4.249	20.3
4.244	20.7
4.238	20.7
4.233	20.0
4.228	19.1
4.222	17.8
4.217	16.5
4.212	15.2
4.206	14.2
4.201	13.7
4.196	13.9
4.190	14.2
4.185	15.0
4.180	16.3
4.174	17.9
4.169	19.1
4.164	20.2
4.158	21.3
4.153	22.2
4.148	22.3
4.143	21.8
4.137	20.7
4.132	19.5
4.127	18.1
4.121	16.7
4.116	15.5
4.111	14.6
4.105	14.4
4.100	14.7
4.095	15.1
4.089	16.0
4.084	17.2
4.079	18.8
4.073	19.8
4.068	20.8
4.063	21.9
4.057	22.8
4.052	23.1
4.047	22.7
4.041	21.5
4.036	20.2
4.031	18.7
4.025	17.1
4.020	15.7
4.015	14.8
4.009	14.6
4.004	15.1
3.999	15.7
3.994	16.6
3.988	18.1
3.983	20.2
3.978	21.8
3.972	22.8
3.967	23.5
3.962	24.4
3.956	24.7
3.951	24.2
3.946	23.0
3.940	21.4
3.935	19.7
3.930	18.1
3.924	16.5
3.919	15.3
3.914	14.6
3.908	14.8
3.903	15.5
3.898	16.4
3.892	17.5
3.887	19.5
3.882	21.6
3.876	23.3
3.871	24.2
3.866	25.0
3.860	25.9
3.855	26.0
3.850	25.2
3.844	24.0
3.839	22.2
3.834	20.2
3.829	18.4
3.823	16.7
3.818	15.3
3.813	14.5
3.807	14.6
3.802	15.5
3.797	16.5
3.791	17.7
3.786	19.4
3.781	21.8
3.775	24.0
3.770	25.2
3.765	25.9
3.759	27.2
3.754	27.4
3.749	26.7
3.743	25.2
3.738	23.3
3.733	21.2
3.727	19.2
3.722	17.2
3.717	15.7
3.711	14.4
3.706	14.0
3.701	14.5
3.695	15.8
3.690	17.0
3.685	18.3
3.679	20.3
3.674	23.1
3.669	25.4
3.663	26.6
3.658	27.2
3.653	27.8
3.647	28.2
3.642	27.7
3.637	26.2
3.632	24.4
3.626	22.2
3.621	19.9
3.616	18.0
3.610	16.1
3.605	14.6
3.600	13.8
3.594	14.0
3.589	15.2
3.584	16.7
3.578	17.9
3.573	19.5
3.568	21.8
3.562	24.4
3.557	26.0
3.552	26.5
3.546	26.8
3.541	27.2
3.536	27.5
3.530	26.8
3.525	25.5
3.520	23.8
3.514	21.7
3.509	19.5
3.504	17.6
3.498	15.8
3.493	14.3
3.488	13.6
3.482	13.9
3.477	15.3
3.472	16.9
3.466	18.3
3.461	20.0
3.456	22.3
3.450	25.5
3.445	27.8
3.440	28.8
3.434	29.0
3.429	29.3
3.424	29.6
3.418	29.5
3.413	27.5
3.408	25.3
3.402	22.8
3.397	20.4
3.392	18.2
3.386	16.1
3.381	14.4
3.376	13.3
3.370	13.0
3.365	13.9
3.360	15.6
3.354	17.5
3.349	19.1
3.344	20.7
3.338	23.2
3.333	26.7
3.328	29.0
3.322	29.7
