&a / °	I1 / %
3.328	29.2
3.322	30.5
3.317	30.2
3.312	29.7
3.306	29.4
3.301	29.8
3.296	29.5
3.291	28.3
3.285	26.2
3.280	24.0
3.275	21.6
3.269	19.4
3.264	17.5
3.259	15.9
3.253	15.0
3.248	15.3
3.243	16.7
3.237	18.6
3.232	19.9
3.227	21.0
3.221	22.2
3.216	24.5
3.211	27.7
3.205	30.6
3.200	31.8
3.195	31.4
3.189	30.8
3.184	30.6
3.179	31.0
3.173	30.7
3.168	29.4
3.163	27.3
3.157	24.9
3.152	22.4
3.147	19.9
3.141	17.9
3.136	16.1
3.131	14.9
3.125	14.8
3.120	16.0
3.115	17.8
3.109	19.6
3.104	20.8
3.099	21.9
3.093	23.4
3.088	26.4
3.083	30.1
3.077	34.6
3.072	34.2
3.067	33.0
3.061	31.9
3.056	31.6
3.051	31.8
3.045	31.4
3.040	30.1
3.035	27.9
3.029	25.5
3.024	22.9
3.019	20.4
3.013	18.1
3.008	16.2
3.003	14.9
2.997	14.4
2.992	15.2
2.987	17.0
2.981	19.1
2.976	20.7
2.971	21.9
2.965	23.0
2.960	25.0
2.955	28.3
2.949	31.9
2.944	33.8
2.939	33.9
2.933	32.9
2.928	32.0
2.923	31.8
2.917	32.1
2.912	31.8
2.907	30.6
2.901	28.5
2.896	26.1
2.891	23.6
2.885	20.9
2.880	18.6
2.875	16.5
2.869	14.9
2.864	14.2
2.859	14.3
2.853	15.8
2.848	17.9
2.843	20.1
2.837	21.6
2.832	22.8
2.827	24.0
2.821	26.4
2.816	29.8
2.811	33.2
2.805	35.0
2.800	35.2
2.795	34.1
2.789	33.0
2.784	32.6
2.779	32.6
2.773	32.3
2.768	31.2
2.763	29.5
2.757	27.4
2.752	24.9
2.747	22.2
2.741	19.7
2.736	16.2
2.731	15.0
2.725	14.0
2.720	13.6
2.715	14.2
2.709	15.9
2.704	18.3
2.699	20.6
2.693	22.2
2.688	23.4
2.683	24.5
2.677	26.5
2.672	29.2
2.667	32.2
2.661	34.2
2.656	34.8
2.651	34.4
2.645	33.7
2.640	33.3
2.635	33.4
2.629	33.5
2.624	33.0
2.619	31.7
2.613	29.7
2.608	27.4
2.602	24.9
2.597	22.2
2.592	19.5
2.586	17.3
2.581	15.4
2.576	14.2
2.570	13.6
2.565	13.9
2.560	15.2
2.554	17.4
2.549	19.8
2.544	21.8
2.538	23.1
2.533	24.3
2.528	25.6
2.522	27.8
2.517	31.0
2.512	34.2
2.506	36.4
2.501	37.1
2.496	36.6
2.490	35.5
2.485	34.7
2.480	34.3
2.474	34.3
2.469	33.9
2.464	32.7
2.458	31.2
2.453	29.2
2.448	26.9
2.442	24.4
2.437	21.6
2.432	19.0
2.426	16.9
2.421	15.1
2.416	13.9
2.410	13.4
2.405	13.8
2.400	15.0
2.394	17.5
2.389	19.6
2.384	21.6
2.378	23.2
2.373	24.4
2.368	25.5
2.362	27.1
2.357	29.4
2.352	32.6
2.346	35.4
2.341	37.3
2.336	37.8
2.330	37.4
2.325	36.5
2.320	35.6
2.314	34.9
2.309	34.6
2.304	34.0
2.298	32.9
2.293	31.6
2.288	30.1
2.282	28.1
2.277	26.0
2.272	23.6
2.266	21.0
2.261	18.6
2.256	16.6
2.250	14.9
2.245	13.8
2.240	13.2
2.234	13.3
2.229	14.1
2.223	15.7
2.218	17.7
2.213	20.1
2.207	21.9
2.202	23.5
2.197	24.7
2.191	25.6
2.186	26.8
2.181	28.4
2.175	30.4
2.170	32.2
2.165	33.6
2.159	34.5
2.154	34.9
2.149	34.9
2.143	34.8
2.138	34.5
2.133	34.5
2.127	34.6
2.122	34.3
2.117	33.7
2.111	32.6
2.106	31.3
2.101	29.5
2.095	27.4
2.090	24.9
2.085	22.2
2.079	19.6
2.074	17.4
2.069	15.5
2.063	14.3
2.058	13.4
2.053	12.8
2.047	12.9
2.042	13.8
2.037	15.4
2.031	17.4
2.026	19.8
2.021	21.8
2.015	23.5
2.010	25.0
2.005	26.0
1.999	27.2
1.994	28.7
1.989	30.7
1.983	33.1
1.978	35.7
1.972	37.7
1.967	38.9
1.962	39.1
1.956	38.7
1.951	37.9
1.946	37.1
1.940	36.2
1.935	35.7
1.930	35.3
1.924	34.9
1.919	34.1
1.914	33.1
1.908	31.8
1.903	30.5
1.898	28.6
1.892	26.4
1.887	24.0
1.882	21.3
1.876	18.9
1.871	16.9
1.866	15.2
1.860	13.9
1.855	13.1
1.850	12.7
1.844	12.7
1.839	13.1
1.834	14.0
1.828	15.6
1.823	17.6
1.818	19.8
1.812	21.8
1.807	23.6
1.802	25.1
1.796	26.3
1.791	27.3
1.786	28.3
1.780	29.6
1.775	31.5
1.769	33.6
1.764	36.0
1.759	38.0
1.753	39.5
1.748	40.2
1.743	40.2
1.737	39.8
1.732	39.0
1.727	38.0
1.721	37.3
1.716	36.4
1.711	35.8
1.705	35.4
1.700	35.0
1.695	34.4
1.689	33.5
1.684	32.5
1.679	31.3
1.673	29.6
1.668	27.5
1.663	25.2
1.657	22.7
1.652	20.2
1.647	18.2
1.641	16.4
1.636	15.0
1.631	13.9
1.625	13.1
1.620	12.7
1.615	12.7
1.609	12.8
1.604	13.4
1.599	14.4
1.593	15.7
1.588	17.3
1.582	19.2
1.577	20.9
1.572	22.4
1.566	23.8
1.561	25.1
1.556	26.3
1.550	27.6
1.545	28.7
1.540	29.8
1.534	31.2
1.529	33.0
1.524	35.0
1.518	37.0
1.513	38.8
1.508	40.3
1.502	41.1
1.497	41.4
1.492	41.4
1.486	40.9
1.481	40.1
1.476	39.1
1.470	38.1
1.465	37.3
1.460	36.6
1.454	36.1
1.449	35.8
1.444	35.5
1.438	35.1
1.433	34.5
1.428	33.7
1.422	32.7
1.417	31.5
1.411	29.9
1.406	27.9
1.401	25.8
1.395	23.7
1.390	21.4
1.385	19.4
1.379	17.8
1.374	16.2
1.369	14.4
1.363	13.7
1.358	13.1
1.353	12.7
1.347	12.6
1.342	12.5
1.337	12.6
1.331	13.0
1.326	13.8
1.321	14.8
1.315	16.0
1.310	17.6
1.305	19.3
1.299	21.2
1.294	22.9
1.289	24.5
1.283	26.0
1.278	27.2
1.273	28.1
1.267	28.8
1.262	29.5
1.256	30.1
1.251	30.8
1.246	31.6
1.240	32.8
1.235	34.3
1.230	35.9
1.224	37.7
1.219	39.4
1.214	40.7
1.208	41.8
1.203	42.5
1.198	42.9
1.192	42.9
1.187	42.8
1.182	42.1
1.176	41.3
1.171	40.3
1.166	39.3
1.160	38.4
1.155	37.6
1.150	37.0
1.144	36.6
1.139	36.4
1.134	36.2
1.128	36.0
1.123	35.6
1.118	35.2
1.112	34.7
1.107	33.9
1.101	33.0
1.096	31.7
1.091	30.3
1.085	28.7
1.080	27.0
1.075	25.4
1.069	23.6
1.064	21.9
1.059	20.3
1.053	18.9
1.048	17.7
1.043	16.6
1.037	15.7
1.032	14.8
1.027	13.8
1.021	13.3
1.016	13.0
1.011	12.6
1.005	12.5
1.000	12.4
0.995	12.4
0.989	12.4
0.984	12.7
0.979	13.1
0.973	13.7
0.968	14.4
0.962	15.2
0.957	16.2
0.952	17.5
0.946	18.8
0.941	20.4
0.936	21.9
0.930	23.2
0.925	24.4
0.920	25.6
0.914	26.8
0.909	27.7
0.904	28.4
0.898	29.1
0.893	29.5
0.888	29.9
0.882	30.1
0.877	30.3
0.872	30.7
0.866	31.0
0.861	31.4
0.856	31.8
0.850	32.6
0.845	33.5
0.840	34.7
0.834	35.9
0.829	37.2
0.823	38.9
0.818	40.4
0.813	41.7
0.807	42.8
0.802	43.6
0.797	44.1
0.791	44.5
0.786	44.5
0.781	44.5
0.775	44.2
0.770	43.9
0.765	43.5
0.759	42.8
0.754	42.0
0.749	41.0
0.743	39.8
0.738	38.7
0.733	37.8
0.727	37.1
0.722	36.5
0.717	36.2
0.711	36.1
0.706	36.2
0.701	36.4
0.695	36.5
0.690	36.7
0.684	37.3
0.679	37.3
0.674	37.3
0.668	37.3
0.663	37.1
0.658	36.9
0.652	36.6
0.647	36.2
0.642	35.8
0.636	35.3
0.631	34.5
0.626	33.6
0.620	32.5
0.615	31.6
0.610	30.8
0.604	29.9
0.599	29.1
0.594	28.2
0.588	27.3
0.583	26.4
0.578	25.5
0.572	24.6
0.567	23.5
0.561	22.4
0.556	21.6
0.551	20.7
0.545	19.9
0.540	19.2
0.535	18.5
0.529	17.9
0.524	17.4
0.519	16.8
0.513	16.4
0.508	15.9
0.503	15.5
0.497	15.1
0.492	14.8
0.487	14.6
0.481	14.3
0.476	14.0
0.471	13.8
0.465	13.5
0.460	13.3
0.455	13.0
0.449	12.9
0.444	12.7
0.438	12.7
0.433	12.6
0.428	12.6
0.422	12.6
0.417	12.6
0.412	12.6
0.406	12.6
0.401	12.6
0.396	12.7
0.390	12.7
0.385	12.9
0.380	13.0
0.374	13.3
0.369	13.3
0.364	13.6
0.358	13.7
0.353	14.0
0.348	14.1
0.342	14.5
0.337	14.6
0.332	14.9
0.326	15.3
0.321	15.6
0.316	15.8
0.310	16.1
0.305	16.5
0.299	16.9
0.294	17.2
0.289	17.6
0.283	18.0
0.278	18.4
0.273	18.8
0.267	19.2
0.262	19.6
0.257	20.1
0.251	20.5
0.246	20.9
0.241	21.3
0.235	21.8
0.230	22.2
0.225	22.7
0.219	23.1
0.214	23.5
0.209	23.9
0.203	24.3
0.198	24.7
0.193	25.1
0.187	25.3
0.182	25.7
0.176	25.9
0.171	26.2
0.166	26.5
0.160	26.8
0.155	26.9
0.150	27.1
0.144	27.4
0.139	27.7
0.134	27.8
0.128	28.1
0.123	28.3
0.118	28.4
0.112	28.5
0.107	28.7
0.102	28.8
0.096	29.0
0.091	29.1
0.086	29.2
0.080	29.3
0.075	29.3
0.070	29.3
0.064	29.3
0.059	29.3
0.053	29.3
0.048	29.3
0.043	29.4
0.037	29.4
0.032	29.4
0.027	29.4
0.021	29.4
0.016	29.5
0.011	29.5
0.005	29.6
0.000	29.9
-0.005	29.8
-0.011	29.7
-0.016	29.7
-0.021	29.6
-0.027	29.4
-0.032	29.1
-0.037	28.6
-0.043	28.0
-0.048	27.3
-0.053	26.8
-0.059	26.3
-0.064	26.1
-0.070	26.1
-0.075	26.3
-0.080	26.6
-0.086	26.9
-0.091	27.1
-0.096	27.1
-0.102	27.0
-0.107	26.9
-0.112	26.8
-0.118	26.6
-0.123	26.3
-0.128	26.1
-0.134	25.8
-0.139	25.5
-0.144	25.2
-0.150	24.8
-0.155	24.3
-0.160	23.9
-0.166	23.5
-0.171	23.1
-0.176	22.7
-0.182	22.3
-0.187	22.0
-0.193	21.6
-0.198	21.2
-0.203	20.9
-0.209	20.5
-0.214	20.1
-0.219	19.6
-0.225	19.2
-0.230	18.9
-0.235	18.5
-0.241	18.0
-0.246	17.6
-0.251	17.2
-0.257	16.7
-0.262	16.3
-0.267	15.7
-0.273	15.3
-0.278	14.9
-0.283	14.5
-0.289	14.4
-0.294	14.3
-0.299	14.3
-0.305	14.3
-0.310	14.3
-0.316	14.3
-0.321	14.3
-0.326	14.2
-0.332	14.2
-0.337	14.1
-0.342	14.1
-0.348	14.0
-0.353	14.0
-0.358	13.9
-0.364	13.9
-0.369	13.8
-0.374	13.8
-0.380	13.8
-0.385	13.8
-0.390	13.9
-0.396	14.0
-0.401	14.1
-0.406	14.3
-0.412	14.5
-0.417	14.9
-0.422	15.2
-0.428	15.6
-0.433	15.8
-0.438	16.2
-0.444	16.5
-0.449	16.9
-0.455	17.3
-0.460	17.8
-0.465	18.2
-0.471	18.6
-0.476	19.0
-0.481	19.6
-0.487	20.2
-0.492	20.9
-0.497	21.6
-0.503	22.3
-0.508	23.0
-0.513	23.8
-0.519	24.7
-0.524	25.8
-0.529	27.0
-0.535	28.1
-0.540	29.1
-0.545	30.2
-0.551	31.2
-0.556	32.2
-0.561	33.3
-0.567	34.2
-0.572	35.0
-0.578	35.8
-0.583	36.5
-0.588	37.3
-0.594	37.7
-0.599	38.2
-0.604	38.6
-0.610	39.0
-0.615	39.0
-0.620	39.0
-0.626	38.8
-0.631	38.4
-0.636	38.0
-0.642	37.6
-0.647	37.4
-0.652	37.3
-0.658	37.3
-0.663	37.4
-0.668	37.8
-0.674	38.2
-0.679	38.8
-0.684	39.9
-0.690	40.4
-0.695	41.1
-0.701	41.9
-0.706	42.7
-0.711	43.5
-0.717	44.3
-0.722	45.0
-0.727	45.7
-0.733	46.0
-0.738	46.1
-0.743	45.7
-0.749	45.0
-0.754	43.8
-0.759	42.5
-0.765	40.8
-0.770	39.0
-0.775	37.3
-0.781	35.5
-0.786	33.9
-0.791	32.6
-0.797	31.7
-0.802	31.1
-0.807	30.6
-0.813	30.5
-0.818	30.5
-0.823	30.5
-0.829	30.5
-0.834	30.5
-0.840	30.4
-0.845	30.3
-0.850	30.0
-0.856	29.5
-0.861	28.7
-0.866	27.6
-0.872	26.3
-0.877	24.8
-0.882	23.2
-0.888	21.4
-0.893	19.8
-0.898	18.5
-0.904	17.3
-0.909	16.4
-0.914	15.6
-0.920	15.1
-0.925	14.7
-0.930	14.3
-0.936	14.0
-0.941	14.0
-0.946	13.9
-0.952	13.9
-0.957	14.0
-0.962	14.4
-0.968	14.9
-0.973	15.7
-0.979	16.5
-0.984	17.5
-0.989	18.5
-0.995	19.7
-1.000	20.9
-1.005	22.1
-1.011	23.4
-1.016	24.8
-1.021	26.4
-1.027	29.0
-1.032	30.1
-1.037	31.4
-1.043	32.7
-1.048	34.1
-1.053	35.3
-1.059	36.4
-1.064	37.1
-1.069	37.6
-1.075	37.6
-1.080	37.5
-1.085	37.3
-1.091	37.1
-1.096	37.1
-1.101	37.5
-1.107	37.9
-1.112	38.6
-1.118	39.5
-1.123	40.6
-1.128	41.7
-1.134	42.7
-1.139	43.5
-1.144	43.8
-1.150	43.6
-1.155	42.7
-1.160	41.1
-1.166	38.9
-1.171	36.6
-1.176	34.4
-1.182	32.4
-1.187	31.2
-1.192	30.2
-1.198	29.6
-1.203	29.2
-1.208	29.0
-1.214	28.6
-1.219	28.3
-1.224	27.8
-1.230	27.0
-1.235	25.9
-1.240	24.4
-1.246	22.6
-1.251	20.7
-1.256	19.1
-1.262	17.7
-1.267	16.7
-1.273	15.9
-1.278	15.5
-1.283	15.3
-1.289	15.2
-1.294	15.4
-1.299	15.8
-1.305	16.3
-1.310	16.9
-1.315	17.8
-1.321	18.7
-1.326	19.9
-1.331	21.4
-1.337	22.9
-1.342	24.6
-1.347	26.5
-1.353	28.3
-1.358	30.1
-1.363	31.9
-1.369	34.6
-1.374	35.2
-1.379	35.7
-1.385	35.8
-1.390	35.8
-1.395	35.8
-1.401	35.8
-1.406	36.0
-1.411	36.3
-1.417	36.6
-1.422	37.0
-1.428	37.5
-1.433	37.8
-1.438	37.9
-1.444	38.0
-1.449	37.5
-1.454	36.5
-1.460	34.9
-1.465	33.1
-1.470	31.5
-1.476	30.1
-1.481	29.0
-1.486	28.3
-1.492	27.8
-1.497	27.3
-1.502	26.7
-1.508	26.0
-1.513	25.0
-1.518	23.5
-1.524	21.6
-1.529	19.6
-1.534	18.0
-1.540	16.5
-1.545	15.4
-1.550	14.7
-1.556	14.4
-1.561	14.4
-1.566	14.8
-1.572	15.5
-1.577	16.5
-1.582	17.8
-1.588	19.4
-1.593	21.1
-1.599	22.9
-1.604	24.9
-1.609	26.9
-1.615	28.9
-1.620	30.9
-1.625	32.8
-1.631	34.5
-1.636	35.6
-1.641	36.0
-1.647	36.0
-1.652	35.6
-1.657	35.4
-1.663	35.5
-1.668	35.9
-1.673	36.6
-1.679	37.4
-1.684	38.1
-1.689	38.5
-1.695	38.2
-1.700	37.1
-1.705	35.0
-1.711	31.7
-1.716	30.0
-1.721	28.4
-1.727	27.3
-1.732	26.5
-1.737	25.8
-1.743	25.2
-1.748	24.4
-1.753	23.1
-1.759	21.4
-1.764	19.6
-1.769	18.0
-1.775	16.8
-1.780	16.0
-1.786	15.6
-1.791	15.7
-1.796	16.1
-1.802	16.9
-1.807	18.0
-1.812	19.2
-1.818	20.8
-1.823	22.4
-1.828	24.2
-1.834	26.2
-1.839	28.2
-1.844	30.2
-1.850	32.1
-1.855	33.7
-1.860	34.7
-1.866	35.0
-1.871	34.7
-1.876	34.4
-1.882	34.3
-1.887	34.5
-1.892	35.0
-1.898	35.7
-1.903	36.2
-1.908	36.2
-1.914	35.3
-1.919	33.3
-1.924	31.0
-1.930	28.8
-1.935	27.1
-1.940	26.0
-1.946	25.2
-1.951	24.4
-1.956	23.7
-1.962	22.5
-1.967	20.9
-1.972	19.2
-1.978	17.7
-1.983	16.6
-1.989	16.2
-1.994	16.1
-1.999	16.5
-2.005	17.2
-2.010	18.3
-2.015	19.6
-2.021	21.2
-2.026	22.8
-2.031	24.8
-2.037	26.8
-2.042	28.9
-2.047	30.9
-2.053	33.8
-2.058	34.2
-2.063	34.2
-2.069	33.8
-2.074	33.5
-2.079	33.6
-2.085	34.0
-2.090	34.6
-2.095	35.1
-2.101	35.2
-2.106	34.4
-2.111	32.4
-2.117	30.1
-2.122	27.6
-2.127	25.7
-2.133	24.2
-2.138	23.3
-2.143	22.4
-2.149	21.4
-2.154	20.0
-2.159	18.4
-2.165	16.8
-2.170	15.8
-2.175	15.3
-2.181	15.6
-2.186	16.2
-2.191	17.2
-2.197	18.5
-2.202	20.1
-2.207	21.7
-2.213	23.6
-2.218	25.6
-2.223	27.8
-2.229	29.8
-2.234	31.5
-2.240	32.6
-2.245	32.9
-2.250	32.7
-2.256	32.5
-2.261	32.5
-2.266	32.8
-2.272	33.2
-2.277	33.2
-2.282	32.4
-2.288	30.9
-2.293	28.8
-2.298	26.7
-2.304	25.1
-2.309	23.9
-2.314	23.2
-2.320	22.4
-2.325	21.3
-2.330	19.9
-2.336	18.5
-2.341	17.5
-2.346	17.0
-2.352	17.0
-2.357	17.4
-2.362	18.2
-2.368	19.3
-2.373	20.7
-2.378	22.2
-2.384	24.0
-2.389	25.9
-2.394	29.0
-2.400	30.2
-2.405	31.0
-2.410	31.3
-2.416	31.1
-2.421	30.8
-2.426	30.8
-2.432	31.0
-2.437	31.3
-2.442	31.3
-2.448	30.6
-2.453	28.9
-2.458	26.6
-2.464	24.7
-2.469	23.2
-2.474	22.0
-2.480	21.2
-2.485	20.3
-2.490	19.2
-2.496	18.1
-2.501	17.3
-2.506	16.9
-2.512	17.1
-2.517	17.8
-2.522	18.6
-2.528	19.7
-2.533	21.2
-2.538	22.8
-2.544	24.6
-2.549	26.5
-2.554	28.3
-2.560	29.6
-2.565	30.4
-2.570	30.4
-2.576	30.3
-2.581	30.1
-2.586	30.2
-2.592	30.3
-2.597	30.2
-2.602	29.4
-2.608	27.6
-2.613	25.6
-2.619	23.9
-2.624	22.6
-2.629	21.7
-2.635	20.8
-2.640	19.8
-2.645	18.7
-2.651	17.9
-2.656	17.6
-2.661	17.6
-2.667	18.2
-2.672	19.1
-2.677	20.3
-2.683	21.7
-2.688	23.3
-2.693	25.1
-2.699	26.8
-2.704	28.4
-2.709	29.3
-2.715	29.5
-2.720	29.1
-2.725	28.7
-2.731	28.4
-2.736	28.4
-2.741	28.1
-2.747	27.3
-2.752	25.7
-2.757	23.8
-2.763	22.0
-2.768	20.8
-2.773	19.9
-2.779	19.1
-2.784	18.2
-2.789	17.3
-2.795	16.7
-2.800	16.7
-2.805	17.1
-2.811	18.0
-2.816	19.2
-2.821	20.8
-2.827	22.3
-2.832	23.9
-2.837	25.5
-2.843	27.0
-2.848	28.0
-2.853	28.4
-2.859	28.3
-2.864	27.9
-2.869	27.6
-2.875	27.5
-2.880	27.1
-2.885	26.1
-2.891	24.5
-2.896	22.6
-2.901	21.1
-2.907	20.0
-2.912	19.3
-2.917	18.6
-2.923	17.9
-2.928	17.4
-2.933	17.2
-2.939	17.5
-2.944	18.2
-2.949	19.3
-2.955	20.5
-2.960	22.1
-2.965	23.6
-2.971	25.0
-2.976	26.2
-2.981	27.0
-2.987	27.3
-2.992	27.0
-2.997	26.6
-3.003	26.2
-3.008	25.9
-3.013	25.4
-3.019	24.2
-3.024	22.6
-3.029	21.0
-3.035	19.8
-3.040	18.9
-3.045	18.2
-3.051	17.4
-3.056	16.7
-3.061	16.3
-3.067	16.4
-3.072	16.9
-3.077	18.2
-3.083	19.2
-3.088	20.4
-3.093	21.9
-3.099	23.2
-3.104	24.2
-3.109	24.7
-3.115	24.8
-3.120	24.5
-3.125	24.4
-3.131	24.3
-3.136	23.9
-3.141	23.1
-3.147	21.6
-3.152	20.0
-3.157	18.6
-3.163	17.6
-3.168	16.7
-3.173	15.9
-3.179	15.1
-3.184	14.5
-3.189	14.5
-3.195	15.0
-3.200	15.8
-3.205	16.8
-3.211	18.0
-3.216	19.2
-3.221	20.5
-3.227	21.6
-3.232	22.0
-3.237	22.0
-3.243	21.7
-3.248	21.6
-3.253	21.5
-3.259	21.0
-3.264	19.9
-3.269	18.5
-3.275	17.0
-3.280	15.9
-3.285	14.9
-3.291	14.1
-3.296	13.2
-3.301	12.6
-3.306	12.3
-3.312	12.5
-3.317	13.0
-3.322	14.0
-3.328	15.1
-3.333	16.3
-3.338	17.5
-3.344	18.6
-3.349	19.2
-3.354	19.2
-3.360	19.1
-3.365	18.8
-3.370	18.7
-3.376	18.3
-3.381	17.4
-3.386	16.2
-3.392	14.9
-3.397	13.8
-3.402	13.0
-3.408	12.1
-3.413	11.3
-3.418	10.4
-3.424	10.4
-3.429	10.6
