&a / 	I1 /
2.757	13.1
2.752	16.4
2.747	19.1
2.741	20.1
2.736	20.2
2.731	18.6
2.725	17.4
2.720	18.0
2.715	21.0
2.709	24.8
2.704	27.6
2.699	28.3
2.693	26.7
2.688	23.3
2.683	20.5
2.677	19.0
2.672	19.0
2.667	19.8
2.661	20.4
2.656	20.2
2.651	19.1
2.645	17.2
2.640	15.0
2.635	12.9
2.629	11.4
2.624	10.7
2.619	11.0
2.613	12.7
2.608	15.9
2.602	18.9
2.597	20.6
2.592	20.7
2.586	19.4
2.581	17.9
2.576	17.0
2.570	18.2
2.565	21.9
2.560	26.6
2.554	29.6
2.549	29.8
2.544	27.5
2.538	24.2
2.533	21.4
2.528	19.8
2.522	19.4
2.517	19.8
2.512	20.3
2.506	20.3
2.501	19.6
2.496	18.2
2.490	16.1
2.485	14.1
2.480	12.3
2.474	11.1
2.469	10.5
2.464	10.9
2.458	12.5
2.453	15.4
2.448	18.5
2.442	20.5
2.437	20.8
2.432	19.8
2.426	18.3
2.421	17.1
2.416	17.1
2.410	19.4
2.405	23.5
2.400	27.7
2.394	30.1
2.389	29.8
2.384	27.2
2.378	23.8
2.373	20.9
2.368	19.3
2.362	18.9
2.357	19.3
2.352	20.1
2.346	20.5
2.341	20.3
2.336	19.3
2.330	17.4
2.325	15.2
2.320	13.2
2.314	11.6
2.309	10.8
2.304	10.5
2.298	11.0
2.293	12.6
2.288	15.4
2.282	18.5
2.277	20.7
2.272	21.4
2.266	20.6
2.261	18.6
2.256	16.4
2.250	14.9
2.245	15.2
2.240	17.9
2.234	22.7
2.229	27.8
2.223	30.6
2.218	30.2
2.213	27.7
2.207	24.2
2.202	21.0
2.197	18.9
2.191	18.0
2.186	18.4
2.181	19.3
2.175	19.9
2.170	19.7
2.165	19.1
2.159	18.2
2.154	17.0
2.149	15.1
2.143	13.2
2.138	11.7
2.133	10.9
2.127	10.5
2.122	10.6
2.117	11.7
2.111	13.9
2.106	16.8
2.101	19.7
2.095	21.5
2.090	21.9
2.085	20.9
2.079	19.3
2.074	17.7
2.069	16.8
2.063	16.8
2.058	18.5
2.053	22.0
2.047	26.5
2.042	30.2
2.037	31.5
2.031	30.3
2.026	27.2
2.021	23.7
2.015	20.8
2.010	18.8
2.005	18.0
1.999	18.2
1.994	19.0
1.989	19.9
1.983	20.7
1.978	20.7
1.972	19.9
1.967	18.5
1.962	16.5
1.956	14.3
1.951	12.4
1.946	11.1
1.940	10.3
1.935	10.0
1.930	10.0
1.924	10.6
1.919	11.9
1.914	14.1
1.908	17.0
1.903	19.7
1.898	21.4
1.892	21.9
1.887	21.1
1.882	19.8
1.876	18.2
1.871	16.9
1.866	16.1
1.860	16.5
1.855	18.2
1.850	21.6
1.844	26.0
1.839	29.8
1.834	31.8
1.828	31.2
1.823	28.7
1.818	25.5
1.812	22.3
1.807	19.8
1.802	18.2
1.796	17.7
1.791	18.0
1.786	18.8
1.780	20.0
1.775	20.9
1.769	21.5
1.764	21.3
1.759	20.5
1.753	19.0
1.748	17.2
1.743	15.2
1.737	13.5
1.732	12.1
1.727	11.2
1.721	10.5
1.716	10.2
1.711	10.2
1.705	10.6
1.700	11.8
1.695	13.8
1.689	16.4
1.684	19.3
1.679	21.3
1.673	22.3
1.668	22.3
1.663	21.5
1.657	20.1
1.652	18.6
1.647	17.3
1.641	16.5
1.636	16.4
1.631	17.2
1.625	19.2
1.620	22.7
1.615	27.2
1.609	31.5
1.604	34.0
1.599	34.0
1.593	32.0
1.588	28.8
1.582	25.2
1.577	22.2
1.572	19.9
1.566	18.5
1.561	17.8
1.556	17.8
1.550	18.2
1.545	19.3
1.540	20.5
1.534	21.9
1.529	22.8
1.524	22.8
1.518	22.1
1.513	20.9
1.508	19.0
1.502	17.1
1.497	15.1
1.492	13.5
1.486	12.1
1.481	11.0
1.476	10.2
1.470	10.0
1.465	10.0
1.460	10.3
1.454	10.8
1.449	11.7
1.444	13.1
1.438	15.1
1.433	17.6
1.428	20.3
1.422	22.5
1.417	23.9
1.411	24.2
1.406	23.7
1.401	22.4
1.395	20.9
1.390	19.3
1.385	18.0
1.379	17.1
1.374	16.7
1.369	16.9
1.363	17.6
1.358	19.2
1.353	21.8
1.347	25.3
1.342	29.7
1.337	33.7
1.331	36.0
1.326	36.1
1.321	34.0
1.315	30.7
1.310	27.1
1.305	23.8
1.299	21.3
1.294	19.4
1.289	18.2
1.283	17.5
1.278	17.5
1.273	17.9
1.267	18.7
1.262	19.8
1.256	21.0
1.251	22.0
1.246	22.7
1.240	23.1
1.235	23.4
1.230	23.2
1.224	22.3
1.219	20.8
1.214	19.2
1.208	17.5
1.203	15.9
1.198	14.4
1.192	13.1
1.187	12.1
1.182	11.3
1.176	10.8
1.171	10.4
1.166	10.3
1.160	10.3
1.155	10.3
1.150	10.3
1.144	11.0
1.139	12.0
1.134	13.5
1.128	15.1
1.123	16.7
1.118	18.4
1.112	20.3
1.107	22.0
1.101	23.5
1.096	24.2
1.091	24.2
1.085	23.8
1.080	23.2
1.075	22.2
1.069	20.9
1.064	19.6
1.059	18.4
1.053	17.5
1.048	16.7
1.043	16.3
1.037	16.2
1.032	16.6
1.027	17.6
1.021	19.1
1.016	21.2
1.011	23.9
1.005	27.2
1.000	30.9
0.995	34.4
0.989	37.1
0.984	38.3
0.979	38.1
0.973	36.5
0.968	34.2
0.962	31.4
0.957	28.5
0.952	25.3
0.946	22.5
0.941	20.3
0.936	19.1
0.930	18.2
0.925	17.4
0.920	17.0
0.914	16.5
0.909	15.8
0.904	15.1
0.898	14.6
0.893	14.6
0.888	15.0
0.882	16.0
0.877	17.6
0.872	20.0
0.866	22.1
0.861	23.6
0.856	24.6
0.850	25.0
0.845	24.6
0.840	23.9
0.834	23.1
0.829	22.2
0.823	20.9
0.818	19.3
0.813	17.8
0.807	16.4
0.802	15.1
0.797	14.1
0.791	13.2
0.786	12.4
0.781	11.8
0.775	11.4
0.770	10.9
0.765	10.6
0.759	10.3
0.754	10.2
0.749	10.1
0.743	10.1
0.738	10.1
0.733	10.1
0.727	10.2
0.722	10.5
0.717	10.7
0.711	11.0
0.706	11.4
0.701	12.0
0.695	12.7
0.690	13.4
0.684	14.2
0.679	15.2
0.674	16.3
0.668	17.5
0.663	18.7
0.658	20.2
0.652	21.5
0.647	22.6
0.642	23.3
0.636	24.1
0.631	24.7
0.626	25.1
0.620	25.1
0.615	24.9
0.610	24.5
0.604	23.9
0.599	23.2
0.594	22.5
0.588	21.7
0.583	20.9
0.578	20.1
0.572	19.3
0.567	18.6
0.561	18.1
0.556	17.7
0.551	17.3
0.545	16.9
0.540	16.5
0.535	16.3
0.529	16.1
0.524	16.0
0.519	16.0
0.513	16.0
0.508	16.0
0.503	16.2
0.497	16.5
0.492	16.5
0.487	16.9
0.481	17.5
0.476	18.4
0.471	19.4
0.465	20.5
0.460	21.6
0.455	22.8
0.449	24.1
0.444	25.5
0.438	26.9
0.433	28.3
0.428	29.8
0.422	31.3
0.417	32.9
0.412	34.2
0.406	35.4
0.401	36.4
0.396	37.0
0.390	37.5
0.385	37.6
0.380	37.6
0.374	37.3
0.369	36.8
0.364	36.0
0.358	35.2
0.353	34.3
0.348	33.4
0.342	32.6
0.337	31.8
0.332	30.9
0.326	30.0
0.321	29.0
0.316	27.9
0.310	27.0
0.305	26.0
0.299	25.2
0.294	24.3
0.289	23.4
0.283	22.6
0.278	21.8
0.273	21.2
0.267	20.6
0.262	20.1
0.257	19.6
0.251	19.2
0.246	18.9
0.241	18.7
0.235	18.3
0.230	18.0
0.225	17.8
0.219	17.6
0.214	17.3
0.209	17.2
0.203	17.0
0.198	17.0
0.193	17.0
0.187	16.9
0.182	16.8
0.176	16.8
0.171	16.7
0.166	16.7
0.160	16.6
0.155	16.6
0.150	16.5
0.144	16.5
0.139	16.5
0.134	16.5
0.128	16.5
0.123	16.5
0.118	16.5
0.112	16.5
0.107	16.5
0.102	16.6
0.096	16.6
0.091	16.6
0.086	16.6
0.080	16.6
0.075	16.6
0.070	16.6
0.064	16.6
0.059	16.6
0.053	16.6
0.048	16.7
0.043	16.7
0.037	16.7
0.032	16.7
0.027	16.8
0.021	16.8
0.016	16.8
0.011	16.8
0.005	16.9
0.000	17.2
-0.005	17.1
-0.011	17.0
-0.016	16.9
-0.021	17.0
-0.027	17.1
-0.032	17.0
-0.037	17.1
-0.043	17.1
-0.048	17.1
-0.053	17.1
-0.059	17.1
-0.064	17.1
-0.070	17.1
-0.075	17.1
-0.080	17.1
-0.086	17.1
-0.091	17.1
-0.096	17.1
-0.102	17.1
-0.107	17.0
-0.112	16.7
-0.118	16.7
-0.123	16.7
-0.128	17.1
-0.134	17.5
-0.139	17.7
-0.144	17.9
-0.150	17.9
-0.155	18.0
-0.160	18.1
-0.166	18.4
-0.171	18.6
-0.176	18.9
-0.182	19.3
-0.187	19.7
-0.193	20.0
-0.198	20.3
-0.203	20.5
-0.209	20.9
-0.214	21.6
-0.219	22.3
-0.225	22.9
-0.230	23.6
-0.235	24.2
-0.241	24.8
-0.246	25.5
-0.251	26.3
-0.257	27.1
-0.262	28.0
-0.267	28.9
-0.273	29.5
-0.278	29.9
-0.283	30.6
-0.289	31.7
-0.294	32.9
-0.299	33.7
-0.305	34.4
-0.310	35.1
-0.316	35.9
-0.321	36.4
-0.326	36.7
-0.332	37.1
-0.337	37.2
-0.342	37.2
-0.348	37.0
-0.353	36.6
-0.358	36.0
-0.364	35.2
-0.369	34.5
-0.374	33.6
-0.380	32.6
-0.385	31.6
-0.390	30.4
-0.396	29.1
-0.401	27.7
-0.406	26.5
-0.412	25.3
-0.417	24.1
-0.422	22.9
-0.428	21.9
-0.433	21.1
-0.438	20.2
-0.444	19.5
-0.449	19.0
-0.455	18.5
-0.460	18.0
-0.465	17.6
-0.471	17.4
-0.476	17.3
-0.481	17.3
-0.487	17.3
-0.492	17.1
-0.497	16.9
-0.503	16.9
-0.508	17.2
-0.513	17.9
-0.519	18.7
-0.524	19.3
-0.529	19.8
-0.535	20.3
-0.540	20.7
-0.545	20.7
-0.551	20.6
-0.556	20.7
-0.561	20.9
-0.567	21.1
-0.572	21.0
-0.578	21.0
-0.583	20.9
-0.588	20.8
-0.594	20.5
-0.599	20.1
-0.604	19.9
-0.610	19.3
-0.615	18.5
-0.620	17.8
-0.626	17.0
-0.631	16.3
-0.636	15.9
-0.642	15.4
-0.647	14.7
-0.652	14.0
-0.658	13.3
-0.663	12.6
-0.668	12.0
-0.674	11.5
-0.679	11.1
-0.684	10.8
-0.690	10.7
-0.695	10.6
-0.701	10.6
-0.706	10.5
-0.711	10.6
-0.717	10.8
-0.722	11.1
-0.727	11.4
-0.733	11.7
-0.738	12.3
-0.743	13.0
-0.749	13.8
-0.754	14.7
-0.759	15.6
-0.765	16.7
-0.770	17.8
-0.775	18.9
-0.781	20.1
-0.786	21.2
-0.791	21.7
-0.797	21.9
-0.802	21.9
-0.807	21.9
-0.813	21.9
-0.818	21.9
-0.823	21.5
-0.829	21.0
-0.834	20.3
-0.840	19.7
-0.845	19.1
-0.850	18.7
-0.856	18.2
-0.861	18.1
-0.866	18.1
-0.872	18.3
-0.877	18.7
-0.882	19.5
-0.888	20.5
-0.893	21.7
-0.898	23.3
-0.904	24.9
-0.909	26.5
-0.914	28.1
-0.920	29.5
-0.925	30.2
-0.930	30.9
-0.936	30.6
-0.941	30.0
-0.946	29.2
-0.952	28.7
-0.957	27.7
-0.962	26.1
-0.968	24.4
-0.973	22.7
-0.979	21.1
-0.984	19.9
-0.989	19.1
-0.995	18.6
-1.000	18.3
-1.005	18.3
-1.011	18.5
-1.016	18.8
-1.021	19.2
-1.027	19.6
-1.032	19.8
-1.037	19.9
-1.043	19.9
-1.048	19.8
-1.053	19.6
-1.059	19.3
-1.064	18.8
-1.069	18.2
-1.075	17.5
-1.080	16.7
-1.085	15.6
-1.091	14.8
-1.096	13.9
-1.101	13.0
-1.107	12.4
-1.112	11.8
-1.118	11.5
-1.123	11.4
-1.128	11.5
-1.134	11.8
-1.139	12.2
-1.144	13.0
-1.150	13.9
-1.155	14.7
-1.160	15.6
-1.166	16.7
-1.171	18.2
-1.176	19.8
-1.182	21.2
-1.187	22.1
-1.192	22.3
-1.198	21.9
-1.203	21.2
-1.208	20.3
-1.214	19.5
-1.219	18.7
-1.224	18.3
-1.230	18.2
-1.235	18.6
-1.240	19.4
-1.246	20.6
-1.251	22.1
-1.256	23.9
-1.262	25.6
-1.267	27.0
-1.273	28.0
-1.278	28.6
-1.283	28.6
-1.289	28.2
-1.294	27.2
-1.299	25.7
-1.305	23.9
-1.310	22.2
-1.315	20.6
-1.321	19.4
-1.326	18.6
-1.331	18.1
-1.337	17.7
-1.342	17.7
-1.347	18.0
-1.353	18.4
-1.358	18.6
-1.363	18.6
-1.369	18.5
-1.374	18.2
-1.379	17.7
-1.385	16.9
-1.390	15.9
-1.395	15.0
-1.401	14.1
-1.406	13.3
-1.411	12.5
-1.417	12.0
-1.422	11.6
-1.428	11.6
-1.433	11.9
-1.438	12.5
-1.444	13.3
-1.449	14.4
-1.454	15.6
-1.460	16.9
-1.465	18.2
-1.470	19.4
-1.476	20.1
-1.481	20.2
-1.486	19.8
-1.492	19.3
-1.497	18.6
-1.502	18.2
-1.508	18.0
-1.513	18.1
-1.518	18.7
-1.524	19.9
-1.529	21.5
-1.534	23.6
-1.540	25.1
-1.545	26.3
-1.550	27.0
-1.556	26.7
-1.561	25.9
-1.566	24.6
-1.572	23.0
-1.577	21.4
-1.582	19.9
-1.588	18.8
-1.593	18.3
-1.599	18.0
-1.604	18.0
-1.609	18.1
-1.615	17.8
-1.620	17.3
-1.625	16.8
-1.631	16.5
-1.636	16.4
-1.641	16.0
-1.647	15.1
-1.652	14.0
-1.657	13.0
-1.663	12.2
-1.668	11.8
-1.673	11.8
-1.679	12.0
-1.684	12.7
-1.689	13.7
-1.695	15.1
-1.700	16.6
-1.705	18.1
-1.711	19.3
-1.716	20.1
-1.721	20.1
-1.727	19.7
-1.732	19.2
-1.737	18.7
-1.743	18.7
-1.748	19.1
-1.753	20.0
-1.759	21.4
-1.764	22.6
-1.769	23.4
-1.775	24.1
-1.780	24.6
-1.786	25.0
-1.791	24.8
-1.796	23.9
-1.802	22.5
-1.807	20.9
-1.812	19.7
-1.818	18.9
-1.823	18.5
-1.828	18.1
-1.834	18.0
-1.839	17.9
-1.844	17.8
-1.850	17.5
-1.855	17.0
-1.860	16.3
-1.866	15.4
-1.871	14.3
-1.876	13.3
-1.882	12.5
-1.887	12.1
-1.892	12.2
-1.898	12.9
-1.903	13.9
-1.908	15.4
-1.914	17.0
-1.919	18.5
-1.924	19.5
-1.930	19.9
-1.935	19.8
-1.940	19.3
-1.946	18.9
-1.951	18.9
-1.956	19.5
-1.962	20.7
-1.967	22.3
-1.972	23.9
-1.978	25.3
-1.983	26.0
-1.989	26.0
-1.994	25.3
-1.999	24.0
-2.005	22.3
-2.010	20.6
-2.015	19.4
-2.021	18.6
-2.026	18.2
-2.031	17.9
-2.037	17.5
-2.042	17.0
-2.047	16.5
-2.053	15.9
-2.058	15.1
-2.063	14.2
-2.069	13.4
-2.074	12.6
-2.079	12.1
-2.085	12.2
-2.090	12.9
-2.095	14.3
-2.101	15.9
-2.106	17.6
-2.111	19.1
-2.117	19.9
-2.122	19.9
-2.127	19.5
-2.133	19.1
-2.138	19.1
-2.143	19.7
-2.149	21.0
-2.154	22.6
-2.159	24.1
-2.165	25.3
-2.170	25.8
-2.175	25.5
-2.181	24.4
-2.186	22.8
-2.191	20.9
-2.197	19.5
-2.202	18.7
-2.207	18.2
-2.213	17.5
-2.218	17.1
-2.223	16.8
-2.229	16.7
-2.234	15.8
-2.240	14.5
-2.245	13.2
-2.250	12.1
-2.256	11.7
-2.261	11.9
-2.266	12.8
-2.272	14.3
-2.277	16.0
-2.282	17.6
-2.288	18.8
-2.293	19.3
-2.298	19.2
-2.304	18.9
-2.309	18.9
-2.314	19.7
-2.320	20.9
-2.325	22.6
-2.330	24.2
-2.336	25.3
-2.341	25.6
-2.346	24.8
-2.352	23.2
-2.357	21.2
-2.362	19.5
-2.368	18.7
-2.373	18.3
-2.378	18.1
-2.384	17.7
-2.389	17.3
-2.394	16.8
-2.400	16.0
-2.405	14.8
-2.410	13.5
-2.416	12.5
-2.421	12.2
-2.426	12.6
-2.432	13.7
-2.437	15.3
-2.442	17.1
-2.448	18.4
-2.453	19.2
-2.458	19.1
-2.464	18.8
-2.469	18.7
-2.474	19.4
-2.480	20.8
-2.485	22.9
-2.490	24.4
-2.496	24.9
-2.501	24.1
-2.506	22.9
-2.512	21.0
-2.517	19.4
-2.522	18.4
-2.528	18.0
-2.533	17.8
-2.538	17.6
-2.544	17.2
-2.549	16.5
-2.554	15.4
-2.560	14.2
-2.565	12.9
-2.570	12.1
-2.576	12.1
-2.581	12.9
-2.586	14.2
-2.592	15.8
-2.597	17.4
-2.602	18.2
-2.608	18.1
-2.613	17.7
-2.619	17.7
-2.624	18.7
-2.629	20.2
-2.635	21.9
-2.640	23.5
-2.645	24.3
-2.651	23.9
-2.656	22.5
-2.661	20.6
-2.667	19.0
-2.672	18.1
-2.677	17.7
-2.683	16.6
-2.688	15.8
-2.693	14.9
-2.699	14.4
-2.704	13.2
-2.709	12.1
-2.715	11.3
-2.720	11.2
-2.725	12.0
-2.731	13.6
-2.736	16.4
-2.741	17.6
-2.747	18.0
-2.752	17.9
-2.757	17.6
-2.763	18.0
-2.768	19.2
-2.773	20.7
-2.779	22.1
-2.784	23.1
-2.789	23.1
-2.795	21.9
-2.800	19.9
-2.805	18.3
-2.811	17.1
-2.816	16.6
-2.821	16.2
-2.827	15.7
-2.832	14.9
-2.837	13.8
-2.843	12.5
-2.848	11.5
-2.853	11.1
-2.859	11.5
-2.864	12.6
-2.869	14.2
-2.875	16.0
-2.880	17.1
-2.885	17.2
-2.891	17.1
-2.896	17.2
-2.901	18.3
-2.907	20.0
-2.912	21.5
-2.917	22.3
-2.923	21.9
-2.928	20.7
-2.933	18.7
-2.939	17.2
-2.944	16.4
-2.949	16.3
-2.955	16.2
-2.960	15.7
-2.965	14.8
-2.971	13.4
-2.976	12.0
-2.981	11.3
-2.987	11.5
-2.992	12.7
-2.997	14.5
-3.003	16.4
-3.008	17.6
-3.013	17.9
-3.019	17.7
-3.024	18.0
-3.029	19.2
-3.035	21.2
-3.040	23.2
-3.045	23.3
-3.051	22.3
-3.056	20.3
-3.061	18.3
-3.067	17.1
-3.072	16.8
-3.077	16.2
-3.083	15.8
-3.088	14.7
-3.093	13.5
-3.099	12.1
-3.104	11.3
-3.109	11.5
-3.115	12.6
-3.120	14.2
-3.125	16.0
-3.131	17.2
-3.136	17.6
-3.141	17.5
-3.147	18.0
-3.152	19.5
-3.157	21.4
-3.163	23.2
-3.168	24.0
-3.173	22.8
-3.179	20.4
-3.184	18.3
-3.189	17.4
-3.195	17.0
-3.200	16.7
-3.205	15.8
-3.211	14.6
-3.216	12.9
-3.221	11.6
-3.227	11.3
-3.232	12.2
-3.237	14.1
-3.243	16.4
-3.248	17.9
-3.253	17.9
-3.259	17.5
-3.264	17.5
-3.269	18.9
-3.275	21.3
-3.280	21.9
-3.285	20.5
-3.291	17.9
-3.296	15.7
-3.301	14.5
-3.306	14.6
-3.312	15.3
-3.317	15.6
-3.322	15.0
-3.328	13.6
-3.333	12.0
-3.338	11.1
-3.344	11.4
-3.349	12.8
-3.354	15.0
-3.360	17.1
-3.365	17.6
-3.370	17.1
-3.376	16.7
-3.381	17.5
-3.386	19.8
-3.392	22.3
-3.397	23.3
-3.402	21.6
-3.408	18.6
-3.413	16.8
-3.418	16.5
-3.424	16.5
-3.429	16.1
