&a / °	I1 / %
2.528	19.2
2.522	19.1
2.517	19.4
2.512	19.4
2.506	18.9
2.501	17.8
2.496	15.9
2.490	13.7
2.485	11.8
2.480	10.2
2.474	9.2
2.469	8.7
2.464	9.0
2.458	10.1
2.453	12.6
2.448	15.7
2.442	18.3
2.437	19.4
2.432	19.1
2.426	17.8
2.421	16.7
2.416	16.7
2.410	18.7
2.405	22.6
2.400	26.4
2.394	28.4
2.389	27.9
2.384	25.4
2.378	22.4
2.373	20.0
2.368	18.7
2.362	18.6
2.357	19.0
2.352	19.4
2.346	19.4
2.341	18.6
2.336	17.0
2.330	14.9
2.325	12.7
2.320	11.0
2.314	9.7
2.309	8.9
2.304	8.7
2.298	9.1
2.293	10.2
2.288	12.5
2.282	15.6
2.277	18.3
2.272	19.8
2.266	19.8
2.261	18.2
2.256	16.0
2.250	14.5
2.245	14.7
2.240	17.2
2.234	21.7
2.229	26.4
2.223	28.7
2.218	28.4
2.213	25.8
2.207	22.6
2.202	19.9
2.197	18.2
2.191	17.7
2.186	18.2
2.181	19.0
2.175	19.0
2.170	18.3
2.165	17.2
2.159	15.9
2.154	14.4
2.149	12.5
2.143	11.0
2.138	9.8
2.133	9.0
2.127	8.6
2.122	8.8
2.117	9.5
2.111	11.1
2.106	13.7
2.101	16.7
2.095	19.2
2.090	20.3
2.085	20.0
2.079	18.8
2.074	17.4
2.069	16.5
2.063	16.4
2.058	17.9
2.053	21.1
2.047	25.2
2.042	28.4
2.037	29.5
2.031	28.1
2.026	25.3
2.021	22.1
2.015	19.5
2.010	18.1
2.005	17.7
1.999	18.0
1.994	18.7
1.989	19.4
1.983	19.5
1.978	18.9
1.972	17.6
1.967	15.9
1.962	13.9
1.956	11.9
1.951	10.3
1.946	9.1
1.940	8.6
1.935	8.2
1.930	8.3
1.924	8.7
1.919	9.6
1.914	11.2
1.908	13.7
1.903	16.5
1.898	18.9
1.892	20.2
1.887	20.2
1.882	19.3
1.876	18.0
1.871	16.6
1.866	15.8
1.860	15.9
1.855	17.4
1.850	20.6
1.844	24.6
1.839	28.0
1.834	29.7
1.828	28.9
1.823	26.6
1.818	23.5
1.812	20.7
1.807	18.6
1.802	17.5
1.796	17.2
1.791	17.6
1.786	18.5
1.780	19.4
1.775	19.9
1.769	19.9
1.764	19.2
1.759	17.8
1.753	16.0
1.748	14.2
1.743	12.4
1.737	11.1
1.732	9.9
1.727	9.2
1.721	8.7
1.716	8.5
1.711	8.5
1.705	8.9
1.700	9.6
1.695	10.9
1.689	13.1
1.684	15.8
1.679	18.3
1.673	20.1
1.668	20.8
1.663	20.6
1.657	19.7
1.652	18.4
1.647	17.1
1.641	16.2
1.636	15.9
1.631	16.5
1.625	18.3
1.620	21.5
1.615	25.7
1.609	29.5
1.604	31.6
1.599	31.6
1.593	29.6
1.588	26.5
1.582	23.3
1.577	20.6
1.572	18.7
1.566	17.7
1.561	17.4
1.556	17.5
1.550	18.0
1.545	19.0
1.540	20.0
1.534	21.1
1.529	21.3
1.524	20.7
1.518	19.4
1.513	17.8
1.508	15.8
1.502	13.9
1.497	12.3
1.492	11.0
1.486	9.9
1.481	9.1
1.476	8.5
1.470	8.3
1.465	8.3
1.460	8.7
1.454	9.0
1.449	9.6
1.444	10.4
1.438	12.0
1.433	14.0
1.428	16.5
1.422	19.1
1.417	21.2
1.411	22.4
1.406	22.5
1.401	21.8
1.395	20.6
1.390	19.2
1.385	17.9
1.379	16.9
1.374	16.3
1.369	16.3
1.363	16.9
1.358	18.3
1.353	20.7
1.347	24.0
1.342	28.0
1.337	31.6
1.331	33.6
1.326	33.5
1.321	31.4
1.315	28.3
1.310	25.0
1.305	22.0
1.299	19.8
1.294	18.3
1.289	17.4
1.283	17.0
1.278	17.2
1.273	17.8
1.267	18.7
1.262	19.9
1.256	21.0
1.251	21.6
1.246	21.7
1.240	21.6
1.235	21.2
1.230	20.4
1.224	19.0
1.219	17.4
1.214	15.7
1.208	14.1
1.203	12.7
1.198	11.5
1.192	10.7
1.187	10.0
1.182	9.5
1.176	9.1
1.171	8.8
1.166	8.8
1.160	8.7
1.155	8.7
1.150	8.7
1.144	9.1
1.139	9.8
1.134	10.9
1.128	12.1
1.123	13.3
1.118	14.8
1.112	16.6
1.107	18.6
1.101	20.6
1.096	21.9
1.091	22.7
1.085	23.0
1.080	22.9
1.075	22.1
1.069	20.9
1.064	19.7
1.059	18.5
1.053	17.4
1.048	16.6
1.043	15.9
1.037	15.7
1.032	16.0
1.027	16.9
1.021	18.2
1.016	20.2
1.011	22.8
1.005	26.0
1.000	29.5
0.995	32.7
0.989	35.2
0.984	36.1
0.979	35.7
0.973	34.1
0.968	31.8
0.962	29.1
0.957	26.4
0.952	23.4
0.946	20.9
0.941	19.0
0.936	18.0
0.930	17.2
0.925	16.8
0.920	16.6
0.914	16.4
0.909	15.9
0.904	15.1
0.898	14.7
0.893	14.7
0.888	15.1
0.882	16.1
0.877	17.8
0.872	19.9
0.866	21.8
0.861	23.0
0.856	23.4
0.850	23.1
0.845	22.2
0.840	20.9
0.834	19.7
0.829	18.4
0.823	17.0
0.818	15.5
0.813	14.2
0.807	13.0
0.802	12.0
0.797	11.2
0.791	10.6
0.786	10.2
0.781	9.8
0.775	9.4
0.770	9.1
0.765	8.9
0.759	8.7
0.754	8.7
0.749	8.6
0.743	8.6
0.738	8.6
0.733	8.6
0.727	8.7
0.722	8.9
0.717	9.1
0.711	9.4
0.706	9.7
0.701	10.0
0.695	10.4
0.690	10.9
0.684	11.5
0.679	12.2
0.674	13.0
0.668	14.1
0.663	15.2
0.658	16.4
0.652	17.7
0.647	18.9
0.642	19.9
0.636	21.0
0.631	22.1
0.626	23.0
0.620	23.4
0.615	23.6
0.610	23.6
0.604	23.3
0.599	22.9
0.594	22.5
0.588	21.8
0.583	21.0
0.578	20.2
0.572	19.4
0.567	18.7
0.561	18.2
0.556	17.8
0.551	17.4
0.545	16.9
0.540	16.5
0.535	16.1
0.529	15.9
0.524	15.7
0.519	15.6
0.513	15.6
0.508	15.6
0.503	15.7
0.497	15.8
0.492	15.9
0.487	16.2
0.481	16.7
0.476	17.6
0.471	18.6
0.465	19.5
0.460	20.6
0.455	21.8
0.449	23.1
0.444	24.4
0.438	25.7
0.433	27.0
0.428	28.3
0.422	29.8
0.417	31.2
0.412	32.4
0.406	33.5
0.401	34.3
0.396	34.8
0.390	35.1
0.385	35.2
0.380	35.0
0.374	34.7
0.369	34.2
0.364	33.3
0.358	32.5
0.353	31.5
0.348	30.7
0.342	29.9
0.337	29.1
0.332	28.3
0.326	27.4
0.321	26.5
0.316	25.6
0.310	24.7
0.305	23.8
0.299	23.0
0.294	22.2
0.289	21.5
0.283	20.8
0.278	20.1
0.273	19.6
0.267	19.0
0.262	18.6
0.257	18.1
0.251	17.8
0.246	17.6
0.241	17.4
0.235	17.1
0.230	16.9
0.225	16.8
0.219	16.6
0.214	16.3
0.209	16.3
0.203	16.2
0.198	16.2
0.193	16.2
0.187	16.2
0.182	16.1
0.176	16.1
0.171	16.1
0.166	16.1
0.160	16.0
0.155	16.0
0.150	16.0
0.144	16.0
0.139	16.0
0.134	16.0
0.128	16.0
0.123	16.1
0.118	16.1
0.112	16.2
0.107	16.2
0.102	16.2
0.096	16.2
0.091	16.3
0.086	16.3
0.080	16.3
0.075	16.3
0.070	16.4
0.064	16.4
0.059	16.4
0.053	16.4
0.048	16.4
0.043	16.5
0.037	16.5
0.032	16.5
0.027	16.6
0.021	16.6
0.016	16.7
0.011	16.7
0.005	16.7
0.000	17.0
-0.005	16.9
-0.011	16.8
-0.016	16.8
-0.021	16.8
-0.027	16.9
-0.032	16.8
-0.037	16.9
-0.043	16.9
-0.048	16.9
-0.053	16.9
-0.059	16.9
-0.064	16.8
-0.070	16.9
-0.075	16.8
-0.080	16.8
-0.086	16.8
-0.091	16.8
-0.096	16.8
-0.102	16.8
-0.107	16.5
-0.112	16.2
-0.118	16.1
-0.123	16.1
-0.128	16.5
-0.134	16.9
-0.139	16.9
-0.144	17.0
-0.150	17.1
-0.155	17.2
-0.160	17.2
-0.166	17.3
-0.171	17.5
-0.176	17.8
-0.182	18.0
-0.187	18.4
-0.193	18.7
-0.198	18.9
-0.203	19.0
-0.209	19.4
-0.214	20.0
-0.219	20.6
-0.225	21.1
-0.230	21.7
-0.235	22.3
-0.241	22.8
-0.246	23.4
-0.251	24.1
-0.257	24.9
-0.262	25.7
-0.267	26.5
-0.273	27.0
-0.278	27.4
-0.283	28.1
-0.289	29.1
-0.294	30.3
-0.299	31.1
-0.305	31.7
-0.310	32.4
-0.316	33.2
-0.321	33.6
-0.326	34.0
-0.332	34.4
-0.337	34.7
-0.342	34.7
-0.348	34.6
-0.353	34.3
-0.358	33.8
-0.364	33.2
-0.369	32.5
-0.374	31.7
-0.380	30.8
-0.385	30.0
-0.390	28.9
-0.396	27.6
-0.401	26.4
-0.406	25.3
-0.412	24.1
-0.417	23.0
-0.422	21.9
-0.428	20.9
-0.433	20.1
-0.438	19.4
-0.444	18.8
-0.449	18.2
-0.455	17.8
-0.460	17.4
-0.465	17.1
-0.471	16.9
-0.476	16.8
-0.481	16.9
-0.487	16.9
-0.492	16.8
-0.497	16.5
-0.503	16.5
-0.508	16.9
-0.513	17.6
-0.519	18.3
-0.524	18.8
-0.529	19.3
-0.535	19.7
-0.540	20.0
-0.545	19.8
-0.551	19.6
-0.556	19.5
-0.561	19.6
-0.567	19.6
-0.572	19.5
-0.578	19.3
-0.583	19.0
-0.588	18.7
-0.594	18.4
-0.599	18.0
-0.604	17.6
-0.610	16.8
-0.615	16.0
-0.620	15.2
-0.626	14.4
-0.631	13.7
-0.636	13.3
-0.642	12.8
-0.647	12.1
-0.652	11.5
-0.658	10.9
-0.663	10.4
-0.668	10.0
-0.674	9.6
-0.679	9.3
-0.684	9.1
-0.690	9.0
-0.695	8.9
-0.701	8.9
-0.706	8.9
-0.711	9.0
-0.717	9.1
-0.722	9.4
-0.727	9.6
-0.733	9.9
-0.738	10.3
-0.743	10.7
-0.749	11.3
-0.754	12.0
-0.759	12.8
-0.765	13.6
-0.770	14.5
-0.775	15.6
-0.781	16.5
-0.786	17.7
-0.791	18.6
-0.797	19.0
-0.802	19.4
-0.807	19.8
-0.813	20.4
-0.818	20.8
-0.823	20.9
-0.829	20.7
-0.834	20.2
-0.840	19.8
-0.845	19.1
-0.850	18.6
-0.856	18.1
-0.861	17.8
-0.866	17.7
-0.872	17.8
-0.877	18.0
-0.882	18.5
-0.888	19.3
-0.893	20.4
-0.898	21.7
-0.904	23.2
-0.909	24.8
-0.914	26.3
-0.920	27.5
-0.925	28.3
-0.930	29.0
-0.936	28.9
-0.941	28.4
-0.946	27.8
-0.952	27.4
-0.957	26.5
-0.962	25.1
-0.968	23.5
-0.973	21.9
-0.979	20.5
-0.984	19.3
-0.989	18.5
-0.995	18.1
-1.000	17.8
-1.005	17.8
-1.011	18.0
-1.016	18.2
-1.021	18.5
-1.027	18.6
-1.032	18.7
-1.037	18.7
-1.043	18.6
-1.048	18.3
-1.053	18.0
-1.059	17.5
-1.064	17.0
-1.069	16.2
-1.075	15.4
-1.080	14.4
-1.085	13.4
-1.091	12.4
-1.096	11.6
-1.101	10.8
-1.107	10.4
-1.112	10.0
-1.118	9.7
-1.123	9.7
-1.128	9.7
-1.134	9.8
-1.139	10.2
-1.144	10.7
-1.150	11.5
-1.155	12.1
-1.160	12.9
-1.166	13.8
-1.171	15.2
-1.176	16.8
-1.182	18.4
-1.187	19.7
-1.192	20.5
-1.198	20.8
-1.203	20.6
-1.208	20.0
-1.214	19.2
-1.219	18.5
-1.224	18.0
-1.230	17.7
-1.235	17.9
-1.240	18.4
-1.246	19.5
-1.251	20.7
-1.256	22.3
-1.262	23.9
-1.267	25.2
-1.273	26.3
-1.278	26.9
-1.283	27.0
-1.289	26.7
-1.294	25.9
-1.299	24.6
-1.305	22.9
-1.310	21.2
-1.315	19.7
-1.321	18.7
-1.326	17.9
-1.331	17.4
-1.337	16.9
-1.342	16.9
-1.347	17.0
-1.353	17.3
-1.358	17.3
-1.363	17.2
-1.369	16.9
-1.374	16.5
-1.379	15.8
-1.385	14.9
-1.390	13.8
-1.395	12.8
-1.401	11.9
-1.406	11.1
-1.411	10.4
-1.417	10.0
-1.422	9.8
-1.428	9.8
-1.433	10.0
-1.438	10.4
-1.444	11.1
-1.449	11.9
-1.454	13.0
-1.460	14.2
-1.465	15.5
-1.470	16.9
-1.476	18.0
-1.481	18.7
-1.486	18.8
-1.492	18.5
-1.497	18.0
-1.502	17.6
-1.508	17.4
-1.513	17.3
-1.518	17.7
-1.524	18.7
-1.529	20.1
-1.534	21.9
-1.540	23.2
-1.545	24.3
-1.550	25.0
-1.556	24.9
-1.561	24.2
-1.566	23.1
-1.572	21.9
-1.577	20.3
-1.582	19.0
-1.588	18.1
-1.593	17.5
-1.599	17.2
-1.604	17.0
-1.609	17.0
-1.615	16.6
-1.620	15.9
-1.625	15.3
-1.631	14.9
-1.636	14.6
-1.641	13.9
-1.647	13.0
-1.652	11.9
-1.657	11.0
-1.663	10.3
-1.668	9.9
-1.673	9.9
-1.679	10.0
-1.684	10.5
-1.689	11.3
-1.695	12.5
-1.700	13.9
-1.705	15.5
-1.711	16.9
-1.716	18.0
-1.721	18.6
-1.727	18.7
-1.732	18.4
-1.737	18.0
-1.743	17.9
-1.748	18.2
-1.753	18.9
-1.759	20.1
-1.764	21.2
-1.769	21.9
-1.775	22.4
-1.780	22.9
-1.786	23.2
-1.791	23.2
-1.796	22.5
-1.802	21.3
-1.807	19.8
-1.812	18.7
-1.818	17.9
-1.823	17.4
-1.828	17.0
-1.834	16.6
-1.839	16.5
-1.844	16.2
-1.850	15.8
-1.855	15.2
-1.860	14.3
-1.866	13.2
-1.871	12.1
-1.876	11.2
-1.882	10.5
-1.887	10.1
-1.892	10.2
-1.898	10.7
-1.903	11.5
-1.908	12.8
-1.914	14.3
-1.919	15.9
-1.924	17.2
-1.930	18.2
-1.935	18.6
-1.940	18.5
-1.946	18.2
-1.951	18.1
-1.956	18.5
-1.962	19.4
-1.967	20.8
-1.972	22.4
-1.978	23.6
-1.983	24.2
-1.989	24.3
-1.994	23.8
-1.999	22.7
-2.005	21.1
-2.010	19.6
-2.015	18.5
-2.021	17.7
-2.026	17.2
-2.031	16.7
-2.037	16.2
-2.042	15.6
-2.047	14.9
-2.053	14.1
-2.058	13.2
-2.063	12.2
-2.069	11.2
-2.074	10.5
-2.079	10.1
-2.085	10.1
-2.090	10.7
-2.095	11.9
-2.101	13.4
-2.106	15.1
-2.111	16.7
-2.117	18.0
-2.122	18.7
-2.127	18.6
-2.133	18.4
-2.138	18.4
-2.143	18.8
-2.149	19.8
-2.154	21.3
-2.159	22.7
-2.165	23.7
-2.170	24.2
-2.175	24.0
-2.181	23.1
-2.186	21.5
-2.191	19.9
-2.197	18.7
-2.202	17.8
-2.207	17.2
-2.213	16.4
-2.218	15.8
-2.223	15.4
-2.229	15.0
-2.234	13.8
-2.240	12.5
-2.245	11.2
-2.250	10.3
-2.256	9.9
-2.261	10.0
-2.266	10.7
-2.272	12.0
-2.277	13.6
-2.282	15.3
-2.288	16.7
-2.293	17.7
-2.298	18.2
-2.304	18.2
-2.309	18.2
-2.314	18.8
-2.320	19.9
-2.325	21.3
-2.330	22.8
-2.336	23.8
-2.341	24.1
-2.346	23.5
-2.352	22.0
-2.357	20.3
-2.362	18.7
-2.368	17.8
-2.373	17.4
-2.378	17.0
-2.384	16.6
-2.389	16.0
-2.394	15.2
-2.400	14.1
-2.405	12.7
-2.410	11.5
-2.416	10.7
-2.421	10.3
-2.426	10.6
-2.432	11.5
-2.437	13.0
-2.442	14.7
-2.448	16.4
-2.453	17.5
-2.458	18.1
-2.464	18.1
-2.469	18.1
-2.474	18.5
-2.480	19.7
-2.485	21.6
-2.490	22.9
-2.496	23.4
-2.501	22.9
-2.506	21.8
-2.512	20.1
-2.517	18.7
-2.522	17.7
-2.528	17.3
-2.533	16.8
-2.538	16.4
-2.544	15.7
-2.549	14.9
-2.554	13.6
-2.560	12.2
-2.565	11.0
-2.570	10.3
-2.576	10.2
-2.581	10.8
-2.586	12.0
-2.592	13.6
-2.597	15.4
-2.602	16.7
-2.608	17.1
-2.613	17.1
-2.619	17.1
-2.624	17.9
-2.629	19.1
-2.635	20.7
-2.640	22.0
-2.645	22.8
-2.651	22.6
-2.656	21.5
-2.661	19.8
-2.667	18.3
-2.672	17.3
-2.677	16.5
-2.683	15.3
-2.688	14.4
-2.693	13.4
-2.699	12.7
-2.704	11.5
-2.709	10.3
-2.715	9.6
-2.720	9.5
-2.725	10.0
-2.731	11.4
-2.736	14.2
-2.741	15.7
-2.747	16.6
-2.752	17.0
-2.757	17.0
-2.763	17.3
-2.768	18.2
-2.773	19.5
-2.779	20.8
-2.784	21.9
-2.789	22.0
-2.795	21.0
-2.800	19.2
-2.805	17.6
-2.811	16.4
-2.816	15.6
-2.821	15.1
-2.827	14.4
-2.832	13.4
-2.837	12.1
-2.843	10.8
-2.848	9.8
-2.853	9.4
-2.859	9.7
-2.864	10.6
-2.869	12.2
-2.875	14.1
-2.880	15.6
-2.885	16.3
-2.891	16.5
-2.896	16.6
-2.901	17.5
-2.907	18.8
-2.912	20.2
-2.917	21.0
-2.923	20.8
-2.928	19.7
-2.933	18.0
-2.939	16.4
-2.944	15.6
-2.949	15.2
-2.955	14.8
-2.960	14.2
-2.965	13.1
-2.971	11.6
-2.976	10.3
-2.981	9.5
-2.987	9.7
-2.992	10.6
-2.997	12.2
-3.003	14.3
-3.008	16.0
-3.013	16.7
-3.019	16.9
-3.024	17.2
-3.029	18.3
-3.035	20.0
-3.040	21.7
-3.045	21.9
-3.051	21.1
-3.056	19.3
-3.061	17.5
-3.067	16.3
-3.072	15.9
-3.077	15.1
-3.083	14.5
-3.088	13.3
-3.093	11.8
-3.099	10.4
-3.104	9.6
-3.109	9.6
-3.115	10.5
-3.120	12.0
-3.125	13.9
-3.131	15.5
-3.136	16.4
-3.141	16.7
-3.147	17.3
-3.152	18.5
-3.157	20.1
-3.163	21.8
-3.168	22.6
-3.173	21.8
-3.179	19.6
-3.184	17.6
-3.189	16.6
-3.195	16.0
-3.200	15.4
-3.205	14.3
-3.211	12.8
-3.216	11.1
-3.221	9.8
-3.227	9.5
-3.232	10.2
-3.237	11.8
-3.243	14.2
-3.248	16.1
-3.253	16.9
-3.259	16.7
-3.264	16.8
-3.269	17.9
-3.275	20.0
-3.280	20.6
-3.285	19.3
-3.291	17.0
-3.296	15.0
-3.301	13.8
-3.306	13.8
-3.312	14.2
-3.317	14.2
-3.322	13.3
-3.328	11.7
-3.333	10.1
-3.338	9.4
-3.344	9.6
-3.349	10.8
-3.354	12.8
-3.360	15.2
-3.365	16.4
-3.370	16.4
-3.376	16.0
-3.381	16.6
-3.386	18.6
-3.392	20.8
-3.397	21.8
-3.402	20.5
-3.408	17.7
-3.413	16.1
-3.418	15.6
-3.424	15.3
-3.429	14.6
