&a / °	I1 / %
4.068	22.7
4.063	19.0
4.057	15.9
4.052	15.3
4.047	16.6
4.041	17.0
4.036	15.0
4.031	12.3
4.025	10.2
4.020	9.5
4.015	11.2
4.009	14.5
4.004	16.0
3.999	15.5
3.994	14.2
3.988	14.6
3.983	19.2
3.978	24.0
3.972	22.9
3.967	19.0
3.962	16.1
3.956	15.9
3.951	17.2
3.946	17.3
3.940	15.1
3.935	12.5
3.930	10.5
3.924	9.8
3.919	11.3
3.914	14.3
3.908	15.8
3.903	15.5
3.898	14.5
3.892	14.5
3.887	18.3
3.882	23.9
3.876	24.4
3.871	20.9
3.866	17.4
3.860	16.2
3.855	17.2
3.850	18.0
3.844	16.6
3.839	14.1
3.834	11.6
3.829	10.2
3.823	10.2
3.818	12.8
3.813	15.8
3.807	16.9
3.802	16.1
3.797	14.9
3.791	15.4
3.786	20.2
3.781	25.0
3.775	24.1
3.770	20.2
3.765	17.1
3.759	16.3
3.754	17.4
3.749	18.2
3.743	17.2
3.738	14.9
3.733	12.4
3.727	10.7
3.722	10.5
3.717	12.7
3.711	15.8
3.706	17.3
3.701	16.8
3.695	15.5
3.690	15.4
3.685	18.8
3.679	24.2
3.674	25.5
3.669	22.9
3.663	19.3
3.658	17.3
3.653	17.5
3.647	18.4
3.642	18.1
3.637	16.4
3.632	13.9
3.626	11.7
3.621	10.4
3.616	10.7
3.610	13.4
3.605	16.5
3.600	17.7
3.594	16.8
3.589	15.4
3.584	15.4
3.578	18.8
3.573	23.4
3.568	24.8
3.562	22.9
3.557	19.7
3.552	17.8
3.546	17.8
3.541	18.4
3.536	18.1
3.530	16.7
3.525	14.6
3.520	12.6
3.514	11.1
3.509	10.9
3.504	12.7
3.498	15.8
3.493	17.8
3.488	17.8
3.482	16.6
3.477	15.7
3.472	17.2
3.466	21.9
3.461	25.4
3.456	25.3
3.450	22.5
3.445	19.5
3.440	18.1
3.434	18.2
3.429	18.7
3.424	18.7
3.418	17.4
3.413	15.2
3.408	13.0
3.402	11.5
3.397	11.0
3.392	12.5
3.386	15.0
3.381	16.9
3.376	17.4
3.370	16.9
3.365	16.0
3.360	16.6
3.354	19.7
3.349	23.2
3.344	24.5
3.338	23.6
3.333	20.8
3.328	18.6
3.322	17.9
3.317	18.3
3.312	18.7
3.306	18.3
3.301	16.8
3.296	14.5
3.291	12.2
3.285	10.7
3.280	10.5
3.275	11.7
3.269	13.5
3.264	14.7
3.259	14.8
3.253	14.4
3.248	14.0
3.243	15.3
3.237	19.1
3.232	23.6
3.227	25.7
3.221	24.9
3.216	22.1
3.211	19.8
3.205	18.7
3.200	18.9
3.195	19.3
3.189	19.3
3.184	18.3
3.179	16.5
3.173	14.1
3.168	12.2
3.163	11.2
3.157	11.6
3.152	13.9
3.147	16.9
3.141	18.7
3.136	18.6
3.131	17.3
3.125	16.3
3.120	17.1
3.115	20.7
3.109	25.3
3.104	27.7
3.099	26.5
3.093	23.5
3.088	20.7
3.083	19.4
3.077	19.5
3.072	20.0
3.067	20.2
3.061	19.5
3.056	17.7
3.051	15.5
3.045	13.4
3.040	12.0
3.035	11.7
3.029	13.3
3.024	16.2
3.019	18.8
3.013	19.8
3.008	19.0
3.003	17.6
2.997	16.8
2.992	18.0
2.987	22.1
2.981	26.6
2.976	28.8
2.971	27.6
2.965	24.4
2.960	21.3
2.955	19.7
2.949	19.5
2.944	20.2
2.939	20.6
2.933	20.2
2.928	18.8
2.923	16.7
2.917	14.4
2.912	12.6
2.907	11.6
2.901	11.9
2.896	14.1
2.891	17.5
2.885	19.7
2.880	20.0
2.875	19.1
2.869	17.7
2.864	16.9
2.859	18.2
2.853	22.1
2.848	26.7
2.843	29.3
2.837	28.6
2.832	25.6
2.827	22.4
2.821	20.3
2.816	19.7
2.811	20.1
2.805	20.7
2.800	20.7
2.795	19.9
2.789	17.9
2.784	15.5
2.779	13.2
2.773	11.6
2.768	11.0
2.763	11.7
2.757	14.2
2.752	17.6
2.747	20.0
2.741	20.7
2.736	20.4
2.731	18.7
2.725	17.4
2.720	18.0
2.715	21.0
2.709	25.0
2.704	28.0
2.699	29.0
2.693	27.4
2.688	23.9
2.683	20.9
2.677	19.2
2.672	19.0
2.667	19.8
2.661	20.7
2.656	20.8
2.651	20.0
2.645	18.3
2.640	16.1
2.635	14.0
2.629	12.4
2.624	11.6
2.619	11.9
2.613	13.8
2.608	17.0
2.602	19.9
2.597	21.2
2.592	21.1
2.586	19.7
2.581	18.0
2.576	17.1
2.570	18.2
2.565	21.8
2.560	26.6
2.554	30.0
2.549	30.5
2.544	28.3
2.538	25.0
2.533	21.9
2.528	20.0
2.522	19.4
2.517	19.8
2.512	20.5
2.506	20.8
2.501	20.4
2.496	19.3
2.490	17.3
2.485	15.2
2.480	13.3
2.474	12.0
2.469	11.3
2.464	11.7
2.458	13.6
2.453	16.5
2.448	19.4
2.442	21.1
2.437	21.2
2.432	20.1
2.426	18.4
2.421	17.2
2.416	17.2
2.410	19.3
2.405	23.4
2.400	27.8
2.394	30.6
2.389	30.5
2.384	28.1
2.378	24.6
2.373	21.5
2.368	19.5
2.362	18.8
2.357	19.3
2.352	20.1
2.346	20.8
2.341	20.9
2.336	20.2
2.330	18.6
2.325	16.5
2.320	14.3
2.314	12.7
2.309	11.7
2.304	11.3
2.298	11.8
2.293	13.7
2.288	16.5
2.282	19.5
2.277	21.4
2.272	21.8
2.266	21.0
2.261	18.9
2.256	16.5
2.250	15.1
2.245	15.3
2.240	17.8
2.234	22.6
2.229	28.0
2.223	31.1
2.218	31.1
2.213	28.8
2.207	25.2
2.202	21.7
2.197	19.3
2.191	18.1
2.186	18.3
2.181	19.2
2.175	20.0
2.170	20.1
2.165	19.8
2.159	19.3
2.154	18.2
2.149	16.4
2.143	14.5
2.138	12.9
2.133	11.8
2.127	11.2
2.122	11.4
2.117	12.5
2.111	14.9
2.106	17.9
2.101	20.7
2.095	22.3
2.090	22.4
2.085	21.2
2.079	19.6
2.074	17.9
2.069	16.9
2.063	16.8
2.058	18.4
2.053	21.9
2.047	26.4
2.042	30.5
2.037	32.3
2.031	31.4
2.026	28.5
2.021	24.8
2.015	21.6
2.010	19.4
2.005	18.3
1.999	18.2
1.994	18.9
1.989	19.9
1.983	20.9
1.978	21.3
1.972	20.9
1.967	19.8
1.962	18.1
1.956	15.8
1.951	13.7
1.946	12.2
1.940	11.3
1.935	10.9
1.930	10.9
1.924	11.4
1.919	12.8
1.914	15.1
1.908	18.1
1.903	20.7
1.898	22.3
1.892	22.5
1.887	21.7
1.882	20.2
1.876	18.6
1.871	17.1
1.866	16.3
1.860	16.5
1.855	18.1
1.850	21.4
1.844	25.8
1.839	30.0
1.834	32.5
1.828	32.4
1.823	30.2
1.818	26.9
1.812	23.5
1.807	20.6
1.802	18.8
1.796	17.9
1.791	17.9
1.786	18.6
1.780	19.8
1.775	20.9
1.769	21.8
1.764	22.0
1.759	21.7
1.753	20.5
1.748	18.8
1.743	16.9
1.737	15.1
1.732	13.5
1.727	12.3
1.721	11.4
1.716	11.0
1.711	11.0
1.705	11.5
1.700	12.7
1.695	14.7
1.689	17.5
1.684	20.3
1.679	22.3
1.673	23.1
1.668	22.9
1.663	21.9
1.657	20.5
1.652	18.9
1.647	17.5
1.641	16.7
1.636	16.5
1.631	17.2
1.625	18.9
1.620	22.3
1.615	26.8
1.609	31.4
1.604	34.5
1.599	35.2
1.593	33.6
1.588	30.5
1.582	26.8
1.577	23.4
1.572	20.8
1.566	19.0
1.561	18.0
1.556	17.7
1.550	18.0
1.545	18.9
1.540	20.2
1.534	21.8
1.529	23.0
1.524	23.6
1.518	23.4
1.513	22.5
1.508	20.9
1.502	19.0
1.497	17.0
1.492	15.2
1.486	13.5
1.481	12.1
1.476	11.2
1.470	10.8
1.465	10.8
1.460	11.1
1.454	11.5
1.449	12.4
1.444	13.9
1.438	16.0
1.433	18.6
1.428	21.3
1.422	23.4
1.417	24.6
1.411	24.7
1.406	24.0
1.401	22.7
1.395	21.2
1.390	19.6
1.385	18.3
1.379	17.2
1.374	16.8
1.369	16.8
1.363	17.5
1.358	18.8
1.353	21.1
1.347	24.6
1.342	29.1
1.337	33.5
1.331	36.6
1.326	37.4
1.321	35.7
1.315	32.6
1.310	28.9
1.305	25.5
1.299	22.6
1.294	20.4
1.289	18.8
1.283	17.8
1.278	17.4
1.273	17.6
1.267	18.4
1.262	19.3
1.256	20.5
1.251	21.6
1.246	22.5
1.240	23.2
1.235	24.0
1.230	24.2
1.224	23.8
1.219	22.7
1.214	21.3
1.208	19.6
1.203	17.8
1.198	16.2
1.192	14.8
1.187	13.6
1.182	12.5
1.176	11.8
1.171	11.3
1.166	11.0
1.160	10.9
1.155	10.9
1.150	11.0
1.144	11.7
1.139	12.8
1.134	14.3
1.128	16.0
1.123	17.7
1.118	19.4
1.112	21.2
1.107	22.9
1.101	24.2
1.096	24.8
1.091	24.7
1.085	24.3
1.080	23.6
1.075	22.6
1.069	21.2
1.064	19.9
1.059	18.7
1.053	17.7
1.048	16.9
1.043	16.4
1.037	16.2
1.032	16.6
1.027	17.4
1.021	18.7
1.016	20.5
1.011	22.9
1.005	26.1
1.000	29.8
0.995	33.5
0.989	36.7
0.984	38.7
0.979	39.2
0.973	38.3
0.968	36.3
0.962	33.7
0.957	30.8
0.952	27.4
0.946	24.3
0.941	21.8
0.936	20.3
0.930	19.0
0.925	18.0
0.920	17.2
0.914	16.6
0.909	15.7
0.904	14.8
0.898	14.3
0.893	14.2
0.888	14.5
0.882	15.4
0.877	17.0
0.872	19.2
0.866	21.4
0.861	23.1
0.856	24.3
0.850	25.1
0.845	25.2
0.840	25.0
0.834	24.6
0.829	24.2
0.823	23.2
0.818	21.8
0.813	20.3
0.807	18.8
0.802	17.4
0.797	16.2
0.791	15.1
0.786	14.1
0.781	13.3
0.775	12.6
0.770	12.1
0.765	11.7
0.759	11.3
0.754	11.0
0.749	10.9
0.743	10.8
0.738	10.8
0.733	10.8
0.727	10.8
0.722	11.0
0.717	11.3
0.711	11.6
0.706	12.0
0.701	12.5
0.695	13.2
0.690	14.0
0.684	14.8
0.679	15.8
0.674	16.9
0.668	18.2
0.663	19.5
0.658	20.8
0.652	22.2
0.647	23.3
0.642	24.0
0.636	24.7
0.631	25.3
0.626	25.8
0.620	25.8
0.615	25.5
0.610	25.0
0.604	24.4
0.599	23.7
0.594	22.9
0.588	22.1
0.583	21.3
0.578	20.5
0.572	19.7
0.567	19.0
0.561	18.5
0.556	18.1
0.551	17.7
0.545	17.2
0.540	16.8
0.535	16.5
0.529	16.3
0.524	16.1
0.519	16.1
0.513	16.0
0.508	16.0
0.503	16.1
0.497	16.2
0.492	16.3
0.487	16.5
0.481	17.0
0.476	17.9
0.471	18.8
0.465	19.7
0.460	20.6
0.455	21.8
0.449	23.0
0.444	24.2
0.438	25.5
0.433	26.8
0.428	28.3
0.422	29.9
0.417	31.5
0.412	33.0
0.406	34.4
0.401	35.7
0.396	36.7
0.390	37.5
0.385	38.0
0.380	38.3
0.374	38.4
0.369	38.3
0.364	37.8
0.358	37.1
0.353	36.4
0.348	35.8
0.342	35.1
0.337	34.4
0.332	33.6
0.326	32.8
0.321	31.8
0.316	30.8
0.310	29.8
0.305	28.8
0.299	27.9
0.294	27.0
0.289	26.0
0.283	25.1
0.278	24.2
0.273	23.4
0.267	22.7
0.262	22.0
0.257	21.4
0.251	21.0
0.246	20.6
0.241	20.2
0.235	19.8
0.230	19.4
0.225	19.1
0.219	18.8
0.214	18.4
0.209	18.1
0.203	17.9
0.198	17.9
0.193	17.8
0.187	17.8
0.182	17.5
0.176	17.4
0.171	17.3
0.166	17.2
0.160	17.1
0.155	17.0
0.150	16.9
0.144	16.9
0.139	16.9
0.134	16.9
0.128	16.8
0.123	16.8
0.118	16.8
0.112	16.8
0.107	16.8
0.102	16.8
0.096	16.8
0.091	16.8
0.086	16.8
0.080	16.8
0.075	16.8
0.070	16.8
0.064	16.8
0.059	16.8
0.053	16.7
0.048	16.8
0.043	16.8
0.037	16.8
0.032	16.8
0.027	16.8
0.021	16.8
0.016	16.9
0.011	16.9
0.005	16.9
0.000	17.2
-0.005	17.1
-0.011	17.0
-0.016	17.0
-0.021	17.0
-0.027	17.1
-0.032	17.1
-0.037	17.2
-0.043	17.2
-0.048	17.2
-0.053	17.2
-0.059	17.3
-0.064	17.3
-0.070	17.4
-0.075	17.4
-0.080	17.4
-0.086	17.5
-0.091	17.5
-0.096	17.5
-0.102	17.6
-0.107	17.6
-0.112	17.3
-0.118	17.3
-0.123	17.4
-0.128	17.8
-0.134	18.3
-0.139	18.6
-0.144	18.9
-0.150	19.0
-0.155	19.2
-0.160	19.4
-0.166	19.7
-0.171	20.0
-0.176	20.4
-0.182	20.7
-0.187	21.2
-0.193	21.6
-0.198	22.0
-0.203	22.4
-0.209	23.0
-0.214	23.7
-0.219	24.6
-0.225	25.3
-0.230	26.1
-0.235	26.8
-0.241	27.5
-0.246	28.3
-0.251	29.1
-0.257	30.0
-0.262	31.0
-0.267	31.8
-0.273	32.4
-0.278	32.8
-0.283	33.4
-0.289	34.5
-0.294	35.7
-0.299	36.3
-0.305	36.8
-0.310	37.2
-0.316	37.8
-0.321	38.1
-0.326	38.1
-0.332	38.1
-0.337	38.1
-0.342	37.9
-0.348	37.4
-0.353	36.6
-0.358	35.7
-0.364	34.8
-0.369	33.8
-0.374	32.6
-0.380	31.5
-0.385	30.4
-0.390	29.1
-0.396	27.8
-0.401	26.4
-0.406	25.3
-0.412	24.1
-0.417	22.9
-0.422	21.9
-0.428	21.0
-0.433	20.2
-0.438	19.6
-0.444	19.1
-0.449	18.6
-0.455	18.2
-0.460	17.9
-0.465	17.6
-0.471	17.5
-0.476	17.4
-0.481	17.4
-0.487	17.5
-0.492	17.4
-0.497	17.3
-0.503	17.3
-0.508	17.7
-0.513	18.4
-0.519	19.2
-0.524	19.9
-0.529	20.5
-0.535	21.0
-0.540	21.4
-0.545	21.4
-0.551	21.4
-0.556	21.4
-0.561	21.6
-0.567	21.7
-0.572	21.7
-0.578	21.6
-0.583	21.5
-0.588	21.4
-0.594	21.1
-0.599	20.7
-0.604	20.4
-0.610	19.7
-0.615	19.0
-0.620	18.3
-0.626	17.4
-0.631	16.7
-0.636	16.4
-0.642	15.8
-0.647	15.2
-0.652	14.5
-0.658	13.8
-0.663	13.1
-0.668	12.6
-0.674	12.1
-0.679	11.7
-0.684	11.4
-0.690	11.3
-0.695	11.3
-0.701	11.3
-0.706	11.4
-0.711	11.6
-0.717	11.9
-0.722	12.3
-0.727	12.7
-0.733	13.3
-0.738	14.1
-0.743	14.9
-0.749	15.8
-0.754	16.9
-0.759	18.0
-0.765	19.2
-0.770	20.3
-0.775	21.4
-0.781	22.2
-0.786	23.0
-0.791	23.1
-0.797	22.8
-0.802	22.4
-0.807	22.0
-0.813	21.6
-0.818	21.2
-0.823	20.8
-0.829	20.2
-0.834	19.6
-0.840	19.0
-0.845	18.6
-0.850	18.2
-0.856	18.1
-0.861	18.1
-0.866	18.3
-0.872	18.8
-0.877	19.6
-0.882	20.6
-0.888	21.9
-0.893	23.4
-0.898	25.0
-0.904	26.7
-0.909	28.3
-0.914	29.7
-0.920	30.9
-0.925	31.3
-0.930	31.6
-0.936	31.0
-0.941	30.0
-0.946	28.9
-0.952	28.0
-0.957	26.7
-0.962	25.0
-0.968	23.3
-0.973	21.7
-0.979	20.4
-0.984	19.3
-0.989	18.7
-0.995	18.3
-1.000	18.3
-1.005	18.4
-1.011	18.7
-1.016	19.1
-1.021	19.5
-1.027	19.9
-1.032	20.2
-1.037	20.3
-1.043	20.3
-1.048	20.2
-1.053	20.0
-1.059	19.6
-1.064	19.2
-1.069	18.6
-1.075	17.8
-1.080	17.0
-1.085	16.0
-1.091	15.1
-1.096	14.3
-1.101	13.5
-1.107	12.9
-1.112	12.5
-1.118	12.3
-1.123	12.3
-1.128	12.6
-1.134	13.0
-1.139	13.7
-1.144	14.7
-1.150	15.9
-1.155	16.8
-1.160	17.7
-1.166	18.9
-1.171	20.1
-1.176	21.4
-1.182	22.4
-1.187	22.6
-1.192	22.3
-1.198	21.5
-1.203	20.6
-1.208	19.8
-1.214	19.0
-1.219	18.6
-1.224	18.4
-1.230	18.6
-1.235	19.2
-1.240	20.4
-1.246	21.9
-1.251	23.7
-1.256	25.5
-1.262	27.1
-1.267	28.3
-1.273	29.1
-1.278	29.4
-1.283	29.1
-1.289	28.3
-1.294	26.9
-1.299	25.1
-1.305	23.3
-1.310	21.5
-1.315	20.1
-1.321	19.3
-1.326	18.7
-1.331	18.3
-1.337	18.0
-1.342	18.1
-1.347	18.5
-1.353	19.0
-1.358	19.2
-1.363	19.2
-1.369	19.1
-1.374	18.8
-1.379	18.2
-1.385	17.4
-1.390	16.4
-1.395	15.4
-1.401	14.5
-1.406	13.8
-1.411	13.1
-1.417	12.7
-1.422	12.6
-1.428	12.8
-1.433	13.2
-1.438	14.0
-1.444	15.0
-1.449	16.3
-1.454	17.5
-1.460	18.8
-1.465	19.9
-1.470	20.6
-1.476	20.7
-1.481	20.4
-1.486	19.6
-1.492	19.0
-1.497	18.5
-1.502	18.3
-1.508	18.4
-1.513	18.8
-1.518	19.8
-1.524	21.2
-1.529	23.0
-1.534	25.1
-1.540	26.4
-1.545	27.3
-1.550	27.7
-1.556	27.1
-1.561	26.0
-1.566	24.3
-1.572	22.6
-1.577	20.9
-1.582	19.6
-1.588	18.8
-1.593	18.4
-1.599	18.3
-1.604	18.3
-1.609	18.5
-1.615	18.2
-1.620	17.7
-1.625	17.2
-1.631	16.9
-1.636	16.9
-1.641	16.4
-1.647	15.6
-1.652	14.5
-1.657	13.5
-1.663	12.8
-1.668	12.5
-1.673	12.8
-1.679	13.3
-1.684	14.2
-1.689	15.5
-1.695	17.0
-1.700	18.5
-1.705	19.8
-1.711	20.5
-1.716	20.7
-1.721	20.3
-1.727	19.6
-1.732	19.1
-1.737	18.8
-1.743	19.0
-1.748	19.7
-1.753	20.9
-1.759	22.6
-1.764	23.9
-1.769	24.7
-1.775	25.1
-1.780	25.4
-1.786	25.4
-1.791	24.8
-1.796	23.6
-1.802	22.1
-1.807	20.6
-1.812	19.5
-1.818	18.9
-1.823	18.5
-1.828	18.5
-1.834	18.5
-1.839	18.4
-1.844	18.3
-1.850	17.9
-1.855	17.5
-1.860	16.7
-1.866	15.8
-1.871	14.8
-1.876	13.9
-1.882	13.2
-1.887	13.1
-1.892	13.4
-1.898	14.4
-1.903	15.6
-1.908	17.2
-1.914	18.7
-1.919	19.9
-1.924	20.4
-1.930	20.4
-1.935	19.8
-1.940	19.3
-1.946	19.0
-1.951	19.3
-1.956	20.3
-1.962	21.7
-1.967	23.4
-1.972	25.0
-1.978	26.2
-1.983	26.6
-1.989	26.3
-1.994	25.2
-1.999	23.6
-2.005	21.8
-2.010	20.2
-2.015	19.3
-2.021	18.8
-2.026	18.5
-2.031	18.2
-2.037	17.8
-2.042	17.4
-2.047	16.8
-2.053	16.2
-2.058	15.4
-2.063	14.6
-2.069	13.8
-2.074	13.1
-2.079	13.0
-2.085	13.4
-2.090	14.4
-2.095	15.9
-2.101	17.6
-2.106	19.2
-2.111	20.2
-2.117	20.4
-2.122	20.0
-2.127	19.4
-2.133	19.1
-2.138	19.4
-2.143	20.4
-2.149	22.0
-2.154	23.7
-2.159	25.2
-2.165	26.1
-2.170	26.2
-2.175	25.5
-2.181	24.1
-2.186	22.2
-2.191	20.4
-2.197	19.3
-2.202	18.8
-2.207	18.4
-2.213	17.8
-2.218	17.4
-2.223	17.2
-2.229	17.0
-2.234	16.0
-2.240	14.8
-2.245	13.6
-2.250	12.8
-2.256	12.4
-2.261	12.9
-2.266	14.2
-2.272	15.9
-2.277	17.6
-2.282	18.9
-2.288	19.6
-2.293	19.6
-2.298	19.2
-2.304	19.0
-2.309	19.3
-2.314	20.3
-2.320	22.0
-2.325	23.7
-2.330	25.2
-2.336	26.1
-2.341	25.9
-2.346	24.7
-2.352	22.7
-2.357	20.7
-2.362	19.2
-2.368	18.5
-2.373	18.4
-2.378	18.3
-2.384	18.0
-2.389	17.6
-2.394	17.1
-2.400	16.2
-2.405	15.1
-2.410	13.9
-2.416	13.2
-2.421	13.2
-2.426	13.9
-2.432	15.3
-2.437	17.0
-2.442	18.6
-2.448	19.4
-2.453	19.5
-2.458	19.1
-2.464	18.8
-2.469	19.0
-2.474	20.1
-2.480	21.8
-2.485	24.0
-2.490	25.2
-2.496	25.4
-2.501	24.2
-2.506	22.6
-2.512	20.5
-2.517	19.1
-2.522	18.3
-2.528	18.1
-2.533	18.1
-2.538	18.0
-2.544	17.5
-2.549	16.8
-2.554	15.7
-2.560	14.5
-2.565	13.4
-2.570	13.0
-2.576	13.3
-2.581	14.3
-2.586	15.8
-2.592	17.4
-2.597	18.6
-2.602	18.8
-2.608	18.3
-2.613	17.9
-2.619	18.2
-2.624	19.6
-2.629	21.3
-2.635	23.1
-2.640	24.4
-2.645	24.8
-2.651	23.9
-2.656	22.2
-2.661	20.3
-2.667	18.9
-2.672	18.2
-2.677	17.8
-2.683	16.8
-2.688	16.0
-2.693	15.1
-2.699	14.6
-2.704	13.5
-2.709	12.6
-2.715	12.1
-2.720	12.3
-2.725	13.3
-2.731	15.1
-2.736	18.0
-2.741	18.7
-2.747	18.5
-2.752	18.1
-2.757	18.0
-2.763	18.7
-2.768	20.2
-2.773	21.8
-2.779	23.0
-2.784	23.7
-2.789	23.2
-2.795	21.6
-2.800	19.6
-2.805	18.0
-2.811	17.2
-2.816	16.8
-2.821	16.5
-2.827	16.1
-2.832	15.3
-2.837	14.1
-2.843	13.0
-2.848	12.2
-2.853	12.1
-2.859	12.9
-2.864	14.1
-2.869	15.7
-2.875	17.1
-2.880	17.5
-2.885	17.4
-2.891	17.3
-2.896	17.8
-2.901	19.2
-2.907	21.1
-2.912	22.4
-2.917	22.7
-2.923	22.0
-2.928	20.3
-2.933	18.4
-2.939	17.2
-2.944	16.7
-2.949	16.6
-2.955	16.5
-2.960	16.0
-2.965	15.1
-2.971	13.7
-2.976	12.6
-2.981	12.1
-2.987	12.7
-2.992	14.2
-2.997	16.1
-3.003	17.7
-3.008	18.3
-3.013	18.1
-3.019	18.0
-3.024	18.6
-3.029	20.3
-3.035	22.5
-3.040	24.1
-3.045	23.8
-3.051	22.3
-3.056	19.9
-3.061	17.9
-3.067	17.1
-3.072	17.0
-3.077	16.5
-3.083	16.1
-3.088	15.0
-3.093	13.8
-3.099	12.6
-3.104	12.1
-3.109	12.7
-3.115	14.1
-3.120	15.8
-3.125	17.3
-3.131	17.9
-3.136	17.8
-3.141	17.7
-3.147	18.7
-3.152	20.6
-3.157	22.6
-3.163	24.1
-3.168	24.2
-3.173	22.5
-3.179	19.9
-3.184	18.1
-3.189	17.5
-3.195	17.3
-3.200	17.0
-3.205	16.2
-3.211	14.9
-3.216	13.4
-3.221	12.3
-3.227	12.4
-3.232	13.7
-3.237	15.9
-3.243	18.0
-3.248	18.8
-3.253	18.2
-3.259	17.6
-3.264	18.1
-3.269	20.0
-3.275	22.6
-3.280	22.7
-3.285	20.7
-3.291	17.7
-3.296	15.5
-3.301	14.6
-3.306	14.9
-3.312	15.6
-3.317	16.0
-3.322	15.4
-3.328	13.9
-3.333	12.4
-3.338	12.0
-3.344	12.7
-3.349	14.5
-3.354	16.8
-3.360	18.2
-3.365	18.0
-3.370	17.2
-3.376	17.2
-3.381	18.7
-3.386	21.3
-3.392	23.6
-3.397	23.8
-3.402	21.3
-3.408	18.3
-3.413	17.1
-3.418	17.0
-3.424	17.0
