&a / °	I1 / %
3.216	22.8
3.211	21.8
3.205	21.4
3.200	20.9
3.195	19.7
3.189	17.5
3.184	14.8
3.179	12.4
3.173	10.4
3.168	9.0
3.163	8.2
3.157	8.2
3.152	9.3
3.147	12.0
3.141	15.6
3.136	18.1
3.131	18.7
3.125	18.4
3.120	19.3
3.115	22.7
3.109	26.5
3.104	28.1
3.099	26.6
3.093	24.3
3.088	22.8
3.083	22.4
3.077	22.0
3.072	20.9
3.067	18.9
3.061	16.2
3.056	13.5
3.051	11.5
3.045	9.9
3.040	8.9
3.035	8.5
3.029	8.9
3.024	10.6
3.019	13.9
3.013	17.3
3.008	19.3
3.003	19.4
2.997	19.2
2.992	20.7
2.987	24.4
2.981	28.1
2.976	29.3
2.971	27.7
2.965	25.2
2.960	23.6
2.955	22.9
2.949	22.5
2.944	21.8
2.939	20.0
2.933	17.5
2.928	14.8
2.923	12.4
2.917	10.5
2.912	9.2
2.907	8.5
2.901	8.4
2.896	9.3
2.891	11.7
2.885	15.3
2.880	18.4
2.875	19.8
2.869	19.9
2.864	19.5
2.859	21.1
2.853	24.7
2.848	28.5
2.843	30.1
2.837	28.9
2.832	26.4
2.827	24.5
2.821	23.6
2.816	23.3
2.811	22.7
2.805	21.2
2.800	18.9
2.795	16.2
2.789	13.5
2.784	11.4
2.779	9.7
2.773	8.5
2.768	8.1
2.763	8.2
2.757	9.3
2.752	11.8
2.747	15.5
2.741	19.0
2.736	22.7
2.731	21.8
2.725	20.7
2.720	21.3
2.715	24.2
2.709	27.5
2.704	29.4
2.699	29.5
2.693	27.9
2.688	25.2
2.683	23.4
2.677	22.7
2.672	22.5
2.667	22.2
2.661	20.9
2.656	18.8
2.651	16.2
2.645	13.8
2.640	11.7
2.635	10.1
2.629	9.0
2.624	8.5
2.619	8.5
2.613	9.3
2.608	11.2
2.602	14.4
2.597	18.1
2.592	20.8
2.586	21.6
2.581	20.8
2.576	20.3
2.570	21.5
2.565	25.1
2.560	29.4
2.554	31.7
2.549	31.2
2.544	28.7
2.538	26.1
2.533	24.3
2.528	23.7
2.522	23.4
2.517	23.0
2.512	21.7
2.506	19.8
2.501	17.4
2.496	14.9
2.490	12.6
2.485	10.9
2.480	9.6
2.474	8.8
2.469	8.4
2.464	8.4
2.458	9.2
2.453	10.8
2.448	13.9
2.442	17.6
2.437	20.5
2.432	21.7
2.426	21.4
2.421	20.6
2.416	20.6
2.410	22.9
2.405	26.8
2.400	30.5
2.394	32.1
2.389	31.1
2.384	28.4
2.378	25.6
2.373	23.8
2.368	23.2
2.362	23.1
2.357	23.1
2.352	22.2
2.346	20.7
2.341	18.5
2.336	16.1
2.330	13.6
2.325	11.6
2.320	10.0
2.314	9.1
2.309	8.6
2.304	8.4
2.298	8.6
2.293	9.3
2.288	10.9
2.282	13.6
2.277	17.1
2.272	20.3
2.266	22.2
2.261	21.7
2.256	19.7
2.250	18.1
2.245	18.1
2.240	20.8
2.234	25.6
2.229	30.3
2.223	32.2
2.218	31.3
2.213	28.6
2.207	25.7
2.202	23.4
2.197	22.3
2.191	22.1
2.186	22.5
2.181	22.5
2.175	21.2
2.170	19.1
2.165	16.8
2.159	14.8
2.154	12.9
2.149	11.3
2.143	10.1
2.138	9.2
2.133	8.7
2.127	8.4
2.122	8.4
2.117	8.8
2.111	9.8
2.106	11.7
2.101	14.6
2.095	18.2
2.090	21.1
2.085	22.6
2.079	22.5
2.074	21.5
2.069	20.6
2.063	20.4
2.058	22.0
2.053	25.4
2.047	29.4
2.042	32.3
2.037	32.8
2.031	31.0
2.026	27.9
2.021	25.0
2.015	23.0
2.010	22.1
2.005	22.2
1.999	22.6
1.994	22.7
1.989	22.3
1.983	21.1
1.978	19.0
1.972	16.6
1.967	14.3
1.962	12.3
1.956	10.6
1.951	9.4
1.946	8.6
1.940	8.2
1.935	8.1
1.930	8.1
1.924	8.4
1.919	9.0
1.914	9.9
1.908	11.7
1.903	14.4
1.898	17.6
1.892	20.5
1.887	22.3
1.882	22.7
1.876	21.9
1.871	20.7
1.866	19.8
1.860	19.7
1.855	21.3
1.850	24.6
1.844	28.6
1.839	31.7
1.834	32.9
1.828	31.6
1.823	29.0
1.818	26.0
1.812	23.6
1.807	22.0
1.802	21.5
1.796	21.7
1.791	22.3
1.786	22.8
1.780	22.8
1.775	22.0
1.769	20.5
1.764	18.5
1.759	16.2
1.753	14.2
1.748	12.5
1.743	11.0
1.737	10.1
1.732	9.3
1.727	8.8
1.721	8.4
1.716	8.3
1.711	8.3
1.705	8.5
1.700	8.9
1.695	9.7
1.689	11.2
1.684	13.3
1.679	16.1
1.673	19.0
1.668	21.4
1.663	22.9
1.657	23.2
1.652	22.5
1.647	21.3
1.641	20.2
1.636	19.8
1.631	20.2
1.625	22.0
1.620	25.4
1.615	29.5
1.609	33.1
1.604	34.8
1.599	34.3
1.593	31.9
1.588	28.7
1.582	25.7
1.577	23.3
1.572	22.0
1.566	21.7
1.561	22.0
1.556	22.3
1.550	22.8
1.545	23.2
1.540	23.3
1.534	23.0
1.529	21.7
1.524	19.7
1.518	17.5
1.513	15.4
1.508	13.5
1.502	11.9
1.497	10.7
1.492	9.9
1.486	9.1
1.481	8.7
1.476	8.3
1.470	8.2
1.465	8.2
1.460	8.4
1.454	8.7
1.449	9.1
1.444	9.6
1.438	10.4
1.433	11.7
1.428	13.7
1.422	16.4
1.417	19.5
1.411	22.2
1.406	24.3
1.401	25.1
1.395	25.1
1.390	24.1
1.385	22.8
1.379	21.5
1.374	20.7
1.369	20.3
1.363	20.7
1.358	22.1
1.353	24.6
1.347	28.0
1.342	32.0
1.337	35.3
1.331	36.9
1.326	36.4
1.321	34.0
1.315	30.6
1.310	27.3
1.305	24.6
1.299	22.8
1.294	21.8
1.289	21.5
1.283	21.7
1.278	22.3
1.273	23.1
1.267	24.1
1.262	24.9
1.256	25.2
1.251	24.5
1.246	23.2
1.240	21.6
1.235	20.0
1.230	18.3
1.224	16.3
1.219	14.6
1.214	13.1
1.208	11.9
1.203	11.1
1.198	10.3
1.192	9.8
1.187	9.4
1.182	9.0
1.176	8.7
1.171	8.6
1.166	8.6
1.160	8.6
1.155	8.5
1.150	8.5
1.144	8.9
1.139	9.3
1.134	9.9
1.128	10.7
1.123	11.4
1.118	12.3
1.112	13.6
1.107	15.6
1.101	18.0
1.096	20.5
1.091	22.7
1.085	24.7
1.080	26.1
1.075	26.6
1.069	26.1
1.064	25.2
1.059	23.9
1.053	22.6
1.048	21.3
1.043	20.3
1.037	19.7
1.032	19.8
1.027	20.6
1.021	22.1
1.016	24.1
1.011	26.9
1.005	30.3
1.000	33.8
0.995	37.0
0.989	39.2
0.984	39.8
0.979	39.0
0.973	36.9
0.968	34.3
0.962	31.5
0.957	28.7
0.952	25.9
0.946	23.4
0.941	21.8
0.936	21.2
0.930	20.9
0.925	21.0
0.920	21.3
0.914	21.5
0.909	21.0
0.904	20.2
0.898	19.5
0.893	19.4
0.888	19.5
0.882	20.4
0.877	21.8
0.872	23.4
0.866	24.2
0.861	24.1
0.856	23.1
0.850	21.5
0.845	19.6
0.840	17.9
0.834	16.3
0.829	15.1
0.823	13.9
0.818	12.8
0.813	11.9
0.807	11.1
0.802	10.6
0.797	10.2
0.791	9.8
0.786	9.5
0.781	9.2
0.775	9.1
0.770	8.9
0.765	8.7
0.759	8.7
0.754	8.6
0.749	8.6
0.743	8.6
0.738	8.6
0.733	8.6
0.727	8.6
0.722	8.7
0.717	8.8
0.711	9.0
0.706	9.2
0.701	9.5
0.695	9.8
0.690	10.1
0.684	10.3
0.679	10.7
0.674	11.2
0.668	12.0
0.663	12.7
0.658	13.5
0.652	14.7
0.647	15.8
0.642	16.8
0.636	18.1
0.631	19.7
0.626	21.3
0.620	22.7
0.615	23.9
0.610	24.9
0.604	25.7
0.599	26.2
0.594	26.5
0.588	26.5
0.583	26.2
0.578	25.8
0.572	25.0
0.567	24.5
0.561	24.0
0.556	23.5
0.551	23.0
0.545	22.2
0.540	21.6
0.535	21.0
0.529	20.6
0.524	20.2
0.519	19.8
0.513	19.5
0.508	19.5
0.503	19.4
0.497	19.5
0.492	19.5
0.487	19.6
0.481	20.0
0.476	21.0
0.471	22.1
0.465	23.1
0.460	24.3
0.455	25.5
0.449	26.8
0.444	28.3
0.438	29.7
0.433	31.0
0.428	32.4
0.422	33.9
0.417	35.2
0.412	36.4
0.406	37.4
0.401	38.2
0.396	38.6
0.390	38.9
0.385	38.8
0.380	38.4
0.374	37.9
0.369	37.2
0.364	36.3
0.358	35.2
0.353	34.1
0.348	33.2
0.342	32.3
0.337	31.5
0.332	30.6
0.326	29.8
0.321	28.8
0.316	27.9
0.310	27.1
0.305	26.2
0.299	25.4
0.294	24.6
0.289	23.9
0.283	23.3
0.278	22.6
0.273	22.1
0.267	21.6
0.262	21.2
0.257	20.8
0.251	20.7
0.246	20.6
0.241	20.5
0.235	20.2
0.230	20.1
0.225	20.0
0.219	20.0
0.214	19.8
0.209	19.7
0.203	19.7
0.198	19.7
0.193	19.8
0.187	19.8
0.182	19.8
0.176	19.9
0.171	20.0
0.166	20.0
0.160	20.0
0.155	20.1
0.150	20.1
0.144	20.3
0.139	20.4
0.134	20.5
0.128	20.5
0.123	20.6
0.118	20.7
0.112	20.9
0.107	21.0
0.102	21.0
0.096	21.1
0.091	21.2
0.086	21.3
0.080	21.4
0.075	21.4
0.070	21.4
0.064	21.5
0.059	21.5
0.053	21.5
0.048	21.6
0.043	21.6
0.037	21.7
0.032	21.7
0.027	21.8
0.021	21.9
0.016	21.9
0.011	22.0
0.005	22.0
0.000	22.3
-0.005	22.1
-0.011	21.9
-0.016	21.9
-0.021	21.9
-0.027	22.0
-0.032	22.0
-0.037	22.0
-0.043	22.0
-0.048	22.0
-0.053	21.9
-0.059	21.9
-0.064	21.9
-0.070	21.9
-0.075	21.8
-0.080	21.7
-0.086	21.6
-0.091	21.6
-0.096	21.4
-0.102	21.3
-0.107	21.0
-0.112	20.5
-0.118	20.2
-0.123	20.2
-0.128	20.6
-0.134	21.0
-0.139	21.0
-0.144	21.0
-0.150	21.1
-0.155	21.1
-0.160	21.0
-0.166	21.1
-0.171	21.2
-0.176	21.4
-0.182	21.5
-0.187	21.8
-0.193	22.0
-0.198	22.1
-0.203	22.2
-0.209	22.6
-0.214	23.1
-0.219	23.7
-0.225	24.1
-0.230	24.7
-0.235	25.2
-0.241	25.7
-0.246	26.2
-0.251	26.9
-0.257	27.7
-0.262	28.5
-0.267	29.3
-0.273	29.9
-0.278	30.3
-0.283	30.9
-0.289	32.0
-0.294	33.3
-0.299	34.2
-0.305	34.9
-0.310	35.6
-0.316	36.4
-0.321	37.0
-0.326	37.5
-0.332	37.9
-0.337	38.2
-0.342	38.4
-0.348	38.4
-0.353	38.0
-0.358	37.6
-0.364	36.9
-0.369	36.2
-0.374	35.4
-0.380	34.6
-0.385	33.6
-0.390	32.5
-0.396	31.3
-0.401	30.1
-0.406	28.9
-0.412	27.7
-0.417	26.5
-0.422	25.4
-0.428	24.5
-0.433	23.7
-0.438	23.0
-0.444	22.5
-0.449	22.0
-0.455	21.6
-0.460	21.3
-0.465	21.2
-0.471	21.1
-0.476	21.1
-0.481	21.1
-0.487	21.3
-0.492	21.1
-0.497	20.7
-0.503	20.7
-0.508	21.2
-0.513	21.9
-0.519	22.6
-0.524	23.1
-0.529	23.3
-0.535	23.4
-0.540	23.3
-0.545	22.7
-0.551	22.0
-0.556	21.5
-0.561	21.3
-0.567	20.9
-0.572	20.4
-0.578	19.7
-0.583	19.1
-0.588	18.4
-0.594	17.7
-0.599	16.9
-0.604	16.2
-0.610	15.3
-0.615	14.4
-0.620	13.5
-0.626	12.7
-0.631	11.9
-0.636	11.5
-0.642	11.0
-0.647	10.6
-0.652	10.2
-0.658	9.8
-0.663	9.4
-0.668	9.1
-0.674	8.8
-0.679	8.7
-0.684	8.6
-0.690	8.6
-0.695	8.6
-0.701	8.6
-0.706	8.6
-0.711	8.8
-0.717	8.9
-0.722	9.1
-0.727	9.2
-0.733	9.5
-0.738	9.8
-0.743	10.1
-0.749	10.4
-0.754	10.9
-0.759	11.3
-0.765	12.0
-0.770	12.8
-0.775	13.6
-0.781	14.4
-0.786	15.5
-0.791	16.6
-0.797	17.4
-0.802	18.1
-0.807	19.0
-0.813	20.2
-0.818	21.8
-0.823	23.0
-0.829	23.8
-0.834	24.1
-0.840	24.1
-0.845	23.7
-0.850	23.3
-0.856	22.8
-0.861	22.4
-0.866	22.1
-0.872	22.0
-0.877	22.0
-0.882	22.4
-0.888	23.0
-0.893	23.9
-0.898	25.1
-0.904	26.6
-0.909	28.2
-0.914	29.7
-0.920	31.0
-0.925	31.8
-0.930	32.4
-0.936	32.3
-0.941	31.6
-0.946	30.9
-0.952	30.5
-0.957	29.7
-0.962	28.4
-0.968	26.9
-0.973	25.3
-0.979	24.0
-0.984	23.1
-0.989	22.4
-0.995	22.0
-1.000	21.9
-1.005	21.9
-1.011	21.9
-1.016	21.9
-1.021	21.8
-1.027	21.5
-1.032	21.1
-1.037	20.6
-1.043	20.1
-1.048	19.3
-1.053	18.5
-1.059	17.6
-1.064	16.5
-1.069	15.3
-1.075	14.1
-1.080	12.9
-1.085	11.8
-1.091	11.1
-1.096	10.5
-1.101	10.0
-1.107	9.7
-1.112	9.4
-1.118	9.4
-1.123	9.3
-1.128	9.3
-1.134	9.5
-1.139	9.8
-1.144	10.2
-1.150	10.7
-1.155	11.1
-1.160	11.7
-1.166	12.5
-1.171	13.7
-1.176	15.3
-1.182	17.2
-1.187	19.1
-1.192	20.7
-1.198	22.0
-1.203	22.9
-1.208	23.3
-1.214	23.2
-1.219	22.8
-1.224	22.4
-1.230	22.0
-1.235	22.0
-1.240	22.4
-1.246	23.2
-1.251	24.5
-1.256	26.1
-1.262	27.6
-1.267	28.9
-1.273	29.9
-1.278	30.4
-1.283	30.4
-1.289	30.1
-1.294	29.2
-1.299	27.9
-1.305	26.3
-1.310	24.7
-1.315	23.3
-1.321	22.3
-1.326	21.5
-1.331	20.8
-1.337	20.0
-1.342	19.6
-1.347	19.5
-1.353	19.4
-1.358	19.0
-1.363	18.3
-1.369	17.6
-1.374	16.6
-1.379	15.4
-1.385	14.2
-1.390	12.9
-1.395	11.7
-1.401	10.9
-1.406	10.3
-1.411	9.8
-1.417	9.5
-1.422	9.5
-1.428	9.5
-1.433	9.6
-1.438	10.0
-1.444	10.4
-1.449	11.2
-1.454	12.1
-1.460	13.2
-1.465	14.6
-1.470	16.2
-1.476	17.8
-1.481	19.3
-1.486	20.4
-1.492	21.1
-1.497	21.3
-1.502	21.2
-1.508	20.9
-1.513	20.8
-1.518	21.0
-1.524	21.8
-1.529	23.2
-1.534	25.1
-1.540	26.4
-1.545	27.5
-1.550	28.0
-1.556	27.8
-1.561	27.0
-1.566	26.0
-1.572	24.7
-1.577	23.3
-1.582	22.1
-1.588	21.2
-1.593	20.7
-1.599	20.2
-1.604	19.6
-1.609	19.2
-1.615	18.2
-1.620	17.1
-1.625	15.9
-1.631	15.2
-1.636	14.4
-1.641	13.3
-1.647	12.1
-1.652	11.1
-1.657	10.2
-1.663	9.7
-1.668	9.3
-1.673	9.4
-1.679	9.5
-1.684	10.0
-1.689	10.6
-1.695	11.7
-1.700	12.9
-1.705	14.5
-1.711	16.2
-1.716	17.8
-1.721	19.3
-1.727	20.5
-1.732	21.2
-1.737	21.5
-1.743	21.5
-1.748	21.7
-1.753	22.4
-1.759	23.4
-1.764	24.5
-1.769	25.2
-1.775	25.6
-1.780	25.9
-1.786	26.2
-1.791	26.0
-1.796	25.3
-1.802	24.2
-1.807	22.9
-1.812	21.7
-1.818	20.9
-1.823	20.1
-1.828	19.3
-1.834	18.5
-1.839	17.8
-1.844	17.1
-1.850	16.1
-1.855	14.9
-1.860	13.7
-1.866	12.4
-1.871	11.3
-1.876	10.5
-1.882	10.0
-1.887	9.7
-1.892	9.8
-1.898	10.2
-1.903	10.9
-1.908	12.1
-1.914	13.5
-1.919	15.2
-1.924	17.1
-1.930	18.8
-1.935	20.1
-1.940	20.9
-1.946	21.3
-1.951	21.5
-1.956	21.9
-1.962	22.8
-1.967	24.3
-1.972	25.8
-1.978	27.0
-1.983	27.5
-1.989	27.5
-1.994	26.9
-1.999	25.8
-2.005	24.3
-2.010	22.9
-2.015	21.7
-2.021	20.6
-2.026	19.8
-2.031	18.6
-2.037	17.6
-2.042	16.4
-2.047	15.2
-2.053	14.0
-2.058	12.7
-2.063	11.5
-2.069	10.7
-2.074	9.9
-2.079	9.7
-2.085	9.7
-2.090	10.2
-2.095	11.1
-2.101	12.5
-2.106	14.2
-2.111	16.3
-2.117	18.3
-2.122	19.9
-2.127	21.0
-2.133	21.5
-2.138	21.8
-2.143	22.4
-2.149	23.4
-2.154	24.9
-2.159	26.2
-2.165	27.2
-2.170	27.5
-2.175	27.2
-2.181	26.2
-2.186	24.8
-2.191	23.2
-2.197	21.8
-2.202	20.7
-2.207	19.5
-2.213	18.2
-2.218	17.1
-2.223	16.2
-2.229	15.0
-2.234	13.4
-2.240	11.9
-2.245	10.7
-2.250	9.9
-2.256	9.4
-2.261	9.5
-2.266	10.1
-2.272	11.3
-2.277	12.8
-2.282	14.8
-2.288	16.7
-2.293	18.5
-2.298	20.1
-2.304	21.1
-2.309	21.6
-2.314	22.4
-2.320	23.4
-2.325	24.8
-2.330	26.3
-2.336	27.2
-2.341	27.3
-2.346	26.6
-2.352	25.2
-2.357	23.5
-2.362	21.9
-2.368	20.9
-2.373	20.1
-2.378	19.2
-2.384	18.0
-2.389	16.8
-2.394	15.3
-2.400	13.7
-2.405	12.0
-2.410	10.8
-2.416	10.0
-2.421	9.8
-2.426	10.1
-2.432	10.8
-2.437	12.2
-2.442	14.1
-2.448	16.2
-2.453	18.2
-2.458	19.8
-2.464	20.9
-2.469	21.4
-2.474	22.1
-2.480	23.3
-2.485	25.2
-2.490	26.4
-2.496	26.8
-2.501	26.1
-2.506	24.9
-2.512	23.3
-2.517	21.9
-2.522	20.8
-2.528	19.9
-2.533	18.9
-2.538	17.9
-2.544	16.6
-2.549	15.0
-2.554	13.2
-2.560	11.6
-2.565	10.4
-2.570	9.7
-2.576	9.7
-2.581	10.2
-2.586	11.3
-2.592	13.0
-2.597	15.0
-2.602	17.2
-2.608	18.7
-2.613	19.6
-2.619	20.3
-2.624	21.3
-2.629	22.6
-2.635	24.1
-2.640	25.3
-2.645	26.1
-2.651	25.8
-2.656	24.7
-2.661	23.0
-2.667	21.4
-2.672	20.2
-2.677	18.8
-2.683	17.0
-2.688	15.4
-2.693	13.8
-2.699	12.4
-2.704	10.9
-2.709	9.7
-2.715	9.1
-2.720	9.1
-2.725	9.5
-2.731	10.8
-2.736	13.5
-2.741	15.5
-2.747	17.3
-2.752	18.8
-2.757	19.6
-2.763	20.4
-2.768	21.5
-2.773	22.7
-2.779	23.9
-2.784	24.8
-2.789	24.9
-2.795	23.9
-2.800	22.3
-2.805	20.5
-2.811	19.0
-2.816	17.8
-2.821	16.6
-2.827	15.2
-2.832	13.6
-2.837	11.8
-2.843	10.2
-2.848	9.2
-2.853	8.8
-2.859	9.2
-2.864	10.0
-2.869	11.5
-2.875	13.6
-2.880	16.0
-2.885	17.8
-2.891	18.9
-2.896	19.6
-2.901	20.7
-2.907	22.0
-2.912	23.3
-2.917	23.8
-2.923	23.5
-2.928	22.5
-2.933	20.8
-2.939	19.2
-2.944	18.0
-2.949	17.1
-2.955	16.1
-2.960	14.6
-2.965	12.7
-2.971	10.9
-2.976	9.7
-2.981	9.0
-2.987	9.2
-2.992	10.0
-2.997	11.6
-3.003	13.8
-3.008	16.2
-3.013	18.2
-3.019	19.4
-3.024	20.2
-3.029	21.4
-3.035	23.0
-3.040	24.6
-3.045	24.7
-3.051	23.8
-3.056	22.1
-3.061	20.2
-3.067	19.0
-3.072	18.1
-3.077	16.8
-3.083	15.3
-3.088	13.3
-3.093	11.4
-3.099	9.7
-3.104	9.0
-3.109	9.0
-3.115	9.8
-3.120	11.3
-3.125	13.3
-3.131	15.6
-3.136	17.6
-3.141	19.2
-3.147	20.4
-3.152	21.6
-3.157	23.2
-3.163	24.7
-3.168	25.5
-3.173	24.7
-3.179	22.7
-3.184	20.6
-3.189	19.2
-3.195	18.0
-3.200	16.5
-3.205	14.6
-3.211	12.4
-3.216	10.4
-3.221	9.3
-3.227	9.0
-3.232	9.6
-3.237	11.1
-3.243	13.4
-3.248	16.0
-3.253	18.1
-3.259	19.2
-3.264	20.0
-3.269	21.1
-3.275	23.1
-3.280	23.7
-3.285	22.2
-3.291	19.6
-3.296	17.4
-3.301	16.2
-3.306	15.9
-3.312	15.9
-3.317	15.0
-3.322	13.1
-3.328	11.1
-3.333	9.5
-3.338	8.9
-3.344	9.1
-3.349	10.0
-3.354	11.9
-3.360	14.6
-3.365	17.2
-3.370	18.7
-3.376	19.1
-3.381	19.7
-3.386	21.4
-3.392	23.6
-3.397	24.6
-3.402	23.4
-3.408	20.7
-3.413	18.9
-3.418	18.0
-3.424	17.0
