&a / °	I1 / %
3.216	22.2
3.211	20.2
3.205	19.7
3.200	19.9
3.195	20.0
3.189	19.4
3.184	17.8
3.179	15.5
3.173	13.1
3.168	11.3
3.163	10.4
3.157	10.8
3.152	13.0
3.147	16.3
3.141	18.6
3.136	18.9
3.131	17.9
3.125	17.1
3.120	18.2
3.115	22.0
3.109	26.4
3.104	28.3
3.099	26.7
3.093	23.6
3.088	21.2
3.083	20.4
3.077	20.6
3.072	20.9
3.067	20.5
3.061	19.0
3.056	16.8
3.051	14.5
3.045	12.4
3.040	11.2
3.035	10.9
3.029	12.3
3.024	15.3
3.019	18.5
3.013	20.0
3.008	19.6
3.003	18.3
2.997	17.6
2.992	19.2
2.987	23.6
2.981	27.8
2.976	29.5
2.971	27.8
2.965	24.5
2.960	21.9
2.955	20.7
2.949	20.7
2.944	21.2
2.939	21.2
2.933	20.1
2.928	18.1
2.923	15.7
2.917	13.3
2.912	11.7
2.907	10.8
2.901	11.0
2.896	13.1
2.891	16.7
2.885	19.5
2.880	20.4
2.875	19.7
2.869	18.5
2.864	17.8
2.859	19.5
2.853	23.7
2.848	28.0
2.843	30.0
2.837	28.8
2.832	25.8
2.827	22.9
2.821	21.3
2.816	21.0
2.811	21.4
2.805	21.6
2.800	20.9
2.795	19.3
2.789	16.9
2.784	14.4
2.779	12.2
2.773	10.8
2.768	10.2
2.763	10.9
2.757	13.3
2.752	16.9
2.747	19.9
2.741	21.1
2.736	21.3
2.731	19.6
2.725	18.4
2.720	19.2
2.715	22.6
2.709	26.6
2.704	29.0
2.699	29.4
2.693	27.5
2.688	24.1
2.683	21.4
2.677	20.2
2.672	20.2
2.667	21.1
2.661	21.4
2.656	20.9
2.651	19.4
2.645	17.3
2.640	14.9
2.635	12.8
2.629	11.4
2.624	10.7
2.619	11.0
2.613	12.8
2.608	16.0
2.602	19.4
2.597	21.4
2.592	21.7
2.586	20.5
2.581	18.9
2.576	18.1
2.570	19.5
2.565	23.6
2.560	28.3
2.554	31.1
2.549	31.0
2.544	28.4
2.538	25.1
2.533	22.3
2.528	20.9
2.522	20.7
2.517	21.2
2.512	21.5
2.506	21.2
2.501	20.2
2.496	18.4
2.490	16.1
2.485	14.0
2.480	12.2
2.474	11.0
2.469	10.5
2.464	10.9
2.458	12.6
2.453	15.7
2.448	19.0
2.442	21.2
2.437	21.7
2.432	20.9
2.426	19.3
2.421	18.1
2.416	18.4
2.410	20.8
2.405	25.3
2.400	29.5
2.394	31.6
2.389	30.8
2.384	28.0
2.378	24.6
2.373	21.8
2.368	20.3
2.362	20.1
2.357	20.8
2.352	21.4
2.346	21.5
2.341	20.9
2.336	19.6
2.330	17.4
2.325	15.1
2.320	13.0
2.314	11.6
2.309	10.8
2.304	10.5
2.298	11.1
2.293	12.7
2.288	15.6
2.282	19.0
2.277	21.4
2.272	22.3
2.266	21.7
2.261	19.7
2.256	17.4
2.250	15.9
2.245	16.3
2.240	19.2
2.234	24.3
2.229	29.5
2.223	31.9
2.218	31.3
2.213	28.5
2.207	24.9
2.202	21.8
2.197	19.8
2.191	19.2
2.186	19.7
2.181	20.7
2.175	21.1
2.170	20.6
2.165	19.6
2.159	18.4
2.154	16.9
2.149	14.8
2.143	13.0
2.138	11.6
2.133	10.8
2.127	10.4
2.122	10.6
2.117	11.7
2.111	13.9
2.106	17.0
2.101	20.2
2.095	22.3
2.090	22.8
2.085	22.0
2.079	20.4
2.074	18.8
2.069	17.8
2.063	17.9
2.058	19.9
2.053	23.6
2.047	28.2
2.042	31.7
2.037	32.8
2.031	31.2
2.026	27.9
2.021	24.4
2.015	21.5
2.010	19.7
2.005	19.2
1.999	19.6
1.994	20.4
1.989	21.2
1.983	21.8
1.978	21.4
1.972	20.3
1.967	18.6
1.962	16.5
1.956	14.1
1.951	12.3
1.946	11.0
1.940	10.3
1.935	10.0
1.930	10.1
1.924	10.6
1.919	11.9
1.914	14.2
1.908	17.1
1.903	20.0
1.898	22.1
1.892	22.8
1.887	22.3
1.882	20.9
1.876	19.3
1.871	17.9
1.866	17.1
1.860	17.5
1.855	19.5
1.850	23.2
1.844	27.7
1.839	31.4
1.834	33.1
1.828	32.2
1.823	29.5
1.818	26.2
1.812	23.0
1.807	20.6
1.802	19.2
1.796	18.8
1.791	19.2
1.786	20.2
1.780	21.4
1.775	22.2
1.769	22.5
1.764	22.0
1.759	20.8
1.753	19.0
1.748	17.0
1.743	15.0
1.737	13.4
1.732	12.0
1.727	11.1
1.721	10.5
1.716	10.2
1.711	10.2
1.705	10.6
1.700	11.8
1.695	13.8
1.689	16.5
1.684	19.5
1.679	21.9
1.673	23.2
1.668	23.3
1.663	22.6
1.657	21.3
1.652	19.7
1.647	18.4
1.641	17.6
1.636	17.4
1.631	18.3
1.625	20.5
1.620	24.3
1.615	28.9
1.609	33.1
1.604	35.4
1.599	35.2
1.593	32.9
1.588	29.5
1.582	25.9
1.577	22.8
1.572	20.6
1.566	19.4
1.561	19.0
1.556	19.0
1.550	19.6
1.545	20.8
1.540	21.9
1.534	23.3
1.529	23.9
1.524	23.6
1.518	22.6
1.513	20.9
1.508	18.9
1.502	16.8
1.497	14.9
1.492	13.3
1.486	12.0
1.481	11.0
1.476	10.2
1.470	10.0
1.465	10.0
1.460	10.4
1.454	10.8
1.449	11.7
1.444	13.0
1.438	15.0
1.433	17.6
1.428	20.4
1.422	22.9
1.417	24.6
1.411	25.2
1.406	24.8
1.401	23.6
1.395	22.1
1.390	20.5
1.385	19.2
1.379	18.2
1.374	17.8
1.369	17.9
1.363	18.8
1.358	20.5
1.353	23.3
1.347	27.0
1.342	31.4
1.337	35.3
1.331	37.5
1.326	37.3
1.321	35.0
1.315	31.5
1.310	27.8
1.305	24.6
1.299	22.1
1.294	20.2
1.289	19.1
1.283	18.6
1.278	18.6
1.273	19.3
1.267	20.2
1.262	21.4
1.256	22.7
1.251	23.6
1.246	24.0
1.240	24.2
1.235	24.2
1.230	23.7
1.224	22.4
1.219	20.8
1.214	18.9
1.208	17.1
1.203	15.5
1.198	14.0
1.192	12.9
1.187	12.0
1.182	11.3
1.176	10.8
1.171	10.5
1.166	10.4
1.160	10.4
1.155	10.3
1.150	10.4
1.144	11.1
1.139	12.0
1.134	13.4
1.128	15.0
1.123	16.6
1.118	18.4
1.112	20.4
1.107	22.4
1.101	24.1
1.096	25.1
1.091	25.3
1.085	25.2
1.080	24.7
1.075	23.7
1.069	22.3
1.064	20.9
1.059	19.7
1.053	18.6
1.048	17.8
1.043	17.2
1.037	17.1
1.032	17.6
1.027	18.7
1.021	20.4
1.016	22.6
1.011	25.4
1.005	29.0
1.000	32.8
0.995	36.3
0.989	38.9
0.984	40.0
0.979	39.6
0.973	37.8
0.968	35.3
0.962	32.4
0.957	29.4
0.952	26.2
0.946	23.2
0.941	21.1
0.936	19.9
0.930	19.1
0.925	18.3
0.920	18.0
0.914	17.6
0.909	17.0
0.904	16.2
0.898	15.8
0.893	15.8
0.888	16.2
0.882	17.3
0.877	19.1
0.872	21.5
0.866	23.6
0.861	25.2
0.856	26.0
0.850	26.1
0.845	25.4
0.840	24.4
0.834	23.3
0.829	22.1
0.823	20.6
0.818	19.0
0.813	17.4
0.807	16.0
0.802	14.8
0.797	13.8
0.791	13.0
0.786	12.3
0.781	11.7
0.775	11.2
0.770	10.8
0.765	10.6
0.759	10.4
0.754	10.3
0.749	10.3
0.743	10.2
0.738	10.2
0.733	10.2
0.727	10.3
0.722	10.5
0.717	10.7
0.711	11.1
0.706	11.5
0.701	12.0
0.695	12.6
0.690	13.3
0.684	14.1
0.679	15.1
0.674	16.1
0.668	17.4
0.663	18.6
0.658	20.1
0.652	21.5
0.647	22.7
0.642	23.6
0.636	24.6
0.631	25.5
0.626	26.2
0.620	26.4
0.615	26.3
0.610	25.9
0.604	25.4
0.599	24.7
0.594	24.1
0.588	23.3
0.583	22.5
0.578	21.6
0.572	20.7
0.567	20.0
0.561	19.5
0.556	19.0
0.551	18.5
0.545	18.0
0.540	17.6
0.535	17.3
0.529	17.1
0.524	17.0
0.519	16.9
0.513	16.9
0.508	17.0
0.503	17.1
0.497	17.4
0.492	17.5
0.487	17.8
0.481	18.5
0.476	19.5
0.471	20.6
0.465	21.7
0.460	22.9
0.455	24.1
0.449	25.4
0.444	26.9
0.438	28.4
0.433	29.9
0.428	31.3
0.422	32.9
0.417	34.5
0.412	35.8
0.406	37.0
0.401	37.9
0.396	38.6
0.390	39.0
0.385	39.1
0.380	39.1
0.374	38.7
0.369	38.2
0.364	37.3
0.358	36.4
0.353	35.4
0.348	34.5
0.342	33.6
0.337	32.8
0.332	31.9
0.326	30.9
0.321	30.0
0.316	28.9
0.310	27.9
0.305	27.0
0.299	26.1
0.294	25.3
0.289	24.4
0.283	23.6
0.278	22.8
0.273	22.1
0.267	21.4
0.262	20.9
0.257	20.4
0.251	20.1
0.246	19.7
0.241	19.5
0.235	19.2
0.230	18.9
0.225	18.7
0.219	18.5
0.214	18.2
0.209	18.0
0.203	17.9
0.198	17.9
0.193	17.9
0.187	17.8
0.182	17.7
0.176	17.7
0.171	17.6
0.166	17.6
0.160	17.6
0.155	17.5
0.150	17.4
0.144	17.5
0.139	17.5
0.134	17.5
0.128	17.5
0.123	17.5
0.118	17.5
0.112	17.5
0.107	17.5
0.102	17.5
0.096	17.6
0.091	17.6
0.086	17.6
0.080	17.6
0.075	17.6
0.070	17.6
0.064	17.6
0.059	17.6
0.053	17.6
0.048	17.7
0.043	17.7
0.037	17.7
0.032	17.8
0.027	17.9
0.021	17.9
0.016	18.0
0.011	18.0
0.005	18.0
0.000	18.4
-0.005	18.2
-0.011	18.1
-0.016	18.0
-0.021	18.1
-0.027	18.2
-0.032	18.2
-0.037	18.2
-0.043	18.2
-0.048	18.2
-0.053	18.2
-0.059	18.3
-0.064	18.3
-0.070	18.3
-0.075	18.3
-0.080	18.3
-0.086	18.3
-0.091	18.3
-0.096	18.2
-0.102	18.2
-0.107	18.0
-0.112	17.8
-0.118	17.7
-0.123	17.7
-0.128	18.1
-0.134	18.5
-0.139	18.7
-0.144	18.9
-0.150	19.0
-0.155	19.1
-0.160	19.2
-0.166	19.5
-0.171	19.7
-0.176	20.0
-0.182	20.3
-0.187	20.7
-0.193	21.1
-0.198	21.4
-0.203	21.6
-0.209	22.0
-0.214	22.7
-0.219	23.4
-0.225	24.0
-0.230	24.7
-0.235	25.4
-0.241	26.1
-0.246	26.8
-0.251	27.5
-0.257	28.4
-0.262	29.2
-0.267	30.1
-0.273	30.8
-0.278	31.2
-0.283	32.0
-0.289	33.1
-0.294	34.4
-0.299	35.3
-0.305	36.0
-0.310	36.6
-0.316	37.4
-0.321	37.9
-0.326	38.2
-0.332	38.6
-0.337	38.7
-0.342	38.7
-0.348	38.6
-0.353	38.1
-0.358	37.5
-0.364	36.7
-0.369	35.9
-0.374	35.0
-0.380	34.0
-0.385	32.9
-0.390	31.7
-0.396	30.4
-0.401	29.0
-0.406	27.8
-0.412	26.5
-0.417	25.2
-0.422	24.1
-0.428	23.0
-0.433	22.1
-0.438	21.3
-0.444	20.6
-0.449	20.0
-0.455	19.5
-0.460	19.1
-0.465	18.8
-0.471	18.5
-0.476	18.3
-0.481	18.4
-0.487	18.4
-0.492	18.2
-0.497	18.0
-0.503	18.0
-0.508	18.4
-0.513	19.2
-0.519	20.0
-0.524	20.7
-0.529	21.2
-0.535	21.7
-0.540	22.1
-0.545	22.0
-0.551	21.9
-0.556	21.9
-0.561	22.1
-0.567	22.2
-0.572	22.1
-0.578	22.0
-0.583	21.6
-0.588	21.4
-0.594	21.0
-0.599	20.6
-0.604	20.3
-0.610	19.6
-0.615	18.8
-0.620	18.0
-0.626	17.1
-0.631	16.3
-0.636	15.9
-0.642	15.3
-0.647	14.6
-0.652	13.9
-0.658	13.2
-0.663	12.6
-0.668	12.0
-0.674	11.5
-0.679	11.1
-0.684	10.8
-0.690	10.7
-0.695	10.7
-0.701	10.7
-0.706	10.7
-0.711	10.8
-0.717	10.9
-0.722	11.2
-0.727	11.5
-0.733	12.0
-0.738	12.5
-0.743	13.2
-0.749	13.9
-0.754	14.8
-0.759	15.6
-0.765	16.7
-0.770	17.9
-0.775	19.1
-0.781	20.3
-0.786	21.5
-0.791	22.3
-0.797	22.6
-0.802	22.6
-0.807	22.8
-0.813	23.0
-0.818	23.0
-0.823	22.8
-0.829	22.4
-0.834	21.7
-0.840	21.0
-0.845	20.4
-0.850	19.9
-0.856	19.5
-0.861	19.3
-0.866	19.3
-0.872	19.6
-0.877	20.0
-0.882	20.7
-0.888	21.7
-0.893	23.0
-0.898	24.6
-0.904	26.3
-0.909	28.0
-0.914	29.6
-0.920	31.0
-0.925	31.7
-0.930	32.3
-0.936	32.0
-0.941	31.3
-0.946	30.5
-0.952	29.9
-0.957	28.8
-0.962	27.3
-0.968	25.5
-0.973	23.7
-0.979	22.2
-0.984	21.0
-0.989	20.2
-0.995	19.8
-1.000	19.6
-1.005	19.6
-1.011	19.8
-1.016	20.1
-1.021	20.5
-1.027	20.8
-1.032	20.9
-1.037	20.9
-1.043	20.9
-1.048	20.6
-1.053	20.3
-1.059	19.9
-1.064	19.4
-1.069	18.6
-1.075	17.8
-1.080	16.8
-1.085	15.6
-1.091	14.7
-1.096	13.9
-1.101	13.1
-1.107	12.4
-1.112	11.9
-1.118	11.5
-1.123	11.5
-1.128	11.6
-1.134	11.9
-1.139	12.4
-1.144	13.1
-1.150	14.0
-1.155	14.8
-1.160	15.7
-1.166	16.9
-1.171	18.4
-1.176	20.1
-1.182	21.7
-1.187	22.8
-1.192	23.2
-1.198	23.0
-1.203	22.4
-1.208	21.6
-1.214	20.7
-1.219	20.0
-1.224	19.5
-1.230	19.4
-1.235	19.8
-1.240	20.6
-1.246	21.8
-1.251	23.4
-1.256	25.3
-1.262	26.9
-1.267	28.4
-1.273	29.4
-1.278	29.9
-1.283	29.9
-1.289	29.4
-1.294	28.3
-1.299	26.8
-1.305	24.9
-1.310	23.1
-1.315	21.5
-1.321	20.4
-1.326	19.6
-1.331	19.1
-1.337	18.7
-1.342	18.7
-1.347	19.0
-1.353	19.4
-1.358	19.4
-1.363	19.4
-1.369	19.1
-1.374	18.7
-1.379	18.1
-1.385	17.2
-1.390	16.0
-1.395	15.0
-1.401	14.1
-1.406	13.3
-1.411	12.5
-1.417	12.0
-1.422	11.7
-1.428	11.7
-1.433	12.1
-1.438	12.6
-1.444	13.4
-1.449	14.6
-1.454	15.8
-1.460	17.2
-1.465	18.7
-1.470	20.0
-1.476	20.8
-1.481	21.1
-1.486	20.8
-1.492	20.3
-1.497	19.8
-1.502	19.4
-1.508	19.2
-1.513	19.2
-1.518	19.8
-1.524	21.1
-1.529	22.7
-1.534	24.8
-1.540	26.4
-1.545	27.5
-1.550	28.0
-1.556	27.7
-1.561	26.9
-1.566	25.5
-1.572	23.9
-1.577	22.3
-1.582	20.8
-1.588	19.9
-1.593	19.3
-1.599	19.1
-1.604	18.9
-1.609	19.0
-1.615	18.6
-1.620	17.9
-1.625	17.3
-1.631	16.9
-1.636	16.7
-1.641	16.2
-1.647	15.2
-1.652	14.0
-1.657	12.9
-1.663	12.2
-1.668	11.8
-1.673	11.8
-1.679	12.1
-1.684	12.9
-1.689	14.0
-1.695	15.4
-1.700	17.0
-1.705	18.6
-1.711	19.9
-1.716	20.7
-1.721	21.0
-1.727	20.8
-1.732	20.3
-1.737	19.9
-1.743	19.8
-1.748	20.3
-1.753	21.2
-1.759	22.7
-1.764	24.0
-1.769	24.8
-1.775	25.4
-1.780	25.7
-1.786	26.0
-1.791	25.7
-1.796	24.8
-1.802	23.4
-1.807	21.8
-1.812	20.6
-1.818	19.8
-1.823	19.4
-1.828	19.1
-1.834	18.8
-1.839	18.7
-1.844	18.3
-1.850	17.9
-1.855	17.4
-1.860	16.6
-1.866	15.4
-1.871	14.3
-1.876	13.3
-1.882	12.5
-1.887	12.2
-1.892	12.4
-1.898	13.1
-1.903	14.2
-1.908	15.7
-1.914	17.4
-1.919	19.0
-1.924	20.2
-1.930	20.9
-1.935	20.8
-1.940	20.4
-1.946	20.0
-1.951	20.1
-1.956	20.7
-1.962	21.9
-1.967	23.6
-1.972	25.3
-1.978	26.6
-1.983	27.2
-1.989	27.2
-1.994	26.4
-1.999	25.0
-2.005	23.3
-2.010	21.7
-2.015	20.5
-2.021	19.7
-2.026	19.3
-2.031	18.8
-2.037	18.3
-2.042	17.6
-2.047	17.0
-2.053	16.2
-2.058	15.4
-2.063	14.4
-2.069	13.4
-2.074	12.6
-2.079	12.2
-2.085	12.4
-2.090	13.2
-2.095	14.5
-2.101	16.2
-2.106	18.1
-2.111	19.7
-2.117	20.8
-2.122	21.0
-2.127	20.6
-2.133	20.2
-2.138	20.2
-2.143	21.0
-2.149	22.3
-2.154	24.0
-2.159	25.6
-2.165	26.7
-2.170	27.1
-2.175	26.7
-2.181	25.5
-2.186	23.8
-2.191	21.8
-2.197	20.6
-2.202	19.8
-2.207	19.3
-2.213	18.5
-2.218	17.8
-2.223	17.4
-2.229	17.1
-2.234	16.0
-2.240	14.6
-2.245	13.3
-2.250	12.2
-2.256	11.7
-2.261	12.1
-2.266	13.0
-2.272	14.6
-2.277	16.5
-2.282	18.2
-2.288	19.4
-2.293	20.1
-2.298	20.2
-2.304	20.1
-2.309	20.1
-2.314	20.9
-2.320	22.3
-2.325	24.0
-2.330	25.6
-2.336	26.6
-2.341	26.8
-2.346	25.9
-2.352	24.2
-2.357	22.2
-2.362	20.6
-2.368	19.7
-2.373	19.3
-2.378	19.0
-2.384	18.5
-2.389	18.0
-2.394	17.2
-2.400	16.2
-2.405	14.9
-2.410	13.7
-2.416	12.7
-2.421	12.4
-2.426	12.8
-2.432	14.0
-2.437	15.7
-2.442	17.6
-2.448	19.2
-2.453	20.0
-2.458	20.1
-2.464	19.9
-2.469	19.9
-2.474	20.6
-2.480	22.1
-2.485	24.2
-2.490	25.7
-2.496	26.1
-2.501	25.3
-2.506	23.9
-2.512	22.0
-2.517	20.4
-2.522	19.4
-2.528	19.0
-2.533	18.7
-2.538	18.3
-2.544	17.8
-2.549	16.9
-2.554	15.7
-2.560	14.3
-2.565	13.1
-2.570	12.2
-2.576	12.3
-2.581	13.1
-2.586	14.5
-2.592	16.3
-2.597	18.0
-2.602	19.1
-2.608	19.1
-2.613	18.7
-2.619	18.8
-2.624	19.9
-2.629	21.4
-2.635	23.2
-2.640	24.7
-2.645	25.5
-2.651	25.0
-2.656	23.6
-2.661	21.6
-2.667	20.0
-2.672	19.0
-2.677	18.4
-2.683	17.3
-2.688	16.4
-2.693	15.2
-2.699	14.5
-2.704	13.3
-2.709	12.1
-2.715	11.3
-2.720	11.4
-2.725	12.2
-2.731	13.8
-2.736	16.9
-2.741	18.2
-2.747	18.8
-2.752	18.8
-2.757	18.7
-2.763	19.1
-2.768	20.3
-2.773	21.9
-2.779	23.3
-2.784	24.2
-2.789	24.1
-2.795	22.9
-2.800	20.9
-2.805	19.2
-2.811	18.0
-2.816	17.4
-2.821	16.9
-2.827	16.3
-2.832	15.2
-2.837	14.0
-2.843	12.6
-2.848	11.6
-2.853	11.2
-2.859	11.7
-2.864	12.9
-2.869	14.7
-2.875	16.6
-2.880	17.8
-2.885	18.2
-2.891	18.1
-2.896	18.4
-2.901	19.5
-2.907	21.2
-2.912	22.7
-2.917	23.3
-2.923	22.9
-2.928	21.5
-2.933	19.5
-2.939	18.1
-2.944	17.3
-2.949	17.0
-2.955	16.7
-2.960	16.1
-2.965	15.0
-2.971	13.4
-2.976	12.1
-2.981	11.3
-2.987	11.7
-2.992	12.9
-2.997	14.9
-3.003	16.9
-3.008	18.3
-3.013	18.7
-3.019	18.7
-3.024	19.1
-3.029	20.5
-3.035	22.5
-3.040	24.4
-3.045	24.4
-3.051	23.3
-3.056	21.2
-3.061	19.2
-3.067	18.0
-3.072	17.6
-3.077	16.9
-3.083	16.4
-3.088	15.2
-3.093	13.7
-3.099	12.2
-3.104	11.4
-3.109	11.7
-3.115	12.8
-3.120	14.6
-3.125	16.5
-3.131	17.9
-3.136	18.4
-3.141	18.4
-3.147	19.2
-3.152	20.8
-3.157	22.7
-3.163	24.4
-3.168	25.0
-3.173	23.8
-3.179	21.4
-3.184	19.2
-3.189	18.3
-3.195	17.9
-3.200	17.3
-3.205	16.3
-3.211	14.8
-3.216	12.9
-3.221	11.7
-3.227	11.4
-3.232	12.4
-3.237	14.4
-3.243	16.9
-3.248	18.5
-3.253	18.9
-3.259	18.4
-3.264	18.5
-3.269	20.1
-3.275	22.5
-3.280	23.0
-3.285	21.4
-3.291	18.7
-3.296	16.3
-3.301	15.1
-3.306	15.2
-3.312	15.9
-3.317	16.2
-3.322	15.4
-3.328	13.7
-3.333	12.0
-3.338	11.2
-3.344	11.6
-3.349	13.2
-3.354	15.5
-3.360	17.8
-3.365	18.6
-3.370	18.1
-3.376	17.7
-3.381	18.6
-3.386	21.0
-3.392	23.5
-3.397	24.3
-3.402	22.4
-3.408	19.4
-3.413	17.8
-3.418	17.4
-3.424	17.3
