&a / °	I1 / %
-3.418	17.6
-3.424	17.1
-3.429	16.0
-3.434	14.0
-3.440	11.7
-3.445	10.1
-3.450	9.5
-3.456	9.9
-3.461	11.3
-3.466	13.7
-3.472	16.3
-3.477	17.9
-3.482	18.0
-3.488	18.1
-3.493	19.5
-3.498	21.7
-3.504	22.9
-3.509	22.2
-3.514	19.5
-3.520	17.5
-3.525	17.0
-3.530	16.8
-3.536	16.0
-3.541	14.1
-3.546	11.6
-3.552	9.9
-3.557	9.1
-3.562	9.5
-3.568	11.0
-3.573	13.6
-3.578	16.4
-3.584	17.6
-3.589	17.5
-3.594	17.8
-3.600	19.6
-3.605	22.8
-3.610	24.2
-3.616	21.9
-3.621	18.7
-3.626	17.1
-3.632	16.8
-3.637	16.4
-3.642	14.9
-3.647	12.4
-3.653	10.1
-3.658	8.9
-3.663	8.9
-3.669	10.1
-3.674	12.6
-3.679	16.0
-3.685	17.7
-3.690	17.5
-3.695	17.2
-3.701	19.0
-3.706	22.6
-3.711	24.7
-3.717	22.2
-3.722	18.8
-3.727	17.4
-3.733	17.3
-3.738	16.8
-3.743	14.7
-3.749	11.8
-3.754	9.7
-3.759	8.7
-3.765	8.9
-3.770	10.3
-3.775	13.4
-3.781	16.6
-3.786	17.5
-3.791	16.7
-3.797	16.9
-3.802	19.7
-3.807	23.5
-3.813	23.3
-3.818	19.7
-3.823	17.4
-3.829	17.3
-3.834	17.2
-3.839	15.3
-3.844	12.3
-3.850	9.8
-3.855	8.6
-3.860	8.5
-3.866	9.7
-3.871	12.8
-3.876	16.3
-3.882	17.5
-3.887	16.8
-3.892	17.1
-3.898	20.2
-3.903	24.4
-3.908	23.5
-3.914	19.3
-3.919	16.6
-3.924	16.1
-3.930	16.1
-3.935	14.2
-3.940	11.2
-3.946	9.1
-3.951	8.0
-3.956	8.2
-3.962	9.8
-3.967	13.2
-3.972	16.1
-3.978	16.5
-3.983	16.1
-3.988	17.7
-3.994	22.3
-3.999	24.8
-4.004	21.4
-4.009	17.9
-4.015	17.0
-4.020	17.4
-4.025	16.2
-4.031	12.9
-4.036	10.0
-4.041	8.4
-4.047	7.9
-4.052	8.9
-4.057	11.9
-4.063	15.3
-4.068	16.3
-4.073	15.9
-4.079	17.1
-4.084	21.1
-4.089	23.4
-4.095	20.3
-4.100	17.1
-4.105	16.3
-4.111	16.8
-4.116	15.4
-4.121	12.3
-4.127	9.8
-4.132	8.3
-4.137	8.2
-4.143	9.7
-4.148	13.0
-4.153	15.5
-4.158	15.7
-4.164	15.3
-4.169	17.3
-4.174	22.2
-4.180	23.3
-4.185	19.6
-4.190	16.9
-4.196	16.9
-4.201	16.9
-4.206	14.3
-4.212	11.0
-4.217	8.8
-4.222	8.0
-4.228	8.6
-4.233	11.0
-4.238	13.7
-4.244	14.7
-4.249	14.3
-4.254	15.5
-4.260	19.8
-4.265	22.3
-4.270	19.7
-4.275	16.8
-4.281	16.3
-4.286	16.5
-4.291	14.5
-4.297	11.4
-4.302	9.0
-4.307	7.9
-4.313	8.3
-4.318	10.5
-4.323	13.2
-4.329	14.1
-4.334	13.5
-4.339	14.5
-4.345	18.5
-4.350	21.1
-4.355	18.8
-4.361	16.2
-4.366	15.7
-4.371	15.1
-4.377	12.7
-4.382	10.0
-4.387	8.0
-4.392	7.3
-4.398	8.1
-4.403	10.4
-4.408	12.6
-4.414	13.3
-4.419	13.3
-4.424	15.3
-4.430	18.6
-4.435	18.8
-4.440	16.3
-4.446	14.9
-4.451	14.9
-4.456	14.0
-4.462	11.4
-4.467	9.0
-4.472	7.6
-4.478	7.6
-4.483	8.8
-4.488	10.6
-4.493	11.4
-4.499	11.3
-4.504	11.9
-4.509	14.7
-4.515	16.6
-4.520	15.5
-4.525	13.8
-4.531	13.4
-4.536	12.8
-4.541	10.8
-4.547	8.6
-4.552	7.1
-4.557	6.7
-4.563	7.6
-4.568	9.3
-4.573	10.7
-4.578	11.0
-4.584	11.4
-4.589	13.0
-4.594	14.3
-4.600	13.5
-4.605	12.2
-4.610	11.8
-4.616	11.0
-4.621	9.4
-4.626	7.6
-4.632	6.4
-4.637	6.1
-4.642	6.9
-4.648	8.3
-4.653	9.3
-4.658	9.7
-4.663	10.5
-4.669	11.9
-4.674	12.5
-4.679	11.6
-4.685	10.6
-4.690	10.2
-4.695	9.2
-4.701	7.6
-4.706	6.0
-4.711	5.2
-4.717	5.2
-4.722	6.1
-4.727	6.9
-4.733	7.3
-4.738	7.5
-4.743	8.4
-4.748	9.6
-4.754	9.7
-4.759	8.9
-4.764	8.3
-4.770	7.7
-4.775	6.9
-4.780	5.7
-4.786	4.9
-4.791	4.5
-4.796	4.9
-4.802	5.6
-4.807	6.1
-4.812	6.5
-4.818	6.9
-4.823	7.5
-4.828	7.6
-4.833	7.2
-4.839	6.8
-4.844	6.4
-4.849	5.6
-4.855	4.9
-4.860	4.2
-4.865	3.9
-4.871	3.9
-4.876	4.3
-4.881	4.9
-4.887	5.2
-4.892	5.6
-4.897	5.9
-4.902	6.0
-4.908	5.7
-4.913	5.3
-4.918	4.9
-4.924	4.5
-4.929	4.0
-4.934	3.6
-4.940	3.2
-4.945	3.3
-4.950	3.6
-4.956	3.9
-4.961	4.0
-4.966	4.0
-4.971	4.1
-4.977	4.1
-4.982	4.1
-4.987	4.1
-4.993	3.8
-4.998	3.4
-5.003	3.0
-5.009	2.7
-5.014	2.6
-5.019	2.7
-5.025	2.7
-5.030	2.9
-5.035	2.9
-5.040	3.0
-5.046	3.0
-5.051	3.1
-5.056	3.1
-5.062	3.0
-5.067	2.7
-5.072	2.5
-5.078	2.2
-5.083	2.1
-5.088	2.0
-5.094	2.0
-5.099	2.0
-5.104	2.0
-5.109	2.0
-5.115	2.1
-5.120	2.0
-5.125	2.0
-5.131	1.9
-5.136	1.9
-5.141	1.6
-5.147	1.5
-5.152	1.4
-5.157	1.4
-5.162	1.4
-5.168	1.4
-5.173	1.4
-5.178	1.3
-5.184	1.2
-5.189	1.2
-5.194	1.2
-5.200	1.2
-5.205	1.2
-5.210	1.2
-5.216	1.1
-5.221	1.1
-5.226	1.0
-5.231	0.9
-5.237	0.9
-5.242	0.9
-5.247	0.9
-5.253	0.8
-5.258	0.8
-5.263	0.8
-5.269	0.8
-5.274	0.8
-5.279	0.8
-5.284	0.8
-5.290	0.7
-5.295	0.7
-5.300	0.7
-5.306	0.7
-5.311	0.7
-5.316	0.7
-5.322	0.7
-5.327	0.7
-5.332	0.7
-5.337	0.7
-5.343	0.6
-5.348	0.6
-5.353	0.5
-5.359	0.5
-5.364	0.5
-5.369	0.5
-5.375	0.4
-5.380	0.4
-5.385	0.4
-5.390	0.4
-5.396	0.4
-5.401	0.4
-5.406	0.4
-5.412	0.4
-5.417	0.4
-5.422	0.4
-5.428	0.4
-5.433	0.4
-5.438	0.4
-5.443	0.4
-5.449	0.4
-5.454	0.4
