anglr[deg]	Counts [w.E.]
40.0	0.7558082903115066
40.02512562814071	0.7523042889804019
40.050251256281406	0.7767195744213466
40.07537688442211	0.7731071069015878
40.10050251256281	0.7579191079941197
40.12562814070352	0.7610707923891933
40.15075376884422	0.7364022824557355
40.175879396984925	0.7768695862275383
40.20100502512563	0.7336840444799317
40.22613065326633	0.7416459018610034
40.25125628140704	0.7672001514719808
40.27638190954774	0.7440366442253381
40.301507537688444	0.7528334453920195
40.32663316582914	0.7345943032584297
40.35175879396985	0.7809049430954694
40.37688442211055	0.7321807872216354
40.402010050251256	0.7469122865130761
40.42713567839196	0.7691319352668361
40.45226130653266	0.7653202056838939
40.47738693467337	0.7355062817595439
40.50251256281407	0.7555842148190864
40.527638190954775	0.7361093127932713
40.552763819095475	0.7451861563742689
40.57788944723618	0.7833973120955534
40.60301507537689	0.7352091122257128
40.62814070351759	0.7767316859294976
40.653266331658294	0.7392609306154914
40.678391959798994	0.7794294996297675
40.7035175879397	0.7760268449199581
40.7286432160804	0.7836345961577109
40.753768844221106	0.7443477286721908
40.778894472361806	0.7672967917060904
40.80402010050251	0.7546522193969383
40.82914572864322	0.7810035334509962
40.85427135678392	0.7498882049719969
40.879396984924625	0.7601685570184401
40.904522613065325	0.7540785004751067
40.92964824120603	0.7640876995926453
40.95477386934673	0.7588100151889089
40.97989949748744	0.7815227180864907
41.005025125628144	0.7828713637185425
41.030150753768844	0.7942731923265377
41.05527638190955	0.7900223674108329
41.08040201005025	0.7950912227651376
41.10552763819096	0.7710478742257155
41.130653266331656	0.7553899258658148
41.15577889447236	0.785835370740243
41.18090452261306	0.7685352556888398
41.20603015075377	0.7810988397373082
41.231155778894475	0.7781097703793756
41.256281407035175	0.761790370802404
41.28140703517588	0.811246386907588
41.30653266331658	0.8129700703218328
41.33165829145729	0.8058687576893808
41.35678391959799	0.817195857656526
41.381909547738694	0.7762924657436095
41.4070351758794	0.7919679907914684
41.4321608040201	0.803098179973616
41.45728643216081	0.8241758080639273
41.482412060301506	0.793976576635854
41.50753768844221	0.8274110181869551
41.53266331658291	0.820624176319866
41.55778894472362	0.8174770468397045
41.58291457286432	0.8356240477846815
41.608040201005025	0.8302327590306119
41.63316582914573	0.8232045032090874
41.65829145728643	0.853437961398472
41.68341708542714	0.8472794712589179
41.70854271356784	0.8736998160388361
41.733668341708544	0.8900238496749677
41.75879396984924	0.8926664002287839
41.78391959798995	0.9142287920485722
41.80904522613066	1.0083971072544384
41.834170854271356	0.9939587740278417
41.85929648241206	1.0125084838440468
41.88442211055276	1.0264989523399468
41.90954773869347	0.9943749736846879
41.93467336683417	1.0068640688587331
41.959798994974875	1.0021836306505179
41.984924623115575	1.029356066532592
42.01005025125628	1.0254001441335632
42.03517587939699	1.0083102462997946
42.06030150753769	1.0274156110232102
42.085427135678394	0.9928800868389154
42.11055276381909	0.9973512540549472
42.1356783919598	1.0312001845560284
42.1608040201005	1.0118513553049218
42.185929648241206	1.007451094003295
42.21105527638191	1.022477524313688
42.23618090452261	1.0231612852409409
42.26130653266332	1.021170304740259
42.28643216080402	1.0139164356298662
42.311557788944725	0.9921579098055466
42.336683417085425	0.9789514759342004
42.36180904522613	0.9959844694934332
42.38693467336684	1.0143042261657758
42.41206030150754	1.0148385945847855
42.437185929648244	0.9889939425186793
42.462311557788944	0.9638810253920822
42.48743718592965	0.9599873966429908
42.51256281407035	0.9659701972971088
42.537688442211056	0.9596760155766968
42.562814070351756	0.9741365856512401
42.58793969849246	0.930033709426149
42.61306532663317	0.9207244402905796
42.63819095477387	0.9284923099194489
42.663316582914575	0.9231050058419187
42.688442211055275	0.8949795414938998
42.71356783919598	0.9113000799327665
42.73869346733668	0.8775416406838551
42.76381909547739	0.8556022243045952
42.78894472361809	0.856942192871444
42.814070351758794	0.8367690723996134
42.8391959798995	0.7980692250095831
42.8643216080402	0.7702936930719464
42.88944723618091	0.7462571469403854
42.914572864321606	0.7576461706865806
42.93969849246231	0.7091427517088867
42.96482412060301	0.6885698617624127
42.98994974874372	0.6673433932924344
43.015075376884425	0.6442270396293122
43.040201005025125	0.5827904271897655
43.06532663316583	0.5651346522370257
43.09045226130653	0.5228315454159068
43.11557788944724	0.5226353640345474
43.14070351758794	0.4799397909950331
43.165829145728644	0.439849235262693
43.19095477386935	0.4360447067727054
43.21608040201005	0.4161750095447281
43.24120603015076	0.38832188707051224
43.266331658291456	0.35836899697564484
43.29145728643216	0.3572413938934164
43.31658291457286	0.3624094695685708
43.34170854271357	0.3235152830563337
43.36683417085427	0.33452291211925733
43.391959798994975	0.33288043444419096
43.41708542713568	0.30535064249687266
43.44221105527638	0.34204647208439604
43.46733668341709	0.3522833830347825
43.49246231155779	0.36519712466003357
43.517587939698494	0.3734703405086385
43.54271356783919	0.3495255436158488
43.5678391959799	0.3745745100163374
43.5929648241206	0.3604789412113433
