anglr[deg]	Counts [w.E.]
44.14572864321608	1.0029367340790005
44.17085427135679	1.0308545529540938
44.19597989949749	1.0213392480558658
44.221105527638194	1.0157581266528268
44.246231155778894	1.0446228596770402
44.2713567839196	1.011893881339868
44.2964824120603	1.0059923849679058
44.321608040201006	1.0019684518244065
44.346733668341706	1.0267769094681978
44.37185929648241	1.0019290492493185
44.39698492462311	1.0296445085812058
44.42211055276382	1.0468672633819915
44.447236180904525	1.0124858373379328
44.472361809045225	1.032488384382086
44.49748743718593	1.0477286983151017
44.52261306532663	1.0173293165037331
44.54773869346734	1.0396548501302436
44.57286432160804	1.0032508005581409
44.597989949748744	1.0117030169023322
44.62311557788945	1.0114469908715509
44.64824120603015	1.0405468756051413
44.67336683417086	1.0486132411956302
44.698492462311556	1.0434997562864323
44.72361809045226	1.0377407910799783
