anglr[deg]	Counts [w.E.]
40.0	0.4199715431894354
40.02512562814071	0.4048314445869434
40.050251256281406	0.3961621965343715
40.07537688442211	0.42426926897425243
40.10050251256281	0.43860872226291137
40.12562814070352	0.4369923896092091
40.15075376884422	0.45490529809451796
40.175879396984925	0.4437735410438995
40.20100502512563	0.4557857245358286
40.22613065326633	0.4258756613725269
40.25125628140704	0.45039251037514233
40.27638190954774	0.46315511523122466
40.301507537688444	0.4484239444169267
40.32663316582914	0.4682324399444688
40.35175879396985	0.4381989085479777
40.37688442211055	0.4547029094284183
40.402010050251256	0.4520851770253709
40.42713567839196	0.43986513617253165
40.45226130653266	0.47155015843974557
40.47738693467337	0.4861733645735575
40.50251256281407	0.4905462688941876
40.527638190954775	0.4523422187658044
40.552763819095475	0.4670485844417528
40.57788944723618	0.5060056456229007
40.60301507537689	0.48146152744996146
40.62814070351759	0.46917400699007333
40.653266331658294	0.49823887088156404
40.678391959798994	0.5116117143729153
40.7035175879397	0.5050451229178147
40.7286432160804	0.5023508502716708
40.753768844221106	0.5354053691511064
40.778894472361806	0.493430628755469
40.80402010050251	0.5289972558106442
40.82914572864322	0.5190766417767765
40.85427135678392	0.5300061131151649
40.879396984924625	0.519951361855686
40.904522613065325	0.540955195633987
40.92964824120603	0.5469791388814469
40.95477386934673	0.5598012958000608
40.97989949748744	0.5289059880321947
41.005025125628144	0.5534708969170468
41.030150753768844	0.5625308649816941
41.05527638190955	0.5482481568180847
41.08040201005025	0.5950116604894661
41.10552763819096	0.576623364239464
41.130653266331656	0.6010330378631709
41.15577889447236	0.5848248639552309
41.18090452261306	0.6048078822234617
41.20603015075377	0.5819816970894321
41.231155778894475	0.5947426186521595
41.256281407035175	0.6377303159470823
41.28140703517588	0.6308613140182777
41.30653266331658	0.6261485912157231
41.33165829145729	0.6274680194394635
41.35678391959799	0.6498776313512812
41.381909547738694	0.6467455194390339
41.4070351758794	0.6890750074373093
41.4321608040201	0.6967590411516172
41.45728643216081	0.6659081240263377
41.482412060301506	0.70729407572795
41.50753768844221	0.711656969518291
41.53266331658291	0.691682785394842
41.55778894472362	0.7145515759768605
41.58291457286432	0.7434891409592318
41.608040201005025	0.7646152564875522
41.63316582914573	0.7711291870544464
41.65829145728643	0.7989906321965813
41.68341708542714	0.8215107590270024
41.70854271356784	0.8015806893674462
41.733668341708544	0.8464207977964928
41.75879396984924	0.8921515558076777
41.78391959798995	0.9100988160223207
41.80904522613066	1.013270847809245
41.834170854271356	1.0308347097913564
41.85929648241206	1.0333120535199274
41.88442211055276	1.0014843621019789
41.90954773869347	1.0201671170571889
41.93467336683417	1.0159236061194528
41.959798994974875	1.0453614990986329
41.984924623115575	1.0028364173986002
42.01005025125628	1.034569585708807
42.03517587939699	1.044615663135082
42.06030150753769	1.0005021207322893
42.085427135678394	1.0032894485803123
42.11055276381909	1.0042772895438714
42.1356783919598	1.0417849783511435
42.1608040201005	1.0429249341340634
42.185929648241206	1.0395877329514056
42.21105527638191	1.0194902732604378
42.23618090452261	1.0423309594950416
42.26130653266332	1.0295094621311487
42.28643216080402	1.0120843553783156
42.311557788944725	1.0061312907896096
42.336683417085425	1.045548949098707
42.36180904522613	1.0093654448644027
42.38693467336684	1.0323253649113726
42.41206030150754	1.0306508153748288
42.437185929648244	1.0197300062639527
42.462311557788944	1.041960773599853
42.48743718592965	1.0176321515534084
42.51256281407035	1.0036888639118813
42.537688442211056	1.021265853688945
42.562814070351756	1.0409601565714908
42.58793969849246	1.0169401959759878
42.61306532663317	1.026866959883299
42.63819095477387	1.0450966906004107
42.663316582914575	1.0003078591360584
42.688442211055275	1.0406436369066872
42.71356783919598	1.001318119307884
42.73869346733668	1.040623022860165
42.76381909547739	1.014694395741399
42.78894472361809	1.0398302119460505
42.814070351758794	1.044663935404101
42.8391959798995	1.0255175313679337
42.8643216080402	1.0380262110129475
42.88944723618091	1.0292042118419764
42.914572864321606	1.033845780897915
42.93969849246231	1.0252783089270394
42.96482412060301	1.0061421382407099
42.98994974874372	1.0125554410246163
43.015075376884425	1.0243278298345473
43.040201005025125	1.0283769157267661
43.06532663316583	1.0015359274371434
43.09045226130653	1.010270361496778
43.11557788944724	1.016504331487821
43.14070351758794	1.0382735782561439
43.165829145728644	1.0139965290559
43.19095477386935	1.041834797917698
43.21608040201005	1.0205718509712969
43.24120603015076	1.0263161104294711
43.266331658291456	1.0357104991854085
43.29145728643216	1.01725443380261
43.31658291457286	1.0285033221668858
43.34170854271357	1.0419271574199127
43.36683417085427	1.047324567374738
43.391959798994975	1.0367030144361806
43.41708542713568	1.01745249776189
43.44221105527638	1.0211898816019862
43.46733668341709	1.0050600114098907
43.49246231155779	1.027893245519167
43.517587939698494	1.0398868735784175
43.54271356783919	1.0139741841349477
43.5678391959799	1.0389907491204369
43.5929648241206	1.0132931212811462
43.618090452261306	1.048498796947418
43.64321608040201	1.0399278942049741
43.66834170854271	1.0170432523356114
43.69346733668342	1.000042724574481
43.71859296482412	1.001393078689027
43.743718592964825	1.0037978156373242
43.768844221105525	1.030556168847931
43.79396984924623	1.0307144426757706
43.81909547738694	1.0137222602965756
43.84422110552764	1.0483458629435658
43.869346733668344	1.0380522060992228
43.89447236180904	1.0264031796690958
43.91959798994975	1.029966305201085
43.94472361809045	1.0103218442262802
43.969849246231156	1.002595909000368
43.99497487437186	1.0303696797486077
44.02010050251256	1.005630642009121
44.04522613065327	1.0156060030358864
44.07035175879397	1.0381888593404016
44.095477386934675	1.0195144582421716
44.120603015075375	1.0249339654020273
